time/iterations,train/ent_coef,time/total_timesteps,rollout/ep_score_median,rollout/ep_score_p90,rollout/ep_rew_mean,rollout/ep_count,time/time_elapsed,time/fps,rollout/ep_len_mean,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_range,train/n_updates,train/loss,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
24,0.016264448,196608,38.023054,188.602306,49.79580698999999,121,11,17496,67.72,0.0006106236,-0.4544443443417549,0.0008681088000000001,0.2,230,2627.57421875,5769.408703613281,-0.00046400650753639636,0.11842811107635498,0.0
25,0.0161088,204800,45.600311000000005,226.98716340000007,69.71993893999999,120,11,17488,68.37,0.0014324429,-0.4352846436202526,0.0008623744000000001,0.2,240,1485.7861328125,3006.9262084960938,-0.0015007113484898581,0.24183356761932373,0.00447998046875
26,0.015953152,212992,90.031748,286.6955345,109.64896810999998,116,12,17473,71.01,0.0010848076,-0.42282710000872614,0.0008566400000000001,0.2,250,1711.8515625,3178.7783081054686,-0.0006692664115689695,0.22665482759475708,0.00238037109375
27,0.015797504,221184,42.445494,234.97759340000002,81.43209187,119,12,17461,69.16,0.00027211825,-0.40933900848031046,0.0008509056000000001,0.2,260,2707.009033203125,6050.42587890625,-0.00029308403609320524,0.1512346863746643,0.0
28,0.015641856,229376,42.5450355,237.281274,88.76659846000001,120,13,17451,67.48,0.0012737873,-0.38664289340376856,0.0008451712000000001,0.2,270,1764.8360595703125,3505.6848083496093,-0.0006331080163363368,0.2116050124168396,0.0010498046875
29,0.015486208000000001,237568,73.915601,240.42146100000002,99.06623769,119,13,17444,69.32,0.0011483006,-0.40300691947340966,0.0008394368000000001,0.2,280,2202.883544921875,4506.231030273438,-0.0010361512948293238,0.1992437243461609,0.01177978515625
30,0.01533056,245760,52.977066,247.48929180000013,85.36905312,120,14,17438,68.55,0.0011929332,-0.38354756608605384,0.0008337024000000001,0.2,290,1500.4759521484375,3115.743756103516,-0.0006961809674976393,0.2877873182296753,0.00186767578125
31,0.015174912000000002,253952,65.0648955,248.92149150000012,86.93770296999998,120,14,17433,68.83,0.0012337293,-0.4108258955180645,0.0008279680000000001,0.2,300,1698.49658203125,3488.219122314453,-0.0006497873517218977,0.3152538537979126,0.00528564453125
32,0.015019264000000001,262144,38.191694,231.79675690000005,70.84490864,122,15,17425,66.62,0.0017044145,-0.3771151155233383,0.0008222336000000001,0.2,310,1522.26025390625,3006.9745361328123,-0.0013116415648255497,0.33196502923965454,0.0093017578125
33,0.014863616,270336,23.7185335,226.20151869999998,63.59468022000001,124,15,17417,65.33,0.0021923643,-0.3385225094854832,0.0008164992000000001,0.2,320,1149.6103515625,2421.232830810547,-0.0016955435567069799,0.4003921151161194,0.0197265625
34,0.014707967999999998,278528,73.078673,231.747591,95.29144351,121,15,17413,69.13,0.00033924307,-0.34207348302006724,0.0008107648000000001,0.2,330,1342.9935302734375,2746.896099853516,-1.1081699631176889e-05,0.3892514109611511,0.0008544921875
35,0.01455232,286720,53.07958,247.336081,81.40008524,121,16,17410,67.88,0.002013648,-0.355212777107954,0.0008050304000000001,0.2,340,1246.2181396484375,2452.2719482421876,-0.0009198642044793814,0.44459068775177,0.0131591796875
36,0.014396672,294912,64.728538,239.15753369999996,93.96105534,118,16,17408,68.8,0.0016799946,-0.36402097046375276,0.0007992960000000001,0.2,350,1430.8123779296875,2938.7870483398438,-0.0004491254570893943,0.4048202633857727,0.0047119140625
37,0.014241023999999998,303104,52.501592,232.89106899999996,80.68223409000001,123,17,17402,67.17,0.00043604322,-0.3666435554623604,0.0007935615999999999,0.2,360,1402.9530029296875,2955.5469299316405,-0.0007767983188387007,0.3847917914390564,0.003759765625
38,0.014085376,311296,59.384183,235.0344757,94.77401139,122,17,17395,68.74,0.0016047502,-0.3650010205805302,0.0007878272,0.2,370,1283.6046142578125,2693.4682189941404,-0.0006506303616333753,0.4648923873901367,0.0064208984375
39,0.013929727999999999,319488,28.963726,231.888628,78.88995086999998,121,18,17392,66.22,0.001779953,-0.38348773643374445,0.0007820928,0.2,380,1853.682373046875,3661.280303955078,-0.0009175387560389936,0.36948394775390625,0.00733642578125
40,0.013774080000000001,327680,61.134758500000004,245.53951990000007,92.60969488999999,120,18,17398,68.2,0.00058294844,-0.41556975841522215,0.0007763584,0.2,390,1608.7449951171875,3509.93837890625,-0.00020954690407961606,0.440199077129364,0.00225830078125
41,0.013618432,335872,51.786469999999994,251.69115760000003,93.70678897000002,120,19,17411,68.89,0.0017669384,-0.428883358836174,0.0007706240000000001,0.2,400,2170.135009765625,4362.350933837891,-0.000486251205438748,0.37743550539016724,0.0027099609375
42,0.013462784000000002,344064,45.7768675,219.95108990000006,68.69625866999999,122,19,17409,66.08,0.0010608806,-0.4346708618104458,0.0007648896000000001,0.2,410,1931.163330078125,3864.8061462402343,-0.0001958561362698674,0.39534932374954224,0.00013427734375
43,0.013307136,352256,61.988646,233.413612,91.86693740999999,121,20,17405,69.15,0.0032489328,-0.405939357727766,0.0007591552000000001,0.2,420,965.2764282226562,2061.3107727050783,-0.002510907675605267,0.5473745465278625,0.0362060546875
44,0.013151488,360448,56.234332,215.95500540000003,81.38119589,117,20,17399,68.33,0.0024978209,-0.37956984639167785,0.0007534208,0.2,430,1518.991455078125,2960.0105834960937,-0.002650250494480133,0.46846669912338257,0.0344482421875
45,0.012995839999999998,368640,48.295646500000004,206.617709,63.14236305999999,126,21,17396,64.9,0.0014820589,-0.3452426351606846,0.0007476864,0.2,440,1267.861328125,2587.607873535156,-0.0011300599668174981,0.5056726932525635,0.01173095703125
46,0.012840192,376832,86.093573,269.7501960000001,114.81798850999999,117,21,17394,70.51,0.0006195143,-0.3414121441543102,0.0007419519999999999,0.2,450,826.906005859375,1723.2520935058594,-0.00040897292783483865,0.5984641313552856,0.0
47,0.012684543999999999,385024,65.598302,236.57750029999997,90.61903107,118,22,17391,69.12,0.00042784947,-0.3357149071991444,0.0007362175999999999,0.2,460,1462.900634765625,3349.8370971679688,-0.0005071015446446836,0.48898613452911377,0.0011474609375
48,0.012528896000000001,393216,41.508134,252.178748,87.00451264999998,121,22,17389,68.37,0.0027623358,-0.2995892703533173,0.0007304831999999999,0.2,470,1753.8328857421875,3891.6381713867186,-0.0012999553815461694,0.41547393798828125,0.0169677734375
49,0.012373248,401408,67.2579255,221.6472951,85.8529183,122,23,17386,68.55,0.0011873993,-0.27902617007493974,0.0007247488,0.2,480,1064.803955078125,2193.3197509765623,-0.0005367360805394128,0.59834223985672,0.0029296875
50,0.012217600000000002,409600,36.5956455,194.5433706,73.99885786,122,23,17383,65.98,0.0017520946,-0.25166095048189163,0.0007190144,0.2,490,1129.1971435546875,2263.1374938964846,-0.0007104916905518622,0.5691441297531128,0.0067626953125
51,0.012061952,417792,72.900813,229.16250460000003,104.1773456,119,24,17378,68.68,0.0007478905,-0.23917651772499085,0.0007132800000000001,0.2,500,1635.3883056640625,3165.9016235351564,-0.0004489722807193175,0.5003182888031006,0.00101318359375
52,0.011906304000000003,425984,51.203821,303.972766,98.52783646000002,121,24,17378,68.45,0.00024065207,-0.23242832385003567,0.0007075456000000001,0.2,510,1645.1322021484375,3829.139404296875,-0.00043427805649116636,0.4469061493873596,0.000244140625
53,0.011750655999999998,434176,54.0429395,227.91043680000004,80.86360144,124,24,17377,65.48,0.0011928113,-0.21801770403981208,0.0007018112000000002,0.2,520,1763.82958984375,3641.831646728516,-0.0009446871787076816,0.5040906071662903,0.008056640625
54,0.011595008,442368,57.20824,250.45592890000006,88.16664232000001,122,25,17376,67.71,0.00013116092,-0.19956662133336067,0.0006960768,0.2,530,770.546142578125,1734.61064453125,-0.00029961057007312777,0.6432574391365051,1.220703125e-05
55,0.011439359999999999,450560,94.9747835,245.72377990000007,109.05641312999998,120,25,17373,68.53,0.00075000385,-0.18083035051822663,0.0006903424000000001,0.2,540,960.697509765625,2017.7838745117188,-0.0006545411073602736,0.6191319227218628,0.00322265625
56,0.011283711999999998,458752,71.9230685,234.2377323,89.22981435,124,26,17370,67.08,0.00038319005,-0.17940771877765654,0.000684608,0.2,550,1405.3836669921875,2663.4350830078124,-0.00015706109697930515,0.5775462985038757,0.003076171875
57,0.011128064,466944,63.849132,258.86636369999997,96.26143015,122,26,17368,67.62,0.0003728655,-0.17997956722974778,0.0006788736,0.2,560,851.3876342773438,1670.5703369140624,-0.00028592172893695535,0.6573503017425537,0.00025634765625
58,0.010972415999999999,475136,49.1682385,260.1147304,94.40979075,118,27,17365,68.26,0.0004588092,-0.17906865514814854,0.0006731392,0.2,570,914.1001586914062,2100.4186950683593,-0.0003531546011799946,0.6249819993972778,0.00113525390625
59,0.010816768000000001,483328,52.884633,259.444983,89.08274857,122,27,17363,66.38,0.00012930625,-0.1703787215054035,0.0006674048,0.2,580,1149.7611083984375,2396.06025390625,-0.00015537553699687123,0.6125544309616089,0.0
60,0.01066112,491520,39.2784805,219.2604195,72.36117208,126,28,17359,65.31,2.2323911e-05,-0.17247905842959882,0.0006616704,0.2,590,1195.5059814453125,2525.7106323242188,-5.659539601765573e-05,0.6195223331451416,0.0
61,0.010505472000000002,499712,43.212596,213.38015020000006,71.34954839,125,28,17357,64.85,0.00024629367,-0.16369645595550536,0.000655936,0.2,600,654.1148071289062,1293.8121368408204,-0.0002798825182253495,0.7327702641487122,0.0
62,0.010349824,507904,96.538715,247.9137325,108.82403724,122,29,17355,68.13,0.0003632991,-0.16157791651785375,0.0006502016000000001,0.2,610,1235.2470703125,2225.0633758544923,-0.00013888042158214376,0.619825005531311,0.0
63,0.010194176,516096,64.544494,201.437386,81.48865753000001,121,29,17351,66.47,0.0006507422,-0.1534973096102476,0.0006444672,0.2,620,831.3353271484375,1728.6704071044921,-0.00013015029544476419,0.6998766660690308,0.00477294921875
64,0.010038528000000001,524288,48.682447,281.42314719999996,83.91660932999999,123,30,17349,66.68,0.0005882264,-0.14671819880604745,0.0006387328,0.2,630,1210.9395751953125,2040.6036590576173,-0.0008333356177899987,0.6303539276123047,0.00577392578125
65,0.00988288,532480,83.41508,238.81804020000004,99.82099351000001,122,30,17348,67.75,0.00025135456,-0.15764430351555347,0.0006329984,0.2,640,955.6376953125,1837.8443572998046,-0.00036204941279720514,0.7116199731826782,0.00263671875
66,0.009727231999999999,540672,47.658439,230.72783520000002,69.12828834000001,125,31,17346,65.25,0.00013503144,-0.15494944229722024,0.000627264,0.2,650,1240.1209716796875,2294.892657470703,-0.00016884735669009387,0.6623620986938477,0.0
67,0.009571584000000001,548864,66.943847,232.036396,100.21914883000001,121,31,17344,67.36,0.00059393334,-0.1420556154102087,0.0006215296,0.2,660,695.8139038085938,1333.2582763671876,-0.0005473041004734114,0.7539352774620056,0.0022216796875
68,0.009415936,557056,88.499957,268.342237,108.55085114000002,121,32,17346,68.79,0.00017585643,-0.13538183271884918,0.0006157952,0.2,670,1839.762451171875,3396.600799560547,-0.00023131282068789005,0.5608706474304199,4.8828125e-05
69,0.009260288000000002,565248,66.938433,274.160586,101.32271039,121,32,17351,66.39,0.0003739858,-0.12277685478329659,0.0006100608,0.2,680,1379.98974609375,2810.419781494141,-0.00019202895928174257,0.6284776926040649,0.00072021484375
70,0.00910464,573440,93.3184615,263.6334334,111.29469060000001,118,33,17349,68.39,0.00041812164,-0.11571251675486564,0.0006043264,0.2,690,1773.4874267578125,3275.6988891601563,-0.00022865830251248554,0.5928956866264343,0.00047607421875
71,0.008948992,581632,63.5168825,253.03632649999997,100.55879916999997,126,33,17347,66.78,0.00010413243,-0.10002692490816116,0.000598592,0.2,700,1465.4869384765625,3001.6381103515623,-0.00018887116748373957,0.5934895277023315,3.662109375e-05
72,0.008793344,589824,76.0132955,311.0888363000001,112.12492492000001,120,34,17347,67.64,0.00024764007,-0.09837314058095217,0.0005928576,0.2,710,1643.4573974609375,3589.6071960449217,-0.00031383038440253587,0.5877586603164673,0.0010986328125
73,0.008637696,598016,80.20235550000001,255.89293950000004,110.28569307,120,34,17346,68.59,0.00031426543,-0.08983373828232288,0.0005871232,0.2,720,1685.086669921875,3887.6843322753907,-0.0001317954680416733,0.5588741302490234,0.00015869140625
74,0.008482048,606208,38.695905,240.73072200000024,76.13995999,125,34,17344,65.25,0.0002206706,-0.06987744942307472,0.0005813888,0.2,730,1511.0147705078125,3139.5302185058595,-0.0002697428077226505,0.5519392490386963,0.00078125
75,0.008326400000000001,614400,63.8772165,234.71299600000003,97.43123940999998,124,35,17342,66.27,1.5011974e-05,-0.07253481652587652,0.0005756544,0.2,740,817.5968017578125,1528.4805694580077,-1.4569720951840281e-05,0.757495641708374,0.0
76,0.008170752,622592,89.002633,280.3866812,117.98385549000001,117,35,17342,69.15,1.5378508e-05,-0.07613153178244829,0.00056992,0.2,750,2024.4844970703125,4962.770922851562,-5.117240070831031e-05,0.48636382818222046,0.0
77,0.008015103999999999,630784,83.436472,260.8945914,101.21806567999997,123,36,17341,67.33,0.00030807767,-0.06620930954813957,0.0005641856,0.2,760,2474.390625,5667.928332519531,-0.0005037468567024916,0.46456289291381836,0.00323486328125
78,0.007859456,638976,68.275014,233.960975,95.20397243,121,36,17341,67.79,0.0003571266,-0.07490170057862996,0.0005584512,0.2,770,910.4620971679688,1755.8178405761719,-0.00020804910163860769,0.7269160747528076,0.00374755859375
79,0.007703808,647168,70.357253,230.1051802,84.02295156,125,37,17340,65.7,2.4544286e-05,-0.07846333365887403,0.0005527168,0.2,780,1276.732421875,2366.15703125,-4.1918500210158526e-05,0.6318763494491577,0.0
80,0.007548159999999999,655360,89.363846,239.888689,84.47585727999999,121,37,17340,66.29,0.0001728909,-0.08827295489609241,0.0005469824,0.2,790,1648.1134033203125,2979.0305297851564,-9.328171727247536e-05,0.6002687811851501,0.00155029296875
81,0.0073925119999999995,663552,62.140646,264.912668,100.89855894000002,121,38,17337,66.47,0.0002940611,-0.08039523810148239,0.000541248,0.2,800,948.2274169921875,1983.4825744628906,-0.0002729539250140078,0.7120205163955688,0.00118408203125
82,0.007236864,671744,77.22064850000001,258.2213792,104.12508867999999,122,38,17338,67.91,2.496961e-05,-0.07938625514507294,0.0005355136,0.2,810,2591.5087890625,4618.777600097656,-7.612223853357137e-05,0.5118438005447388,6.103515625e-05
83,0.007081216,679936,62.7627315,245.53502120000022,90.62078076,120,39,17337,67.28,3.5107652e-05,-0.08121230453252792,0.0005297792,0.2,820,1849.807861328125,4250.5594482421875,-5.7470245519652965e-05,0.5531059503555298,0.0
84,0.006925568000000001,688128,58.524324,253.19317780000014,86.78416592000002,125,39,17336,66.18,0.00043654567,-0.09517825488001108,0.0005240448,0.2,830,1360.2769775390625,2411.524298095703,-0.0005180570151424035,0.6838833689689636,0.007763671875
85,0.006769919999999999,696320,66.686532,269.124117,99.28692026,121,40,17335,67.64,0.00034670625,-0.09269064627587795,0.0005183104,0.2,840,2154.63916015625,5091.463977050781,-0.00019824601768050342,0.5206105709075928,0.00107421875
86,0.006614271999999999,704512,58.5485185,227.9970804,91.62276268,124,40,17334,66.92,0.00029573025,-0.07819105479866266,0.0005125759999999999,0.2,850,832.6616821289062,1732.6667022705078,-0.00018922814051620663,0.7426800727844238,0.0002197265625
87,0.006458624,712704,79.02840950000001,236.4898856000001,100.31047798999998,120,41,17332,67.46,0.00015496208,-0.06771863596513868,0.0005068416,0.2,860,756.2052612304688,1550.487008666992,-0.00022407494689105078,0.7400367856025696,0.0009521484375
88,0.006302976,720896,66.8655285,219.349578,84.06649467999999,126,41,17330,66.44,0.0001156888,-0.05950730191543698,0.0005011072,0.2,870,568.4287109375,1129.1625442504883,-8.357818296644837e-05,0.7815248370170593,2.44140625e-05
89,0.0061473280000000005,729088,78.7591055,265.68346650000007,126.49136198999999,120,42,17330,69.04,0.00020954479,-0.05938548929989338,0.0004953728000000001,0.2,880,349.12451171875,672.68994140625,-4.627903108485043e-05,0.8596369624137878,0.001123046875
90,0.005991679999999999,737280,78.587302,231.3012802,96.00817599,120,42,17329,67.48,2.9843119e-05,-0.06547060627490282,0.0004896384000000001,0.2,890,2335.230712890625,6020.506823730469,-2.879271050915122e-05,0.48474717140197754,0.0
91,0.005836032,745472,74.94822099999999,214.4210058,90.85103805,124,43,17328,67.04,0.00023528229,-0.06484628934413195,0.00048390399999999995,0.2,900,1276.1370849609375,2515.810516357422,-0.0001514249830506742,0.6320794820785522,0.00162353515625
92,0.005680384,753664,47.5688725,275.57953360000016,95.31958725999999,120,43,17327,67.04,3.601482e-05,-0.07371916994452477,0.00047816959999999996,0.2,910,577.1587524414062,1072.632958984375,-6.917333230376244e-05,0.8106976747512817,0.0
93,0.005524736000000001,761856,86.178504,231.424881,92.24556351000001,121,43,17325,66.91,0.00028320437,-0.0645051209256053,0.00047243519999999996,0.2,920,1477.2724609375,3133.209228515625,-0.00022251383925322443,0.6531643271446228,0.00128173828125
94,0.005369088000000001,770048,32.361560499999996,195.81004540000015,62.810541869999994,130,44,17324,64.48,0.000254316,-0.06549609554931521,0.0004667008,0.2,930,517.8052978515625,1032.4194198608398,-9.931748791132122e-05,0.8120803236961365,0.002490234375
95,0.005213439999999999,778240,71.356268,257.7172505000002,99.34098359000001,120,44,17323,67.6,0.00035502054,-0.06765640927478671,0.0004609664,0.2,940,333.622802734375,694.8244033813477,-0.000525874100276269,0.8544394373893738,0.0037841796875
96,0.005057791999999999,786432,61.909510499999996,237.32868390000002,86.61714952999999,120,45,17323,66.84,0.0002290395,-0.06510157026350498,0.00045523199999999997,0.2,950,1007.3533325195312,1928.0945281982422,-0.0002958622790174559,0.7158341407775879,0.00517578125
97,0.004902144,794624,77.364602,259.6312668,93.93861298,123,45,17323,66.57,8.8693516e-05,-0.061127142049372196,0.00044949759999999997,0.2,960,597.7198486328125,1215.5081665039063,-7.395774009637535e-05,0.8055446743965149,0.0
98,0.004746496,802816,64.056305,248.40496320000005,96.37660122000001,122,46,17322,67.39,6.162618e-05,-0.05854131355881691,0.0004437632,0.2,970,1000.3624267578125,1740.217074584961,-8.279768226202578e-05,0.7502627372741699,0.0
99,0.004590848000000001,811008,78.00737,236.5119642,104.16570901000001,123,46,17320,67.4,0.00017108153,-0.060367513261735437,0.0004380288,0.2,980,585.8731079101562,1265.7158966064453,-6.68921391479671e-05,0.799613356590271,0.00048828125
100,0.004435199999999999,819200,61.9416395,255.981766,107.43588199,122,47,17319,68.03,0.00015879894,-0.07171473409980536,0.00043229440000000003,0.2,990,784.9393310546875,1619.0099487304688,-0.00042510439816396685,0.7508679032325745,0.00462646484375
101,0.004279552,827392,74.7254965,236.57159030000003,91.27482354,122,47,17318,66.54,0.00012329455,-0.07265831269323826,0.00042656,0.2,1000,1198.4498291015625,3174.878839111328,-7.137248467188328e-05,0.6555479764938354,0.0
102,0.004123904,835584,94.4323995,252.33402079999996,106.55791328,118,48,17331,68.21,0.00020888206,-0.06381896464154124,0.0004208256,0.2,1010,788.0294189453125,1664.8224365234375,-0.00011947409657295794,0.7523623108863831,0.00013427734375
103,0.003968256,843776,93.932845,283.91267320000003,110.38199442999999,122,48,17330,67.92,0.00012440224,-0.05004051029682159,0.0004150912,0.2,1020,742.3902587890625,1691.940377807617,-0.0002568446609075181,0.7328429818153381,0.001220703125
104,0.0038126080000000007,851968,51.158694,225.450516,77.50467198,123,49,17329,65.67,0.00018351042,-0.04646321879699826,0.0004093568,0.2,1030,1120.5086669921875,2345.2099273681642,-0.00021660019992850721,0.7079405188560486,0.0017333984375
105,0.0036569599999999995,860160,83.83830599999999,267.82422970000005,125.71192232999998,122,49,17327,68.39,5.270849e-07,-0.04871564907953143,0.0004036224,0.2,1040,588.5377197265625,1217.575875854492,7.272130460478365e-07,0.7998822927474976,0.0
106,0.003501312,868352,62.583652,268.834782,90.98596585,121,50,17326,66.89,6.467342e-05,-0.045897504221647976,0.000397888,0.2,1050,3616.694580078125,5856.067602539062,-7.16689188266173e-05,0.5327303409576416,0.0
107,0.0033456640000000004,876544,45.07796,228.0781416000001,67.85230099,125,50,17324,64.78,6.7943525e-05,-0.03892810456454754,0.0003921536,0.2,1060,786.7260131835938,1583.6026153564453,-7.606750004924834e-05,0.763028085231781,0.0
108,0.0031900160000000004,884736,69.2461905,233.98485950000003,105.66331618999999,120,51,17323,67.46,3.115085e-05,-0.036489625740796325,0.0003864192,0.2,1070,352.6597595214844,750.612580871582,-2.8313313669059427e-05,0.87204509973526,0.0
109,0.003034367999999999,892928,43.2113425,219.4920361,75.92256748000001,124,51,17322,65.96,1.5756428e-05,-0.03394913077354431,0.0003806848,0.2,1080,1022.425537109375,2261.747021484375,-2.828529686667025e-05,0.7009894847869873,0.0
110,0.0028787199999999995,901120,58.047717500000005,267.4489181,92.48868108000002,124,52,17322,66.25,1.7706101e-05,-0.0333253319375217,0.00037495039999999995,0.2,1090,420.10595703125,1017.4091903686524,-2.3800888448022307e-05,0.8330775499343872,0.0
111,0.002723072,909312,54.329439,247.475325,102.58732809000001,121,52,17320,67.55,1.3623052e-05,-0.0336858750320971,0.00036921599999999996,0.2,1100,1110.841796875,2181.515823364258,-2.8871381073258817e-05,0.7333164811134338,0.0
112,0.0025674240000000004,917504,97.946157,256.85881620000004,133.92960344999997,119,52,17320,70.09,3.4120603e-07,-0.034347038716077805,0.00036348159999999996,0.2,1110,2864.149658203125,5577.034265136719,-1.0502489749342203e-05,0.5270931124687195,0.0
113,0.002411776000000001,925696,57.520406,252.546357,95.72885445000001,121,53,17320,67.6,5.055122e-05,-0.030591238429769872,0.0003577472,0.2,1120,3786.67431640625,7828.434814453125,-0.00010664878936950117,0.4526379108428955,0.0
114,0.0022561279999999987,933888,72.6874545,203.45126990000006,99.65421317000002,120,53,17319,67.22,8.1906015e-05,-0.02792903212830424,0.0003520128,0.2,1130,989.654052734375,2020.1797424316405,-0.00011836421326734125,0.7401933073997498,0.000146484375
115,0.002100479999999999,942080,66.0478335,253.1238208,93.11011965999998,124,54,17318,65.92,1.3216217e-05,-0.025719621824100612,0.00034627839999999997,0.2,1140,1821.0277099609375,4063.713970947266,-3.868497005896643e-05,0.5735445022583008,0.0
