time/iterations,train/ent_coef,time/total_timesteps,rollout/ep_score_median,rollout/ep_score_p90,rollout/ep_rew_mean,rollout/ep_count,time/time_elapsed,time/fps,rollout/ep_len_mean,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_range,train/n_updates,train/loss,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
23,0.016420096,188416,98.009705,162.2238309,104.41049486000001,84,10,18146,97.35,0.00991929,-1.2926495552062989,0.0008738432000000001,0.2,220,327.36676025390625,682.8786056518554,-0.0033268494124058636,0.04773306846618652,0.03114013671875
24,0.016264448,196608,97.237814,145.96608400000002,100.56876518000001,82,10,18140,101.93,0.0064082555,-1.2743576616048813,0.0008681088000000001,0.2,230,337.8497009277344,719.3353240966796,-0.002092018778785132,0.0751640796661377,0.0234130859375
25,0.0161088,204800,105.642673,154.8508555,99.48012453000001,76,11,18137,106.53,0.006422063,-1.2330992013216018,0.0008623744000000001,0.2,240,263.3180236816406,563.5390594482421,-0.002162817696807906,0.03254687786102295,0.01201171875
26,0.015953152,212992,106.88261,162.0690118,102.88339943000001,62,11,18133,120.37,0.0043647587,-1.197783625125885,0.0008566400000000001,0.2,250,335.1134948730469,648.5683410644531,-0.003016769769601524,0.030650675296783447,0.01488037109375
27,0.015797504,221184,111.990835,150.5671705,109.79375360999998,56,12,18132,139.85,0.0064255507,-1.1993834853172303,0.0008509056000000001,0.2,260,281.3796691894531,616.2125732421875,-0.0032189365796511994,0.2579917907714844,0.0356689453125
28,0.015641856,229376,122.680667,152.431435,115.76311703000002,57,12,18135,148.64,0.010864946,-1.1961526364088058,0.0008451712000000001,0.2,270,242.7829132080078,510.22624893188475,-0.004701274744002148,0.3134409785270691,0.0494140625
29,0.015486208000000001,237568,115.454113,153.6883823,119.23456764000001,62,13,18132,134.65,0.0042416155,-1.1833281069993973,0.0008394368000000001,0.2,280,246.2273712158203,511.0783973693848,-0.0016892446670681237,0.3225681781768799,0.0146484375
30,0.01533056,245760,112.383815,139.463691,110.32068377000002,39,13,18136,154.26,0.008222934,-1.1276088237762452,0.0008337024000000001,0.2,290,189.9651641845703,392.26026916503906,-0.0023468943807529287,0.5411595106124878,0.03521728515625
31,0.015174912000000002,253952,105.532697,146.127668,103.34138832,21,13,18142,186.86,0.0070137344,-1.1416401803493499,0.0008279680000000001,0.2,300,138.0749053955078,321.2963363647461,-0.0026349333638790995,0.6905453205108643,0.0235107421875
32,0.015019264000000001,262144,102.72444200000001,139.6391779,98.04280218999999,28,14,18145,252.38,0.006377808,-1.2225847959518432,0.0008222336000000001,0.2,310,103.8113784790039,211.17517776489257,-0.0025477808492723854,0.7872849702835083,0.03419189453125
33,0.014863616,270336,115.44225850000001,148.572072,95.49013590999999,16,14,18150,288.13,0.0057184934,-1.2004598438739777,0.0008164992000000001,0.2,320,87.60502624511719,213.4052520751953,-0.002694515188341029,0.8182896375656128,0.0241455078125
34,0.014707967999999998,278528,98.24412749999999,134.9796491,93.71360637,28,15,18153,344.69,0.007817836,-1.1958034336566925,0.0008107648000000001,0.2,330,69.03068542480469,151.8585361480713,-0.0023254528874531387,0.8865529894828796,0.06077880859375
35,0.01455232,286720,100.3795925,126.4435054,91.86207270999998,14,15,18157,372.76,0.0058697453,-1.1788541048765182,0.0008050304000000001,0.2,340,48.733150482177734,116.99117164611816,-0.0017144369427114724,0.9117172956466675,0.02039794921875
36,0.014396672,294912,86.5543515,123.43085490000001,90.54480648,18,16,18159,393.14,0.0076466603,-1.1829373568296433,0.0007992960000000001,0.2,350,47.38654327392578,98.88689231872559,-0.0022405084106139838,0.9184609651565552,0.05235595703125
37,0.014241023999999998,303104,112.157367,149.184964,94.9478279,21,16,18165,412.65,0.003799883,-1.19095841050148,0.0007935615999999999,0.2,360,48.6892204284668,107.67426261901855,-0.0016949729149928316,0.923597514629364,0.02578125
38,0.014085376,311296,105.241074,134.3235714,97.57984798000001,22,17,18169,399.65,0.007311455,-1.1729799062013626,0.0007878272,0.2,370,36.45969009399414,79.34768581390381,-0.003776852454757318,0.9411385655403137,0.04088134765625
39,0.013929727999999999,319488,106.4723065,146.0085805,100.02606657999999,16,17,18174,402.83,0.0053710584,-1.1353350728750229,0.0007820928,0.2,380,42.778507232666016,94.63730564117432,-0.002371861570281908,0.9385764598846436,0.01915283203125
40,0.013774080000000001,327680,104.72303450000001,137.0551567,100.15317492999999,18,18,18178,434.91,0.0057478845,-1.1492075264453887,0.0007763584,0.2,390,22.46599006652832,51.92148494720459,-0.0015870513219852001,0.9648732542991638,0.0247802734375
41,0.013618432,335872,95.469087,143.495558,105.24985855999999,31,18,18184,394.43,0.010633543,-1.156342366337776,0.0007706240000000001,0.2,400,57.2822380065918,125.13396835327148,-0.0025717834709212185,0.9109504818916321,0.05943603515625
42,0.013462784000000002,344064,120.489756,143.41466200000002,107.82289286,25,18,18183,369.33,0.0056650704,-1.073270046710968,0.0007648896000000001,0.2,410,61.11836624145508,137.02496128082277,-0.0018148871808080004,0.9214709997177124,0.02169189453125
43,0.013307136,352256,119.087431,141.3147822,109.29260161999999,29,19,18184,342.42,0.0067866417,-1.0795728027820588,0.0007591552000000001,0.2,420,42.85205841064453,101.11941490173339,-0.0035965365183074026,0.9372232556343079,0.04342041015625
44,0.013151488,360448,123.8827745,148.25097499999998,116.74778770000005,36,19,18187,269.89,0.0041054226,-1.0770270198583602,0.0007534208,0.2,430,40.43724060058594,80.37007179260254,-0.0025730779161676764,0.9492618441581726,0.01700439453125
45,0.012995839999999998,368640,132.5939,146.85536860000002,121.67938867999999,30,20,18189,268.81,0.0034447531,-1.0743962824344635,0.0007476864,0.2,440,43.97844314575195,97.20139942169189,-0.001836769431247376,0.9200646877288818,0.024560546875
46,0.012840192,376832,111.035228,149.7917064,118.97102739000002,19,20,18194,274.49,0.009766541,-1.0945481747388839,0.0007419519999999999,0.2,450,27.077157974243164,65.18785848617554,-0.0018906736106146127,0.9596008658409119,0.05552978515625
47,0.012684543999999999,385024,130.083986,153.533518,121.11645576,29,21,18195,298.63,0.0037598214,-1.1066161930561065,0.0007362175999999999,0.2,460,32.87709045410156,70.55050630569458,-0.0013876398385036736,0.9560226798057556,0.01163330078125
48,0.012528896000000001,393216,141.576162,155.4688682,123.86149673,27,21,18197,297.19,0.0065035415,-1.0939952224493026,0.0007304831999999999,0.2,470,31.641691207885742,69.8931622505188,-0.003316634814837016,0.9598329067230225,0.0251220703125
49,0.012373248,401408,136.75886050000003,156.407913,125.79522158,26,22,18198,312.64,0.0038232913,-1.070517560839653,0.0007247488,0.2,480,31.204395294189453,67.46771984100342,-0.0022503691725432873,0.9592130184173584,0.02161865234375
50,0.012217600000000002,409600,131.520364,152.6578894,131.89027335,35,22,18199,287.82,0.004113688,-1.068084356188774,0.0007190144,0.2,490,31.072568893432617,65.69320192337037,-0.0015793524828040973,0.9672033786773682,0.019921875
51,0.012061952,417792,136.5345805,168.1705045,135.31656495000001,34,22,18203,269.26,0.0050330525,-1.0878840208053588,0.0007132800000000001,0.2,500,33.80438232421875,73.56490287780761,-0.002060852860449813,0.9562749862670898,0.02373046875
52,0.011906304000000003,425984,141.171559,165.454378,135.84629301999996,28,23,18207,261.22,0.0043827784,-1.0554522693157196,0.0007075456000000001,0.2,510,33.45093536376953,72.29237222671509,-0.0018260438519064337,0.9608803987503052,0.0171142578125
53,0.011750655999999998,434176,152.311249,174.7316318,140.44688893,27,23,18210,255.19,0.0066001876,-1.0223852917551994,0.0007018112000000002,0.2,520,24.614423751831055,58.13314552307129,-0.003010854060994461,0.9742299914360046,0.02950439453125
54,0.011595008,442368,144.806454,167.8255945,142.72338799000002,28,24,18211,288.76,0.0036941494,-1.059846755862236,0.0006960768,0.2,530,24.1749324798584,53.742249202728274,-0.0018962877598823979,0.9754782915115356,0.0172119140625
55,0.011439359999999999,450560,149.5329495,170.3445161,145.42957668,30,24,18212,292.25,0.009013573,-1.0530364125967027,0.0006903424000000001,0.2,540,22.01129150390625,54.62331819534302,-0.0031125262088607998,0.9747765064239502,0.04415283203125
56,0.011283711999999998,458752,149.877848,180.1905012,146.97131829000003,32,25,18212,277.54,0.0039199567,-1.0657295882701874,0.000684608,0.2,550,29.254684448242188,60.988796901702884,-0.0011374932830221951,0.970724880695343,0.03531494140625
57,0.011128064,466944,147.707111,167.757938,148.24990461,33,25,18214,261.75,0.0027753864,-1.0882833391427993,0.0006788736,0.2,560,26.599365234375,54.97297487258911,-0.001263427486992441,0.9731611609458923,0.01982421875
58,0.010972415999999999,475136,141.33773,169.747422,146.95815474999998,31,26,18216,258.4,0.006344769,-1.029253962635994,0.0006731392,0.2,570,22.647127151489258,50.034915924072266,-0.0024587065709056333,0.9752875566482544,0.027197265625
59,0.010816768000000001,483328,154.040837,172.7535168,147.17753597,29,26,18217,264.64,0.0070797103,-1.0602723956108093,0.0006674048,0.2,580,24.649368286132812,55.98642749786377,-0.0022483936016215013,0.9673890471458435,0.0400146484375
60,0.01066112,491520,155.87097849999998,172.8920336,149.31382263999998,18,26,18218,274.86,0.0045602205,-1.0728953063488007,0.0006616704,0.2,590,20.02901268005371,44.34643430709839,-0.0019029204791877418,0.9764253497123718,0.0363525390625
61,0.010505472000000002,499712,145.5574005,166.1727523,149.02119269000002,20,27,18218,321.87,0.0077518,-1.074267441034317,0.000655936,0.2,600,15.436875343322754,33.52512421607971,-0.0016300612915074453,0.9856865406036377,0.02728271484375
62,0.010349824,507904,130.177161,161.1739798,148.24442359,13,27,18221,352.82,0.003981429,-1.0386470943689345,0.0006502016000000001,0.2,610,15.030660629272461,31.897442054748534,-0.0019883364322595297,0.9861032366752625,0.024365234375
63,0.010194176,516096,149.485548,167.21283580000002,147.57902515,18,28,18223,397.59,0.0047182576,-1.0732700139284135,0.0006444672,0.2,620,9.78835678100586,19.64187092781067,-0.00203410170506686,0.9906826615333557,0.02313232421875
64,0.010038528000000001,524288,140.8708005,171.4552772,145.1886201,20,28,18227,430.15,0.0047511137,-1.0347815185785294,0.0006387328,0.2,630,12.111907005310059,25.989309072494507,-0.0024310536333359777,0.9885105490684509,0.031201171875
65,0.00988288,532480,140.34709,168.9046538,144.67679694,12,29,18229,464.18,0.00592534,-1.0472829282283782,0.0006329984,0.2,640,17.54629135131836,35.89049673080444,-0.0023722932586679236,0.9815208911895752,0.01416015625
66,0.009727231999999999,540672,137.622048,165.3237894,140.20946102,17,29,18230,499.74,0.0043245503,-1.083558452129364,0.000627264,0.2,650,12.361348152160645,25.5516628742218,-0.0017303642693150324,0.9864972233772278,0.03121337890625
67,0.009571584000000001,548864,126.73528250000001,167.0108945,138.27100169000002,16,30,18232,500.96,0.0031591326,-1.0421128541231155,0.0006215296,0.2,660,13.765636444091797,31.3219256401062,-0.0012134402320953086,0.9823793172836304,0.0189208984375
68,0.009415936,557056,130.036141,159.8205524,136.37758047,18,30,18236,498.94,0.004979638,-1.0675181061029435,0.0006157952,0.2,670,13.405062675476074,31.76901307106018,-0.0002669502981007099,0.9823342561721802,0.05994873046875
69,0.009260288000000002,565248,134.267594,152.94146840000002,133.11410794,20,30,18239,490.81,0.0049904585,-1.0680761128664016,0.0006100608,0.2,680,9.57517147064209,22.55489945411682,-0.0011139229085529224,0.9846639633178711,0.01514892578125
70,0.00910464,573440,144.526131,159.3548975,132.35399146,16,31,18243,486.08,0.004338817,-1.0835712194442748,0.0006043264,0.2,690,11.89357852935791,26.949025249481203,-0.0018656847416423262,0.9815335869789124,0.01512451171875
71,0.008948992,581632,131.883176,161.6711951,132.17800777,24,31,18245,436.66,0.0040825033,-1.0871113121509552,0.000598592,0.2,700,11.986015319824219,25.492361736297607,-0.002852319792145863,0.9846912026405334,0.0312255859375
72,0.008793344,589824,147.958967,170.300971,136.44420657,31,32,18248,384.68,0.0064455126,-1.078530192375183,0.0005928576,0.2,710,14.269707679748535,27.451592874526977,-0.0014191808586474508,0.9827557802200317,0.02132568359375
73,0.008637696,598016,141.38657849999998,164.7217575,141.39005232,36,32,18249,308.43,0.0044324314,-1.0504434704780579,0.0005871232,0.2,720,19.75838851928711,41.6499701499939,-0.0017396865849150344,0.9397209882736206,0.01285400390625
74,0.008482048,606208,141.32414,165.80877750000002,141.73749959,36,33,18250,240.47,0.003213365,-1.0510885030031205,0.0005813888,0.2,730,16.454782485961914,34.1533166885376,-0.001032833693898283,0.944598376750946,0.01112060546875
75,0.008326400000000001,614400,150.6656975,167.40349550000002,141.20161221,36,33,18252,226.92,0.0030884244,-1.022840189933777,0.0005756544,0.2,740,20.464683532714844,42.73522424697876,-0.001339232551981695,0.9355965256690979,0.0080078125
76,0.008170752,622592,151.2577,171.4721242,142.7434434,37,34,18254,225.31,0.0024068658,-1.0041693210601808,0.00056992,0.2,750,16.815174102783203,37.1619514465332,-0.0014313430860056543,0.9519485831260681,0.012353515625
77,0.008015103999999999,630784,154.920086,172.9317366,147.55105553,34,34,18258,226.12,0.0032023075,-1.0201111823320388,0.0005641856,0.2,760,21.21761703491211,45.91194610595703,-0.0019318488251883537,0.9439945220947266,0.0228515625
78,0.007859456,638976,142.496415,173.5608304,146.29859567000003,39,34,18260,228.05,0.003094293,-1.039542093873024,0.0005584512,0.2,770,16.18376922607422,36.49965000152588,-0.0030326410109410063,0.9535157084465027,0.03544921875
79,0.007703808,647168,148.201754,165.24936920000002,146.80302311000003,33,35,18263,232.53,0.0049922755,-1.002905325591564,0.0005527168,0.2,780,18.926319122314453,39.858536911010745,-0.0022641456802375616,0.9602622985839844,0.02908935546875
80,0.007548159999999999,655360,143.1042,157.653857,144.79047347000002,21,35,18263,245.63,0.0030893264,-1.0256745159626006,0.0005469824,0.2,790,14.775458335876465,29.40888547897339,-0.0021146650542505085,0.9627461433410645,0.01724853515625
81,0.0073925119999999995,663552,143.260957,160.139682,143.70165033000004,31,36,18262,272.56,0.004398397,-1.040084218978882,0.000541248,0.2,800,11.082427024841309,23.779927253723145,-0.0007757466053590178,0.9861544370651245,0.02469482421875
82,0.007236864,671744,149.361971,175.1690122,143.3087701,37,36,18265,272.37,0.0025201943,-1.003385017812252,0.0005355136,0.2,810,16.21399688720703,35.08842267990112,-0.0009222875814884901,0.9729682803153992,0.0293212890625
83,0.007081216,679936,151.673141,174.6578016,146.11182495,33,37,18269,259.03,0.004996921,-1.02452195584774,0.0005297792,0.2,820,16.429590225219727,35.21931862831116,-0.0015482032438740134,0.9508047103881836,0.01495361328125
84,0.006925568000000001,688128,149.9472235,170.93252,149.34590497999997,34,37,18271,237.85,0.0038077747,-1.0272213876247407,0.0005240448,0.2,830,18.57513427734375,38.86227960586548,-0.0020940589369274677,0.9357573986053467,0.02298583984375
85,0.006769919999999999,696320,152.668229,177.3752316,148.82870219,39,38,18272,233.03,0.003192997,-1.0610019594430924,0.0005183104,0.2,840,13.524327278137207,31.061613845825196,-0.001654097472783178,0.945927083492279,0.013232421875
86,0.006614271999999999,704512,148.63833499999998,170.3991991,148.13886419,32,38,18274,239.36,0.0043521565,-1.009518451988697,0.0005125759999999999,0.2,850,20.302547454833984,44.90160455703735,-0.0027949119394179434,0.94039386510849,0.0246826171875
87,0.006458624,712704,148.01369,170.2902546,146.25165408,33,38,18274,236.1,0.004902846,-1.0400927305221557,0.0005068416,0.2,860,13.27684497833252,28.370140314102173,-0.0019478937349049375,0.9786792993545532,0.0273193359375
88,0.006302976,720896,149.109614,165.4453828,145.60059758999998,28,39,18276,254.73,0.004753316,-1.0119305908679963,0.0005011072,0.2,870,13.07158374786377,27.95112199783325,-0.0016690035758074374,0.9648622870445251,0.01510009765625
89,0.0061473280000000005,729088,141.97343,164.190664,142.35896258,31,39,18277,259.09,0.0034489157,-1.0180219739675522,0.0004953728000000001,0.2,880,12.767328262329102,25.86311435699463,-0.0015003741078544407,0.9849289059638977,0.0186279296875
90,0.005991679999999999,737280,151.276351,174.281171,143.59133767,31,40,18278,263.99,0.0039945026,-0.9933803260326386,0.0004896384000000001,0.2,890,13.376215934753418,28.06381368637085,-0.0018659608991583808,0.9725876450538635,0.0212890625
91,0.005836032,745472,142.083278,168.7249915,142.95643627,28,40,18279,278.02,0.0029897732,-1.029354813694954,0.00048390399999999995,0.2,900,9.781367301940918,22.507919836044312,-0.0018463581218384206,0.9701849818229675,0.03175048828125
92,0.005680384,753664,148.41224499999998,165.776208,145.48775885,30,41,18280,277.36,0.0046175374,-1.000090028345585,0.00047816959999999996,0.2,910,9.004767417907715,18.461691331863403,-0.0016725990659324451,0.982394814491272,0.016015625
93,0.005524736000000001,761856,141.294725,166.8440514,144.07712569,29,41,18281,279.3,0.003810481,-1.0091136559844016,0.00047243519999999996,0.2,920,7.766552925109863,17.374317836761474,-0.0014355719875311479,0.9797560572624207,0.01380615234375
94,0.005369088000000001,770048,144.278795,166.50613149999998,144.83268626,36,42,18281,267.22,0.0031771217,-1.0336028903722763,0.0004667008,0.2,930,8.576952934265137,19.47837700843811,-0.0013483099057339132,0.9743403196334839,0.0113525390625
95,0.005213439999999999,778240,148.448885,164.2118204,143.88706167,32,42,18281,247.76,0.002945607,-1.0096235573291779,0.0004609664,0.2,940,13.125292778015137,28.444940519332885,-0.0013645048020407557,0.9603826999664307,0.01099853515625
96,0.005057791999999999,786432,147.178196,167.9255498,146.15720467,35,43,18282,238.69,0.0025659273,-1.0379709243774413,0.00045523199999999997,0.2,950,12.056774139404297,25.312128591537476,-0.0013641544239362702,0.980273425579071,0.0074951171875
97,0.004902144,794624,146.462619,166.1930098,145.31178453,39,43,18283,237.13,0.003758204,-1.0296034872531892,0.00044949759999999997,0.2,960,9.91796875,22.911129331588747,-0.0009901904704747722,0.967964231967926,0.0086669921875
98,0.004746496,802816,154.8561055,176.2189295,148.04493448,34,43,18285,226.14,0.0029301154,-1.014207476377487,0.0004437632,0.2,970,11.660865783691406,26.412545013427735,-0.001347280462505296,0.968677818775177,0.01781005859375
99,0.004590848000000001,811008,156.816237,177.0283955,150.93149143,36,44,18286,227.4,0.0065092472,-1.0576298028230666,0.0004380288,0.2,980,11.760087966918945,26.825627326965332,-0.0020528777211438866,0.967266857624054,0.0218994140625
100,0.004435199999999999,819200,148.88843250000002,168.5672299,151.59019134,40,44,18288,220.96,0.0031452496,-1.0042167082428932,0.00043229440000000003,0.2,990,12.545662879943848,28.495752573013306,-0.0010839810594916344,0.9775010943412781,0.00972900390625
101,0.004279552,827392,148.254913,170.63380060000003,149.70525028000003,39,45,18289,215.07,0.0034089999,-0.996125091612339,0.00042656,0.2,1000,13.136246681213379,27.14875011444092,-0.0012406703812303022,0.968087375164032,0.004833984375
102,0.004123904,835584,152.172597,171.6319324,149.42532204,38,45,18290,209.52,0.0022854651,-0.9949397414922714,0.0004208256,0.2,1010,12.204069137573242,26.733133602142335,-0.0016452070907689632,0.9690186381340027,0.00849609375
103,0.003968256,843776,149.892652,180.952719,150.06608459,36,46,18291,213.87,0.0039035722,-0.9765690863132477,0.0004150912,0.2,1020,9.686366081237793,19.89874596595764,-0.0012203737598611042,0.9769436717033386,0.013525390625
104,0.0038126080000000007,851968,153.223304,175.540045,149.63506378000002,35,46,18292,221.4,0.00316144,-1.0357513576745987,0.0004093568,0.2,1030,10.933707237243652,24.19128875732422,-0.0015796322346432134,0.9801487326622009,0.01156005859375
105,0.0036569599999999995,860160,161.243406,175.2289242,152.78002681,34,47,18293,235.9,0.00395559,-0.9909491926431656,0.0004036224,0.2,1040,9.242236137390137,20.46223440170288,-0.0013302640407346189,0.985435962677002,0.0180419921875
106,0.003501312,868352,158.000926,175.603453,154.60446743,31,47,18291,250.05,0.0042172177,-0.9472765907645225,0.000397888,0.2,1050,9.419618606567383,18.574150586128233,-0.002145916502922773,0.9906060695648193,0.0222900390625
107,0.0033456640000000004,876544,157.811018,172.934896,155.79181766,31,47,18292,244.05,0.005381219,-0.9547750383615494,0.0003921536,0.2,1060,8.239343643188477,16.284080624580383,-0.0018773276329739018,0.9906814098358154,0.02236328125
108,0.0031900160000000004,884736,151.8736295,170.1491727,154.92496132000002,28,48,18294,264.27,0.0032752012,-0.9833682537078857,0.0003864192,0.2,1070,6.3607378005981445,13.673175406455993,-0.0019983076854259707,0.9922412037849426,0.01710205078125
109,0.003034367999999999,892928,152.720079,174.275373,152.74323086,35,48,18294,266.1,0.0031925659,-0.9928310573101043,0.0003806848,0.2,1080,8.10617733001709,16.363338041305543,-0.0018209240079158917,0.9923070073127747,0.02198486328125
110,0.0028787199999999995,901120,153.408384,169.6528046,150.96396003,29,49,18295,266.6,0.0039963922,-1.0055106982588768,0.00037495039999999995,0.2,1090,6.075828552246094,12.549762606620789,-0.0015948270447552204,0.990275502204895,0.020654296875
111,0.002723072,909312,147.76029749999998,172.0256577,150.67421163999998,34,49,18296,256.81,0.00454709,-0.9875373929738999,0.00036921599999999996,0.2,1100,7.319969177246094,17.40430591106415,-0.002962954348186031,0.9917082190513611,0.04072265625
112,0.0025674240000000004,917504,150.331987,170.3143762,150.23754079999998,33,50,18297,255.86,0.0033963174,-0.9986628860235214,0.00036348159999999996,0.2,1110,9.215743064880371,18.61871991157532,-0.001568640026380308,0.9874449372291565,0.0235107421875
113,0.002411776000000001,925696,151.610334,185.7127846,151.58706283,33,50,18297,245.11,0.0027773795,-0.9948803588747979,0.0003577472,0.2,1120,5.837666988372803,13.40168206691742,-0.0014353819598909468,0.9928310513496399,0.0127197265625
114,0.0022561279999999987,933888,154.140944,173.365453,152.08198800999998,31,51,18298,245.26,0.0046415403,-0.9788966193795204,0.0003520128,0.2,1130,9.197876930236816,19.756580543518066,-0.0008511215419275686,0.98751300573349,0.02579345703125
115,0.002100479999999999,942080,148.20023750000001,170.0281939,151.57958933999998,32,51,18298,254.64,0.0026929672,-0.9509650722146035,0.00034627839999999997,0.2,1140,8.076760292053223,21.10379695892334,-0.0007166430004872382,0.9897093176841736,0.009521484375
116,0.0019448319999999999,950272,153.837303,176.57483760000002,151.74904461,35,51,18298,257.11,0.003712968,-0.9952837973833084,0.00034054399999999997,0.2,1150,5.5023698806762695,12.770291709899903,-0.0015237941901432351,0.9923869967460632,0.02088623046875
117,0.0017891840000000003,958464,157.730154,170.9801385,152.5042003,32,52,18298,257.18,0.0038663528,-0.979578971862793,0.0003348096,0.2,1160,8.356444358825684,18.384647297859193,-0.0009162694244878366,0.9849175810813904,0.0128662109375
