rollout_id,env_id,ep_rew_total,ep_len,timestep_global,terminal_status,x_pos,y_pos,x_vel,y_vel,angle,angular_vel,leg1_contact,leg2_contact,reward_sliding_legs,reward_tilt_preference,reward_upright_penalty,reward_slalom_bonus,reward_side_thruster_bonus,reward_ground_level,reward_vertical_penalty,reward_survival,reward_leg_maintenance
0,0,-228.286877,124,2328,crashed,0.16300888,0.0018943286,0.7060621,0.36532098,-1.8710352,-3.0708158,1.0,0.0,22.44469690322876,100.79791583237238,-176.0,0.0,87.0,-123.0,-156.92948973120656,12.399999999999972,5.0
0,4,-75.815274,67,2344,crashed,0.5401429,0.13604744,1.4637531,-0.42424336,-1.2444996,-5.5678334,1.0,0.0,24.465178966522217,51.17779494449496,-40.0,0.0,47.5,-55.5,-113.15824770927429,6.699999999999992,3.0
0,3,-80.591286,80,2392,crashed,-0.6038531,-0.010032061,-0.8112377,-0.38341093,0.44988775,-4.1276093,0.0,1.0,15.815613746643066,36.00303256697953,-32.0,0.0,71.0,-57.0,-125.40993186831474,7.999999999999988,3.0
0,7,-79.565483,73,2640,crashed,-0.66824114,0.028365478,-1.1912315,-0.74638766,0.45001096,-4.5846643,0.0,1.0,20.249213695526123,39.55587826669216,-32.0,0.0,60.0,-55.5,-122.17057484388351,7.29999999999999,3.0
0,6,-129.306196,116,2816,crashed,-0.66540855,-0.087267876,-0.969302,-1.1882612,0.39382464,4.867135,1.0,1.0,16.528969764709473,69.88909931667149,-56.0,0.0,78.0,-106.5,-145.82426549703814,11.599999999999975,3.0
0,4,-23.20428,64,2856,crashed,0.6671629,0.031159697,1.5635467,-0.040007327,-1.7884964,4.002533e-07,1.0,0.0,37.98633861541748,65.74104249849916,-24.0,0.0,46.5,-37.5,-122.3316608145833,6.399999999999993,4.0
0,0,-303.471869,70,2888,landed_but_slid_into_valley,0.14449319,-0.04275086,0.09533395,0.0010337359,0.000927702,0.009592193,1.0,0.0,3.945430874824524,6.3335738881723955,-208.0,0.0,48.0,-37.5,-128.25087365042418,6.999999999999991,5.0
0,7,-132.735338,59,3112,crashed,0.31118602,0.016737709,0.21457505,-0.23962592,-0.39582634,3.5738292,1.0,0.0,8.497080326080322,23.283905036747456,-48.0,0.0,31.0,-34.5,-121.91632351279259,5.899999999999995,3.0
0,5,-128.016502,116,3160,crashed,0.92437345,-0.14650694,0.722345,-0.6025206,-0.09861576,5.3937697,0.0,0.0,12.452181339263916,53.803740760311484,-40.0,0.0,63.0,-88.5,-142.37242402357515,11.599999999999975,2.0
0,3,-150.453361,97,3168,crashed,-0.5413658,-0.21386267,-1.1535875,-0.8623684,0.27400208,-3.7837017,1.0,0.0,31.44471025466919,42.37266242131591,-88.0,0.0,40.0,-46.5,-144.47073369380087,9.699999999999982,5.0
0,2,-62.362603,118,3216,crashed,0.81201744,-0.16928482,1.4118145,-0.118882805,-0.46616974,3.8284295,1.0,0.0,55.45312690734863,78.11163482442498,-72.0,0.0,75.5,-69.0,-148.22736432682723,11.799999999999974,6.0
0,1,-157.407939,124,3304,landed_off_centered,0.6582653,-0.17900139,1.0252669,-0.1600632,-0.2415765,1.051125e-07,1.0,1.0,26.5212664604187,31.90599403809756,-56.0,0.0,64.5,-91.5,-150.235199181363,12.399999999999972,5.0
0,4,-376.745505,84,3528,crashed,0.059150506,-0.015857425,-0.095633015,-0.35339078,0.34543997,-3.6781077,0.0,1.0,3.6907930970191956,19.16324148705462,-272.0,0.0,36.0,-49.5,-126.49953922629356,8.399999999999986,4.0
0,6,-90.560377,93,3560,crashed,-0.7236139,0.15410887,-0.578497,0.11674532,2.1528664,1.8153194,0.0,0.0,0.0,113.08840334415436,-64.0,0.0,70.5,-99.0,-120.44878074526787,9.299999999999983,0.0
0,3,-624.242373,77,3784,landed_centered,0.1420269,-0.042792704,0.058471482,7.677793e-08,0.00023787323,-5.710793e-07,1.0,1.0,3.7923498153686523,3.092682525733835,-528.0,0.0,50.5,-39.0,-126.32740518905162,7.699999999999989,4.0
0,0,-124.948768,115,3808,crashed,-0.53250366,0.1957178,0.08344267,-0.06082306,1.5056701,-0.37130365,0.0,1.0,10.527884364128113,84.05838304758072,-64.0,0.0,85.5,-136.5,-119.03503577271476,11.499999999999975,3.0
0,7,-67.907777,89,3824,crashed,0.86874235,-0.07489059,0.8015092,-0.13715757,-1.6168953,3.167173,1.0,0.0,13.445441246032715,96.18258538469672,-48.0,0.0,54.0,-61.5,-132.9358040690422,8.899999999999984,2.0
0,2,-629.727482,86,3904,crashed,-0.6433849,-0.07710828,-0.97523135,-0.83058625,0.24784252,3.3388724,1.0,0.0,20.663559913635254,5.050564240082167,-520.0,0.0,22.5,-39.0,-131.5416060090065,8.599999999999985,4.0
0,5,-45.791477,94,3912,crashed,-0.9205118,-0.014149108,-1.660973,-0.59346735,0.6982154,0.66037375,1.0,1.0,70.46709728240967,57.27862842567265,-48.0,0.0,57.5,-73.5,-126.93720226408914,9.399999999999983,8.0
0,4,-248.81432,58,3992,crashed,0.087274455,-0.020164873,0.124835745,-0.675541,-0.29649904,5.0528173,1.0,0.0,2.465490698814392,12.722580080735497,-168.0,0.0,49.5,-28.5,-124.8023909330368,5.799999999999995,2.0
0,1,-125.103647,108,4168,out_of_bounds,-1.0040938,0.22792862,-1.3919588,-1.520666,0.8536045,0.048492406,0.0,0.0,0.0,82.14509334973991,-32.0,0.0,78.0,-135.0,-129.04873987659812,10.799999999999978,0.0
0,3,-154.052947,65,4304,crashed,0.4682843,0.1095209,0.07084352,-0.42554602,-0.0272142,4.180194,1.0,0.0,8.729031205177307,11.383329985663295,-56.0,0.0,34.5,-48.0,-114.16530793905258,6.499999999999993,3.0
0,6,-149.640832,106,4408,crashed,-0.6721314,0.044001184,-0.26394254,-0.3300454,0.21386294,-4.3051867,0.0,1.0,11.206675410270691,46.025706466287374,-72.0,0.0,85.5,-105.0,-128.97321352176368,10.599999999999978,3.0
0,7,-64.374494,79,4456,crashed,-0.48573223,0.10014268,-0.1245667,0.061521333,1.9575859,2.0108628,0.0,0.0,14.729384899139404,56.41947233863175,-40.0,0.0,47.5,-37.5,-118.42335166782141,7.899999999999988,5.0
0,2,-154.193762,89,4616,landed_off_centered,0.74899596,-0.12726884,0.9399718,-0.9689111,-0.25522533,-4.4195943,1.0,1.0,27.978463172912598,16.60092205554247,-72.0,0.0,48.0,-52.5,-136.17314724624157,8.899999999999984,5.0
0,0,-325.608763,121,4776,landed_off_centered,0.38700914,-0.04969249,0.047331102,-0.46526134,0.25097218,-4.152548,1.0,1.0,2.7917579412460327,54.005653500091285,-224.0,0.0,60.5,-100.5,-134.5061741070822,12.099999999999973,4.0
0,4,-336.016186,109,4864,crashed,0.1750044,-0.009122398,0.12806906,-0.2573685,-0.45498487,3.547758,1.0,0.0,5.5529433488845825,35.401822809828445,-224.0,0.0,71.0,-100.5,-137.37095228675753,10.899999999999977,3.0
0,1,-117.611902,88,4872,landed_off_centered,0.5731866,0.0070151663,1.0900881,-0.17693132,-0.23872879,0.00052380713,1.0,1.0,22.5873384475708,17.493822319433093,-48.0,0.0,69.5,-69.0,-122.99306231737137,8.799999999999985,4.0
0,5,-361.679425,128,4936,crashed,0.43869305,0.070405066,1.4764142,-0.44824493,-1.9339269,-4.1791744,1.0,0.0,15.737584114074707,113.51399909099564,-272.0,0.0,64.5,-147.0,-151.23100863816217,12.79999999999997,2.0
0,3,-101.761637,98,5088,out_of_bounds,1.0051849,0.20363046,1.8356136,-1.5398046,-1.5659208,-0.4114085,0.0,0.0,0.0,99.2985097952187,-40.0,0.0,65.0,-120.0,-115.86014682333916,9.799999999999981,0.0
0,6,-197.905654,106,5256,out_of_bounds,1.0050194,0.46786997,1.209409,-0.98092586,-0.2081075,0.13860177,0.0,0.0,0.0,28.454212602227926,-40.0,0.0,53.5,-159.0,-91.45986649562838,10.599999999999978,0.0
0,7,-73.289523,112,5352,crashed,-0.4235978,0.115268975,-0.66819084,0.018344318,2.3817923,2.5207887,0.0,0.0,0.0,176.9571466089692,-64.0,0.0,77.0,-132.0,-142.4466698979959,11.199999999999976,0.0
0,1,-104.142844,71,5440,crashed,0.5471366,-0.13311023,1.1581411,-0.2790224,-0.34638125,9.02299e-08,1.0,0.0,22.50364875793457,17.213933680206537,-48.0,0.0,54.5,-25.5,-135.96042680740356,7.099999999999991,4.0
0,2,-140.076823,108,5480,crashed,-0.6994124,-0.12122354,-0.75279677,-0.0022219673,0.0046225227,1.7523011e-07,1.0,0.0,21.001771926879883,40.82743345014751,-64.0,0.0,61.0,-76.5,-137.20602847682312,10.799999999999978,4.0
0,4,-75.653657,89,5576,crashed,-0.6876904,-0.17906645,-0.3592909,0.05739128,0.6849398,1.0243976,0.0,1.0,8.456125736236572,52.288385512307286,-32.0,0.0,76.0,-52.5,-138.79816815257072,8.899999999999984,2.0
0,0,-373.59207,103,5600,crashed,0.38014507,-0.10473725,-0.10255732,0.06337209,1.8335636,1.0413208,0.0,1.0,8.487482905387878,65.94033704308094,-312.0,0.0,55.5,-69.0,-136.81988980434835,10.29999999999998,4.0
0,5,-521.152919,93,5680,landed_centered,-0.1192378,-0.04279757,-0.18967578,5.0378638e-08,0.00025957555,-3.5706378e-07,1.0,1.0,5.077330589294434,6.182447422936093,-416.0,0.0,65.5,-67.5,-127.71269655710766,9.299999999999983,4.0
0,6,-73.245003,65,5776,crashed,0.5402505,0.23587862,0.108631,0.103271745,-1.2914078,-0.6126624,1.0,0.0,17.337926983833313,45.92350625619292,-24.0,0.0,48.5,-66.0,-105.50643606483936,6.499999999999993,4.0
0,3,-69.124355,108,5952,crashed,0.356985,0.08713475,-0.12070713,-0.3069445,0.26947483,1.5629184,0.0,1.0,14.253958567976952,43.96598970866762,-80.0,0.0,57.0,-18.0,-117.1443033516407,10.799999999999978,20.0
0,1,-367.629858,94,6192,crashed,-0.22838864,0.008689008,0.32799834,-0.32594383,0.3437679,-3.598969,0.0,1.0,5.4105387926101685,17.21334082269459,-256.0,0.0,60.0,-82.5,-124.1537375729531,9.399999999999983,3.0
0,0,-152.848251,85,6280,landed_off_centered,-0.42127562,0.020039115,-0.41071972,-0.8598083,-0.009034448,-4.9409027,1.0,1.0,11.163509845733643,23.78756602667272,-72.0,0.0,59.5,-64.5,-123.29932652413845,8.499999999999986,4.0
0,5,-173.266639,79,6312,crashed,-0.04404087,-0.024535265,-0.030729616,-0.724859,-0.2326999,5.0294995,1.0,0.0,0.4762798249721527,18.50099594448693,-80.0,0.0,55.0,-51.0,-126.14391458034515,7.899999999999988,2.0
0,6,-147.466798,69,6328,crashed,-0.233741,0.032552443,-0.122248664,0.108199075,1.4355907,0.6105626,0.0,1.0,16.655850052833557,41.40483434032649,-72.0,0.0,13.5,-36.0,-122.92748191952705,6.8999999999999915,5.0
0,7,-220.277969,129,6384,crashed,-0.8657023,-0.001978674,-1.5822427,-0.5640735,0.49106252,7.9923026e-08,1.0,0.0,29.364845275878906,52.0014663618058,-112.0,0.0,64.0,-126.0,-144.54428041353822,12.89999999999997,4.0
0,2,-190.169271,121,6448,out_of_bounds,1.0016365,-0.24283873,1.134495,-1.5248439,-0.34983814,0.13525453,0.0,0.0,0.0,32.965933503583074,-56.0,0.0,59.5,-82.5,-156.23520480189472,12.099999999999973,0.0
0,1,-231.324538,69,6744,crashed,-0.32461247,-0.031217828,-0.15703192,0.00644321,-0.061153084,5.3193725e-07,1.0,0.0,9.374995648860931,5.764204855076969,-136.0,0.0,32.5,-27.0,-126.86373801529408,6.8999999999999915,4.0
0,3,-177.277179,106,6800,out_of_bounds,-1.0005552,0.98244625,-1.1976168,-0.7986693,0.12708823,-0.22329561,0.0,0.0,0.0,40.14320145174861,-64.0,0.0,60.0,-159.0,-65.02038055937737,10.599999999999978,0.0
