time/iterations,train/ent_coef,time/total_timesteps,rollout/ep_score_median,rollout/ep_score_p90,rollout/ep_rew_mean,rollout/ep_count,time/time_elapsed,time/fps,rollout/ep_len_mean,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_range,train/n_updates,train/loss,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
27,0.015797504,221184,99.116051,161.83736700000003,105.48189674,77,12,18137,102.88,0.010048032,-1.2556415647268295,0.0008509056000000001,0.2,260,387.21087646484375,834.7400802612304,-0.0032988257371471263,0.0720130205154419,0.0542236328125
28,0.015641856,229376,110.49202299999999,158.7897149,111.13560460000001,72,12,18130,106.95,0.007860561,-1.1969565123319625,0.0008451712000000001,0.2,270,311.8244934082031,667.4508270263672,-0.0026438807719387112,0.04883319139480591,0.019482421875
29,0.015486208000000001,237568,102.4164055,150.9487352,108.45463644000002,62,13,18153,125.73,0.004258278,-1.2010241955518723,0.0008394368000000001,0.2,280,275.9688415527344,572.5060546875,-0.0018880430201534183,0.28378236293792725,0.01517333984375
30,0.01533056,245760,117.023601,154.0396654,107.97789399000001,65,13,18157,130.1,0.0063933423,-1.1812400549650193,0.0008337024000000001,0.2,290,215.42364501953125,489.7067222595215,-0.0026652347471099345,0.42337507009506226,0.01964111328125
31,0.015174912000000002,253952,113.690575,153.40008060000002,108.64316247000001,53,13,18158,140.2,0.006420918,-1.1608477145433427,0.0008279680000000001,0.2,300,227.20584106445312,489.78110656738284,-0.0029458134551532565,0.293552041053772,0.0197998046875
32,0.015019264000000001,262144,120.740972,155.53870239999998,107.69834460999999,34,14,18165,155.14,0.0054984214,-1.1583164393901826,0.0008222336000000001,0.2,310,201.26268005371094,438.7577186584473,-0.0019810476747807114,0.5420244932174683,0.00767822265625
33,0.014863616,270336,87.44929,133.2474532,98.75535203999998,25,14,18163,213.93,0.0062362514,-1.1770044296979905,0.0008164992000000001,0.2,320,136.92849731445312,294.67607803344725,-0.0029627145500853657,0.8146067261695862,0.04044189453125
34,0.014707967999999998,278528,97.952039,144.8699808,94.14052798000003,37,15,18162,241.94,0.008144595,-1.245551946759224,0.0008107648000000001,0.2,330,98.19174194335938,217.1400562286377,-0.004093989043030888,0.8824568390846252,0.0598876953125
35,0.01455232,286720,115.699577,159.7644044,103.94052901999997,47,15,18161,240.33,0.0057800096,-1.209499430656433,0.0008050304000000001,0.2,340,94.94577026367188,226.01884422302246,-0.0028912397479871287,0.85708087682724,0.0408447265625
36,0.014396672,294912,122.447382,147.573109,116.38457844999999,46,16,18163,173.37,0.004731154,-1.1753947198390962,0.0007992960000000001,0.2,350,99.72083282470703,219.54431915283203,-0.0022759637227864004,0.7816412448883057,0.02393798828125
37,0.014241023999999998,303104,106.398092,155.586665,114.13157788999999,31,16,18166,192.89,0.008040466,-1.1222025066614152,0.0007935615999999999,0.2,360,100.43820190429688,215.26710014343263,-0.0036243939102860168,0.814744770526886,0.04752197265625
38,0.014085376,311296,117.591519,144.537761,112.80177342,21,17,18169,222.06,0.005040968,-1.1769422352313996,0.0007878272,0.2,370,77.20743560791016,160.42215423583986,-0.0022860757948365063,0.8892540335655212,0.02386474609375
39,0.013929727999999999,319488,113.72638,149.09688540000002,108.15557815,23,17,18171,272.13,0.0071248235,-1.2003872245550156,0.0007820928,0.2,380,50.04749298095703,114.62010898590088,-0.0036308959475718438,0.9265170097351074,0.0444091796875
40,0.013774080000000001,327680,111.3967855,129.4921505,105.90051248000002,18,18,18171,330.13,0.008280662,-1.1796996772289277,0.0007763584,0.2,390,38.51221466064453,90.25169639587402,-0.0035794201277894898,0.9405478835105896,0.07288818359375
41,0.013618432,335872,108.25866450000001,139.5593369,103.33973834000003,18,18,18171,376.47,0.009855211,-1.223477378487587,0.0007706240000000001,0.2,400,20.642147064208984,49.24453182220459,-0.003754269704222679,0.9644773006439209,0.056884765625
42,0.013462784000000002,344064,112.470781,148.2321985,104.17412849,16,18,18172,415.77,0.0066710245,-1.1627113670110703,0.0007648896000000001,0.2,410,26.748252868652344,54.90417852401733,-0.002322426805039868,0.9668964147567749,0.035546875
43,0.013307136,352256,110.5215895,124.8309347,104.21493934000002,12,19,18175,467.92,0.006951241,-1.1542024463415146,0.0007591552000000001,0.2,420,25.942468643188477,57.11374645233154,-0.002162525209132582,0.9678652882575989,0.02344970703125
44,0.013151488,360448,120.26203699999999,145.8116276,107.63958685999998,14,19,18177,485.78,0.0057096286,-1.227348154783249,0.0007534208,0.2,430,16.4681453704834,37.39062347412109,-0.002229174703825265,0.974666953086853,0.02613525390625
45,0.012995839999999998,368640,102.105863,134.40509120000002,107.48347645000001,10,20,18178,519.3,0.009131847,-1.1663649708032608,0.0007476864,0.2,440,13.47406005859375,29.335945177078248,-0.00447150639956817,0.9807520508766174,0.0674560546875
46,0.012840192,376832,127.038075,144.25178780000002,108.05659734,9,20,18177,560.65,0.006299139,-1.1673240602016448,0.0007419519999999999,0.2,450,11.191781997680664,24.94859094619751,-0.0021464304358232767,0.9825695157051086,0.03521728515625
47,0.012684543999999999,385024,126.466008,149.4267364,112.12062464,13,21,18178,585.96,0.005822868,-1.1587731570005417,0.0007362175999999999,0.2,460,10.653389930725098,22.903572654724123,-0.0011707567959092558,0.9842263460159302,0.05196533203125
48,0.012528896000000001,393216,131.096238,152.16916719999998,117.26586409,19,21,18179,588.66,0.008107026,-1.1733534067869187,0.0007304831999999999,0.2,470,14.167548179626465,30.62164716720581,-0.004342858807649464,0.9819395542144775,0.04852294921875
49,0.012373248,401408,134.277995,168.35435700000002,120.58637862000003,13,22,18185,628.65,0.0048155566,-1.1080011934041978,0.0007247488,0.2,480,20.683124542236328,43.98288555145264,-0.002623842825414613,0.9804589152336121,0.04620361328125
50,0.012217600000000002,409600,141.7485795,156.4470512,124.84648440000001,14,22,18189,626.98,0.007975005,-1.133064368367195,0.0007190144,0.2,490,9.26816177368164,19.09876956939697,-0.003455934074008837,0.9898056983947754,0.04171142578125
51,0.012061952,417792,140.840216,159.824714,129.17223224,17,22,18191,625.67,0.0063759633,-1.117837479710579,0.0007132800000000001,0.2,500,17.048200607299805,39.82267055511475,-0.0015192370483418927,0.9808142185211182,0.05318603515625
52,0.011906304000000003,425984,139.9203,170.426061,136.31832756,21,23,18194,534.75,0.00700094,-1.1124090373516082,0.0007075456000000001,0.2,510,10.598213195800781,22.826787328720094,-0.0027294742467347533,0.9889603853225708,0.04600830078125
53,0.011750655999999998,434176,146.93001900000002,169.3938675,141.84953061,30,23,18196,442.99,0.0034045472,-1.0285346984863282,0.0007018112000000002,0.2,520,25.230920791625977,53.25268564224243,-0.0027159862336702647,0.978789210319519,0.01754150390625
54,0.011595008,442368,142.266851,165.3435996,143.10480314,35,24,18197,328.79,0.008037737,-1.0612041503190994,0.0006960768,0.2,530,25.745452880859375,50.4788782119751,-0.0031338106404291467,0.9806563258171082,0.06082763671875
55,0.011439359999999999,450560,147.859915,170.1108161,144.74579369,34,24,18200,268.21,0.0044907657,-1.0492694079875946,0.0006903424000000001,0.2,540,20.78986358642578,46.53417387008667,-0.002031431713839993,0.9731178283691406,0.01951904296875
56,0.011283711999999998,458752,148.757165,172.7326611,145.8211157,30,25,18200,243.83,0.002570569,-1.0835323303937912,0.000684608,0.2,550,23.94187355041504,56.75967807769776,-0.0015845901565626264,0.9723072648048401,0.0056884765625
57,0.011128064,466944,145.01211949999998,167.15394469999998,146.77909970000002,34,25,18202,243.83,0.004983825,-1.0499529749155045,0.0006788736,0.2,560,25.542036056518555,59.4558144569397,-0.002296301192836836,0.9719778895378113,0.0282958984375
58,0.010972415999999999,475136,146.734226,163.4167496,146.89770937,35,26,18208,241.79,0.0038890366,-1.0690756559371948,0.0006731392,0.2,570,26.31502342224121,55.213654327392575,-0.0013633045426104217,0.9738783836364746,0.01044921875
59,0.010816768000000001,483328,142.018794,165.5575464,144.69555875000003,33,26,18211,254.01,0.005184013,-1.050141268968582,0.0006674048,0.2,580,18.528554916381836,37.83270254135132,-0.002350130281411111,0.9760111570358276,0.02874755859375
60,0.01066112,491520,144.318918,160.24542,143.68650342,29,26,18215,253.75,0.005720025,-1.04055298268795,0.0006616704,0.2,590,20.474075317382812,43.135486125946045,-0.0021313021978130566,0.9781856536865234,0.0212646484375
61,0.010505472000000002,499712,146.0907555,167.60123810000002,143.33465604,32,27,18218,265.85,0.004421393,-1.0352132260799407,0.000655936,0.2,600,21.03951644897461,45.07009754180908,-0.0024322069017216562,0.9747650027275085,0.01787109375
62,0.010349824,507904,140.057785,166.6289544,142.57503007,35,27,18221,250.45,0.006581907,-1.112390711903572,0.0006502016000000001,0.2,610,25.314868927001953,56.11939363479614,-0.002255237053032033,0.9285410046577454,0.02509765625
63,0.010194176,516096,138.073497,167.55062700000002,141.47496136,39,28,18222,238.91,0.0052151494,-1.0626206576824189,0.0006444672,0.2,620,23.698347091674805,50.891318225860594,-0.002872006260440685,0.9279770255088806,0.0253173828125
64,0.010038528000000001,524288,139.968411,167.0294024,140.80648512,37,28,18225,225.46,0.0057452056,-1.0930731415748596,0.0006387328,0.2,630,24.755313873291016,53.697258377075194,-0.003135276579996571,0.925117552280426,0.03341064453125
65,0.00988288,532480,154.0263665,172.7680665,142.14022788,36,29,18226,221.25,0.0036283114,-1.0814039677381515,0.0006329984,0.2,640,26.280105590820312,52.47302894592285,-0.0017558018094860016,0.9020754098892212,0.01746826171875
66,0.009727231999999999,540672,149.899828,169.3240664,146.49324824999997,39,29,18227,219.25,0.0032194268,-1.0979251205921172,0.000627264,0.2,650,31.041954040527344,66.4379054069519,-0.0013528089795727283,0.8970393538475037,0.0098876953125
67,0.009571584000000001,548864,147.639138,160.79259240000002,147.43883093,33,30,18229,226.23,0.005098262,-1.0487193673849107,0.0006215296,0.2,660,27.951873779296875,66.71194677352905,-0.0017045089974999429,0.8793403506278992,0.0156005859375
68,0.009415936,557056,147.945045,175.594424,146.5861642,39,30,18232,219.89,0.0058846194,-1.1327330023050308,0.0006157952,0.2,670,20.23481559753418,41.38924322128296,-0.002562301978468895,0.9064831733703613,0.03055419921875
69,0.009260288000000002,565248,148.264791,172.5585637,146.35238085999998,42,30,18236,210.01,0.0029596337,-1.0879650741815567,0.0006100608,0.2,680,22.267108917236328,46.53158531188965,-0.0015652646543458104,0.9143417477607727,0.0135009765625
70,0.00910464,573440,154.662327,174.586984,148.4353987,41,31,18239,199.99,0.007520984,-1.0957084983587264,0.0006043264,0.2,690,28.674163818359375,58.61523885726929,-0.002117311832262203,0.9215165376663208,0.0274658203125
71,0.008948992,581632,144.217096,172.9877272,147.63368847,43,31,18241,193.59,0.0026246037,-1.0572204560041427,0.000598592,0.2,700,30.663707733154297,70.07414302825927,-0.0014795992959989236,0.89936763048172,0.00682373046875
72,0.008793344,589824,152.06683,181.8761828,148.75136043,43,32,18242,191.7,0.0028671646,-1.096625530719757,0.0005928576,0.2,710,34.24842071533203,69.5261848449707,-0.0010798326446092687,0.9032498002052307,0.01368408203125
73,0.008637696,598016,150.774302,178.1432986,153.33320639,44,32,18241,188.27,0.0021141523,-1.074500072002411,0.0005871232,0.2,720,26.783771514892578,56.0349838256836,-0.0008734879607800395,0.9274569749832153,0.01072998046875
74,0.008482048,606208,149.248286,179.2198248,150.88080661000004,43,33,18242,186.14,0.0023427522,-1.0831885546445847,0.0005813888,0.2,730,25.68364143371582,53.289238357543944,-0.0017953130358364434,0.922615110874176,0.00792236328125
75,0.008326400000000001,614400,155.6147575,169.876024,151.29856186,46,33,18242,187.89,0.0038422132,-1.0729204714298248,0.0005756544,0.2,740,29.927825927734375,61.719625854492186,-0.0010328005038900301,0.9270031452178955,0.0109130859375
76,0.008170752,622592,149.3172545,163.1738081,150.21505113,44,34,18242,182.88,0.002838133,-1.071511521935463,0.00056992,0.2,750,27.734493255615234,60.227072620391844,-0.001210461658774875,0.9180867671966553,0.01011962890625
77,0.008015103999999999,630784,161.35845799999998,178.651633,152.42749679,46,34,18245,181.61,0.004133286,-1.0730153292417526,0.0005641856,0.2,760,24.817399978637695,52.503351306915285,-0.0013551238575018943,0.9253531098365784,0.0104248046875
78,0.007859456,638976,153.553122,177.6953728,155.69225896,45,35,18246,178.09,0.0038226212,-1.0752296686172484,0.0005584512,0.2,770,25.145151138305664,52.60816707611084,-0.0015552576020127161,0.9228601455688477,0.0087158203125
79,0.007703808,647168,155.977394,172.9251314,152.14876944999997,49,35,18246,174.15,0.002903284,-1.058934286236763,0.0005527168,0.2,780,22.155546188354492,47.703599739074704,-0.0017221375805092976,0.9389658570289612,0.01826171875
80,0.007548159999999999,655360,164.30849999999998,179.3746102,153.74765762999996,48,35,18245,173.06,0.0035312723,-1.0518219888210296,0.0005469824,0.2,790,31.07508659362793,70.05570430755616,-0.0011609704233705997,0.9160629510879517,0.00753173828125
81,0.0073925119999999995,663552,148.095042,175.2047501,151.55175736,48,36,18246,172.58,0.0032657702,-1.0539051979780196,0.000541248,0.2,800,25.132051467895508,52.79577808380127,-0.0013076636445475743,0.9303891658782959,0.01148681640625
82,0.007236864,671744,160.783389,179.98683079999998,152.67138168,47,36,18246,174.03,0.0033113852,-1.0365312725305558,0.0005355136,0.2,810,31.977031707763672,68.86176385879517,-0.0012995406315894798,0.9202526211738586,0.0120361328125
83,0.007081216,679936,153.991931,173.7950626,154.97331330999998,49,37,18246,170.95,0.0037402874,-1.0616269677877426,0.0005297792,0.2,820,24.542070388793945,51.25474977493286,-0.0007678181369556114,0.9424645304679871,0.01048583984375
84,0.006925568000000001,688128,151.628898,179.45169860000001,152.60823047,49,37,18247,166.43,0.002784177,-1.063328492641449,0.0005240448,0.2,830,25.79785919189453,50.91268072128296,-0.0012579997623106466,0.9334985017776489,0.0093994140625
85,0.006769919999999999,696320,152.453147,176.656628,151.58321161,51,38,18247,163.52,0.0033361563,-1.0310902386903762,0.0005183104,0.2,840,31.04154396057129,66.47789630889892,-0.0025376300269272178,0.9299646615982056,0.01292724609375
86,0.006614271999999999,704512,166.274833,183.359994,156.62777541000003,48,38,18245,166.05,0.0032172143,-1.003911904990673,0.0005125759999999999,0.2,850,33.66456604003906,68.0849139213562,-0.0017675858631264417,0.9306440353393555,0.01365966796875
87,0.006458624,712704,157.698857,178.122398,159.37814188,51,39,18246,165.36,0.0023932252,-1.0647431761026382,0.0005068416,0.2,860,21.27519416809082,46.1660400390625,-0.0017059208475984633,0.9425815343856812,0.01082763671875
88,0.006302976,720896,157.34037,178.2617438,154.6332635,50,39,18246,161.66,0.002820371,-1.0239872604608535,0.0005011072,0.2,870,22.695280075073242,49.94001445770264,-0.0011628740321611986,0.9404886364936829,0.01519775390625
89,0.0061473280000000005,729088,155.636869,178.144388,155.54390497999998,51,39,18246,162.51,0.0029587646,-1.045691442489624,0.0004953728000000001,0.2,880,24.040283203125,48.961889839172365,-0.0013552776159485801,0.938818633556366,0.00892333984375
90,0.005991679999999999,737280,157.760037,178.73950860000002,156.87847926999999,49,40,18245,165.45,0.0024647177,-1.0435336470603942,0.0004896384000000001,0.2,890,23.189062118530273,51.01289358139038,-0.0012398886290611699,0.9395472407341003,0.00643310546875
91,0.005836032,745472,164.5350085,179.607895,159.40136200999999,50,40,18245,167.25,0.002324012,-1.0536442250013351,0.00048390399999999995,0.2,900,24.837953567504883,55.845823192596434,-0.0022848402499221266,0.9335522651672363,0.01201171875
92,0.005680384,753664,160.45734199999998,182.1989234,159.62933526,50,41,18245,164.87,0.00307821,-1.0567180812358856,0.00047816959999999996,0.2,910,22.213016510009766,48.723384380340576,-0.001444596954388544,0.9375994205474854,0.01002197265625
93,0.005524736000000001,761856,163.082069,183.0062856,160.47220750999998,48,41,18247,164.48,0.003148794,-1.0119829967617988,0.00047243519999999996,0.2,920,25.788448333740234,53.74445743560791,-0.0019735479494556785,0.9297896027565002,0.01220703125
94,0.005369088000000001,770048,160.550281,178.318701,161.05666951,51,42,18248,166.05,0.0056588743,-0.9898905500769615,0.0004667008,0.2,930,22.677139282226562,45.73328628540039,-0.0020435666461708023,0.9461371302604675,0.01710205078125
95,0.005213439999999999,778240,165.4874315,192.2693433,162.56193914,44,42,18249,172.66,0.0027667847,-1.0002134457230567,0.0004609664,0.2,940,20.490713119506836,44.62834539413452,-0.0013706066412851215,0.9534040093421936,0.012890625
96,0.005057791999999999,786432,163.961162,181.5144282,162.56647875000002,49,43,18250,171.56,0.0030805415,-1.0430536836385726,0.00045523199999999997,0.2,950,28.33636474609375,56.17809438705444,-0.0008504167723003775,0.937591016292572,0.00516357421875
97,0.004902144,794624,162.94726450000002,186.1277038,162.22953406,50,43,18250,167.11,0.0019251325,-1.0116694271564484,0.00044949759999999997,0.2,960,17.135292053222656,40.985805892944335,-0.00044446668471209705,0.9529755115509033,0.00546875
98,0.004746496,802816,168.986379,192.2829265,164.62245593,46,43,18249,167.52,0.004207205,-0.9894687175750733,0.0004437632,0.2,970,21.75303077697754,43.101186180114745,-0.0013062169920885936,0.949914813041687,0.0122802734375
99,0.004590848000000001,811008,166.922661,184.8518746,166.01746171,49,44,18249,170.58,0.0033932065,-0.9996430203318596,0.0004380288,0.2,980,23.342823028564453,51.745186233520506,-0.001975055254297331,0.9501319527626038,0.0196533203125
100,0.004435199999999999,819200,164.554517,183.2267475,164.53251588999998,48,44,18250,171.48,0.0046238885,-0.9652863353490829,0.00043229440000000003,0.2,990,26.090702056884766,54.488342475891116,-0.0017279418592806906,0.9416243433952332,0.0158203125
101,0.004279552,827392,158.37971,177.8255162,160.79463578,45,45,18250,176.08,0.00686433,-0.9751709759235382,0.00042656,0.2,1000,20.939382553100586,42.197271728515624,-0.0017956642317585648,0.9570685625076294,0.02388916015625
102,0.004123904,835584,159.2812655,186.98256700000002,159.11111490999997,46,45,18252,181.1,0.004540236,-1.0301786214113235,0.0004208256,0.2,1010,15.637560844421387,32.72479300498962,-0.0025045161572052168,0.9628287553787231,0.0275146484375
103,0.003968256,843776,157.799638,191.942374,162.22260082999998,46,46,18253,178.22,0.004805615,-1.0411237120628356,0.0004150912,0.2,1020,22.30924415588379,45.77519512176514,-0.000879231933504343,0.9481154680252075,0.01170654296875
104,0.0038126080000000007,851968,164.519081,185.306057,163.41492646,47,46,18253,174.52,0.003187797,-1.0062821492552758,0.0004093568,0.2,1030,25.756498336791992,52.89717788696289,-0.00150786331796553,0.947832465171814,0.0117919921875
105,0.0036569599999999995,860160,162.321075,186.5273818,161.44964391,48,47,18253,173.68,0.0033406124,-0.966404689848423,0.0004036224,0.2,1040,27.070354461669922,52.74966688156128,-0.0013700651266844942,0.9507690668106079,0.0118408203125
106,0.003501312,868352,166.3094815,185.8938536,162.19938989000002,48,47,18254,174.83,0.0046803886,-1.0246886789798737,0.000397888,0.2,1050,18.325986862182617,39.499826717376706,-0.0011160361318616197,0.9603476524353027,0.01336669921875
107,0.0033456640000000004,876544,161.956227,184.96921099999997,162.14656676,46,48,18254,173.73,0.0048023583,-1.0032090827822686,0.0003921536,0.2,1060,16.513071060180664,35.119241333007814,-0.0023194915178464726,0.9607216119766235,0.0160400390625
108,0.0031900160000000004,884736,163.549177,191.51822140000002,162.99087498,43,48,18256,179.35,0.004639548,-1.0063788130879403,0.0003864192,0.2,1070,23.90519905090332,49.05282325744629,-0.0014631249010562896,0.9394609928131104,0.02027587890625
109,0.003034367999999999,892928,163.57505,185.70766500000002,165.57488266999997,46,48,18256,185.42,0.0022220458,-1.0171860843896865,0.0003806848,0.2,1080,12.983471870422363,28.123100900650023,-0.0005257464887108654,0.9590966701507568,0.0027587890625
110,0.0028787199999999995,901120,162.793673,196.86877950000002,164.76811963,46,49,18256,182.61,0.0032376982,-1.0277964740991592,0.00037495039999999995,0.2,1090,15.71557331085205,34.47008385658264,-0.0011520593136083335,0.952144980430603,0.00850830078125
111,0.002723072,909312,160.5557685,186.984327,162.79837807,46,49,18256,175.47,0.0021029916,-0.9989407643675804,0.00036921599999999996,0.2,1100,21.406465530395508,47.35983753204346,-0.0006626067333854735,0.9481796622276306,0.00211181640625
112,0.0025674240000000004,917504,159.36898150000002,186.6073864,162.33884648,44,50,18257,178.17,0.0050278837,-0.9676171064376831,0.00036348159999999996,0.2,1110,19.34601593017578,41.684085273742674,-0.0023891163000371307,0.9566845297813416,0.0276123046875
113,0.002411776000000001,925696,160.7806445,188.6630699,161.34683779,44,50,18257,188.62,0.004313454,-0.9816370844841004,0.0003577472,0.2,1120,12.673179626464844,25.760226202011108,-0.001627250632736832,0.9614360332489014,0.0115478515625
114,0.0022561279999999987,933888,169.35514949999998,187.8138165,163.76839032,40,51,18258,192.79,0.0037779645,-1.0242184460163117,0.0003520128,0.2,1130,14.774892807006836,30.31556167602539,-0.0029128951340680943,0.9623832702636719,0.02034912109375
115,0.002100479999999999,942080,161.078894,181.947955,163.8092762,43,51,18258,194.57,0.0039185076,-1.0256284683942796,0.00034627839999999997,0.2,1140,14.238369941711426,30.187388849258422,-0.0020018693612655625,0.9563950300216675,0.019091796875
116,0.0019448319999999999,950272,158.068662,181.74498599999998,160.31495393,45,52,18260,187.26,0.002780242,-1.0128248289227486,0.00034054399999999997,0.2,1150,18.467416763305664,40.3085205078125,-0.0012762606027536094,0.9518299102783203,0.0095703125
