time/iterations,train/ent_coef,time/total_timesteps,rollout/ep_score_median,rollout/ep_score_p90,rollout/ep_rew_mean,rollout/ep_count,time/time_elapsed,time/fps,rollout/ep_len_mean,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_range,train/n_updates,train/loss,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
1,0.019844352,8192,-25.59382,353.43965280000026,-142.06062432941178,85,0,22939,92.82352941176471,,,,,,,,,,
2,0.019688704,16384,87.34312,377.680316,-63.22264523,86,0,19940,95.69,0.0042071985,-1.384696114063263,0.0009942656,0.2,10,13855.3037109375,27875.087255859376,-0.0007569016888737679,-0.0003591775894165039,0.00145263671875
3,0.019533056,24576,4.1972755,344.86263119999995,-167.26817896,88,1,19162,93.64,0.003685758,-1.3773532569408418,0.0009885312,0.2,20,13566.6865234375,26950.6912109375,-0.0013676697970367968,0.00036728382110595703,0.00037841796875
4,0.019377408,32768,-54.730384,287.459657,-185.51154802000002,96,1,18725,86.85,0.003462432,-1.3682150453329087,0.0009827968,0.2,30,16507.70703125,32703.844091796876,-0.000738970770908054,0.0020211338996887207,0.0
5,0.01922176,40960,-28.4131015,255.49525530000003,-170.39499478000002,92,2,18500,86.67,0.0024787593,-1.360135242342949,0.0009770624,0.2,40,12778.4794921875,27231.2984375,-0.0009154625178780407,0.005137443542480469,0.000927734375
6,0.019066112,49152,47.680281,362.44366110000004,-105.90460697999998,92,2,18351,89.57,0.003813598,-1.3593900859355927,0.000971328,0.2,50,12779.32421875,25081.56279296875,-0.001126815745374188,0.01393812894821167,0.0009765625
7,0.018910464000000002,57344,-41.775366500000004,309.36402150000004,-152.62796029,96,3,18256,85.07,0.0011292143,-1.3438262075185776,0.0009655936,0.2,60,12222.373046875,25253.95751953125,-0.00039349234430119395,0.024537086486816406,0.0
8,0.018754816,65536,23.437040500000002,332.9235415,-119.96174788999998,96,3,18185,85.54,0.00036090257,-1.342595887184143,0.0009598592,0.2,70,13397.8466796875,27702.678515625,-0.000130660631111823,0.030766546726226807,0.0
9,0.018599168,73728,5.7412025,328.207328,-122.39240173000002,96,4,18131,86.33,0.0017933059,-1.3407043665647507,0.0009541248,0.2,80,13150.9951171875,25969.338232421876,-0.0009012903086841106,0.04127931594848633,0.0
10,0.01844352,81920,76.32307399999999,352.8669129,-101.33928454999999,88,4,18072,90.54,0.0011768716,-1.3446825802326203,0.0009483904,0.2,90,12597.7275390625,26685.3955078125,-0.0004948096539010294,0.051838696002960205,0.0
11,0.018287872,90112,-17.948983,342.240893,-165.15407155,91,4,18040,90.82,0.00017643411,-1.3443919330835343,0.000942656,0.2,100,14190.32421875,27657.38193359375,-0.00017854035249911248,0.06938713788986206,0.0
12,0.018132224000000002,98304,-37.559168,332.639906,-160.40736336999998,91,5,18015,89.83,0.0001714279,-1.343401712179184,0.0009369216,0.2,110,14364.771484375,28376.79267578125,-0.00010786899511003867,0.08612179756164551,0.0
13,0.017976576,106496,-80.1283105,339.6437189,-192.86403840000003,90,5,17985,89.52,0.00042066872,-1.3454596370458602,0.0009311872000000001,0.2,120,12442.4404296875,26270.72294921875,-0.00025035046273842455,0.1156759262084961,0.0
14,0.017820928,114688,-88.619873,305.73712359999996,-237.32105217999992,93,6,17965,89.57,0.00024386554,-1.3479522973299027,0.0009254528000000001,0.2,130,12858.271484375,25742.00517578125,-0.00019835683924611657,0.14634078741073608,0.0
15,0.017665280000000002,122880,13.468972,346.8094750000001,-268.75376107999995,82,6,17959,97.07,0.00062751665,-1.3393881738185882,0.0009197184000000001,0.2,140,14575.78515625,29626.764794921874,-0.0005170617921976372,0.1668233871459961,0.0
16,0.017509632,131072,-12.0438005,291.62463870000016,-316.64017451,92,7,17937,98.55,4.3520304e-05,-1.3435264974832535,0.0009139840000000001,0.2,150,33988.23828125,69199.68662109374,-0.00011997430701740086,0.12676787376403809,0.0
17,0.017353984,139264,42.3961505,327.3880872000001,-105.38213354000001,90,7,17920,90.1,0.00067588105,-1.32802954018116,0.0009082496000000001,0.2,160,13699.0078125,27743.362060546875,-0.0004974451236194,0.20061427354812622,0.0
18,0.017198336,147456,56.5923385,339.7007932,-53.762703890000004,90,8,17911,88.28,0.00017060369,-1.323041021823883,0.0009025152000000001,0.2,170,11067.560546875,21821.434130859376,-0.00022047320380806922,0.2329661250114441,0.0
19,0.017042688,155648,-66.076074,332.90176979999995,-139.17124065,93,8,17898,91.15,0.0006824032,-1.320108139514923,0.0008967808000000001,0.2,180,8511.955078125,17694.744384765625,-0.0004051487994729541,0.2713990807533264,0.0
20,0.016887040000000002,163840,71.171268,356.0499985,-55.72544899000001,86,9,17896,94.3,0.0005183028,-1.3277452439069748,0.0008910464000000001,0.2,190,9989.1640625,20224.35341796875,-0.0003873648878652602,0.270072340965271,0.0
21,0.016731392,172032,55.098198,306.37187680000005,-87.59906937999999,95,9,17893,87.86,0.00012835467,-1.3104148149490356,0.0008853120000000001,0.2,200,9239.5078125,18811.530859375,-0.00015124419005587696,0.28201359510421753,0.0
22,0.016575744,180224,0.44107699999999994,306.07049650000005,-123.29052072999998,92,10,17880,88.82,0.00077324634,-1.3141775012016297,0.0008795776000000001,0.2,210,9908.708984375,20245.515087890624,-0.00034536045277491214,0.3005249500274658,0.0
23,0.016420096,188416,98.575027,324.12734730000005,-34.54654395,90,10,17871,91.1,0.0022154518,-1.3131763368844986,0.0008738432000000001,0.2,220,9801.748046875,21609.34619140625,-0.0007861993013648316,0.3140392303466797,0.0
24,0.016264448,196608,146.2960955,345.9793397,5.2978681100000005,84,11,17861,96.63,0.0002487661,-1.3232293248176574,0.0008681088000000001,0.2,230,7273.8505859375,14786.567456054687,-0.0001597362570464611,0.3677842617034912,0.0
25,0.0161088,204800,112.012096,328.813197,-33.941842120000004,90,11,17855,92.63,0.000572204,-1.3169772028923035,0.0008623744000000001,0.2,240,9208.6943359375,18573.480859375,-0.0004065171960974112,0.31568145751953125,0.0
26,0.015953152,212992,17.8375975,339.6579113,-117.32971410999998,90,11,17847,92.28,0.0011884896,-1.3248170018196106,0.0008566400000000001,0.2,250,10284.703125,20266.9056640625,-0.0007707063632551581,0.34909653663635254,0.0
27,0.015797504,221184,81.584854,307.8561702,-103.4580594,89,12,17845,92.23,0.0005077617,-1.3317773818969727,0.0008509056000000001,0.2,260,11161.080078125,22377.734716796876,-0.00031071617704583334,0.36684679985046387,0.0
28,0.015641856,229376,93.338463,350.8574536,-102.22906895,83,12,17837,96.06,0.00030060718,-1.3287954717874526,0.0008451712000000001,0.2,270,12264.734375,24236.6162109375,-0.000249384919879958,0.36696857213974,0.0
29,0.015486208000000001,237568,71.896299,321.95445020000005,-43.79026618000001,87,13,17834,95.09,0.00035464612,-1.3290323793888092,0.0008394368000000001,0.2,280,13392.591796875,27128.0119140625,-0.0003082721377722919,0.3723890781402588,0.0
30,0.01533056,245760,88.273313,337.44507260000006,-73.99662900999998,85,13,17830,95.44,0.0004509734,-1.3308631360530854,0.0008337024000000001,0.2,290,7238.41650390625,15356.666455078124,-0.00024196225858759136,0.41642725467681885,0.0
31,0.015174912000000002,253952,58.571164,328.6179602,-72.28026007,89,14,17828,93.06,9.356813e-05,-1.3310465425252915,0.0008279680000000001,0.2,300,11112.0283203125,22403.39833984375,-0.00010107109992532059,0.384975790977478,0.0
32,0.015019264000000001,262144,55.877,323.30083900000005,-62.54317974000001,85,14,17829,95.65,0.00064934266,-1.3352094292640686,0.0008222336000000001,0.2,310,10838.59375,22925.52216796875,-0.0005452169076306746,0.4039909839630127,0.0
33,0.014863616,270336,105.6157355,348.38357679999996,-74.8061673,88,15,17827,92.51,0.0005287782,-1.333723708987236,0.0008164992000000001,0.2,320,11116.11328125,21569.9759765625,-0.0004197029411443509,0.399915874004364,0.0
34,0.014707967999999998,278528,15.671207,336.7170378,-121.97391011000002,89,15,17823,93.1,0.0004755435,-1.3367369532585145,0.0008107648000000001,0.2,330,11993.7509765625,23906.50244140625,-0.0004196168214548379,0.4218754172325134,0.0
35,0.01455232,286720,46.262252000000004,315.837866,-146.21796068999998,86,16,17817,94.05,0.00028898683,-1.3261059522628784,0.0008050304000000001,0.2,340,9916.9892578125,20039.975537109374,-0.00021647937246598302,0.4446031451225281,0.0
36,0.014396672,294912,81.405374,329.6508350000001,-110.89792010000002,85,16,17816,97.28,0.00031263602,-1.3343458116054534,0.0007992960000000001,0.2,350,12465.0126953125,25550.94873046875,-0.0003402093454496935,0.4314512610435486,0.0
37,0.014241023999999998,303104,63.223141,304.48578960000003,-95.3981395,79,17,17822,100.74,0.0014645304,-1.3283039718866347,0.0007935615999999999,0.2,360,9894.330078125,19872.016650390626,-0.000977526858332567,0.44897985458374023,0.0
38,0.014085376,311296,82.880609,344.34717020000005,-102.485473,87,17,17822,96.51,0.00043032184,-1.3211483150720595,0.0007878272,0.2,370,11841.8955078125,23788.51435546875,-0.0003273211244959384,0.45032769441604614,0.0
39,0.013929727999999999,319488,18.296999,311.709632,-120.61352696999998,81,17,17821,97.99,0.00047546127,-1.3141167014837265,0.0007820928,0.2,380,11877.763671875,24158.34169921875,-0.00039865667931735513,0.45385175943374634,0.0
40,0.013774080000000001,327680,130.9386665,331.9921865,-69.23795903999999,86,18,17819,95.58,5.882611e-05,-1.3107966095209123,0.0007763584,0.2,390,10797.7734375,20801.5857421875,-3.633403975982219e-05,0.479486346244812,0.0
41,0.013618432,335872,143.992678,339.467856,-43.585181309999996,81,18,17817,97.89,0.0004844253,-1.3083848834037781,0.0007706240000000001,0.2,400,10486.7763671875,21824.425830078126,-0.00043516081641428175,0.4697440266609192,0.0
42,0.013462784000000002,344064,95.22036800000001,323.4246321,-61.442878800000024,84,19,17818,98.93,0.0008553519,-1.3127332776784897,0.0007648896000000001,0.2,410,8233.654296875,17249.96501464844,-0.0006029372510965913,0.47840654850006104,0.0
43,0.013307136,352256,144.05814049999998,327.208188,-4.316502870000009,86,19,17818,98.53,0.00022871731,-1.321319830417633,0.0007591552000000001,0.2,420,8031.6328125,16534.410375976564,-0.00018623319774633274,0.5029023885726929,0.0
44,0.013151488,360448,160.5848555,320.4016135,-10.055178360000001,86,20,17818,95.62,0.0003145123,-1.315057310461998,0.0007534208,0.2,430,8738.3974609375,17654.661865234375,-0.00019703399739228188,0.4898534417152405,0.0
45,0.012995839999999998,368640,57.5388905,307.16591220000004,-143.69510780000002,82,20,17817,96.8,0.00063487724,-1.3182262480258942,0.0007476864,0.2,440,8351.9375,16549.92072753906,-0.00033636829757597295,0.4986136555671692,0.0
46,0.012840192,376832,144.34079,323.8926288,-26.81677266,80,21,17819,93.42,0.00025046675,-1.319095516204834,0.0007419519999999999,0.2,450,12398.9130859375,24680.67333984375,-0.0002939450700068846,0.4980309009552002,0.0
47,0.012684543999999999,385024,56.63708,314.0840022,-98.80520031999998,83,21,17817,103.49,0.00061821355,-1.3148885160684585,0.0007362175999999999,0.2,460,7772.06884765625,16159.359033203125,-0.0005196226469706744,0.5592777729034424,0.0
48,0.012528896000000001,393216,61.8167105,304.946529,-49.95244254999999,82,22,17816,95.07,0.0005598261,-1.3033644258975983,0.0007304831999999999,0.2,470,8460.1962890625,17728.89736328125,-0.0004951745155267418,0.5500515699386597,0.0
49,0.012373248,401408,130.644363,332.733474,-31.14827622,81,22,17813,106.32,0.00010995946,-1.2963267713785172,0.0007247488,0.2,480,7184.01611328125,14672.848486328125,-0.00011888376902788878,0.5606639981269836,0.0
50,0.012217600000000002,409600,128.3163775,320.0689893,-31.679937219999996,80,22,17814,101.51,0.0012421919,-1.299937978386879,0.0007190144,0.2,490,7387.31396484375,15497.163549804687,-0.0006252162478631362,0.558050274848938,0.0
51,0.012061952,417792,167.5183185,314.9247565,-60.30504848,88,23,17813,97.25,0.00064052455,-1.3003671169281006,0.0007132800000000001,0.2,500,8799.525390625,19036.861767578124,-0.00031935641600284727,0.5484689474105835,0.0
52,0.011906304000000003,425984,174.992197,309.038928,4.398148899999996,81,23,17812,97.48,0.00013545861,-1.2954313814640046,0.0007075456000000001,0.2,510,8777.0634765625,17615.448828125,-0.00010015363804996013,0.5613638162612915,0.0
53,0.011750655999999998,434176,160.886165,318.52390099999997,-36.39776469999998,83,24,17809,97.56,0.00022798989,-1.2993284940719605,0.0007018112000000002,0.2,520,7682.3681640625,15454.812744140625,-0.00026940699317492547,0.5657843351364136,0.0
54,0.011595008,442368,170.538478,323.6353262,-15.347443410000006,83,24,17809,100.27,0.00018431252,-1.2922324180603026,0.0006960768,0.2,530,10123.8984375,20537.808349609375,-0.000152395261102356,0.5434222221374512,0.0
