time/iterations,train/ent_coef,time/total_timesteps,rollout/ep_score_median,rollout/ep_score_p90,rollout/ep_rew_mean,rollout/ep_count,time/time_elapsed,time/fps,rollout/ep_len_mean,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_range,train/n_updates,train/loss,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
28,0.015641856,229376,45.2726,308.4606584,-18.627870800000007,79,12,17876,103.44,0.0009181097,-1.165785977244377,0.0008451712000000001,0.2,270,10194.810546875,21403.032421875,-0.0005648916237987577,0.34306496381759644,0.0
29,0.015486208000000001,237568,183.337039,339.0577049000001,53.93842557,74,13,17874,106.13,0.0025788888,-1.1624809384346009,0.0008394368000000001,0.2,280,9043.6181640625,18101.77685546875,-0.0008670966373756528,0.34856998920440674,0.00889892578125
30,0.01533056,245760,214.468692,344.86843860000005,17.799901979999998,75,13,17871,113.3,0.0063142776,-1.1888395816087722,0.0008337024000000001,0.2,290,11122.1875,21729.384765625,-0.002246364802704193,0.2678847312927246,0.02392578125
31,0.015174912000000002,253952,186.759501,330.99591319999996,11.079786230000009,73,14,17873,111.79,0.003538203,-1.1856120228767395,0.0008279680000000001,0.2,300,11908.0341796875,24093.260791015626,-0.0010445877676829695,0.26224374771118164,0.00120849609375
32,0.015019264000000001,262144,204.60996699999998,321.0741315,5.161855080000005,76,14,17867,111.09,0.0029883045,-1.1772892981767655,0.0008222336000000001,0.2,310,12964.080078125,25621.4126953125,-0.00031860688759479674,0.2817836403846741,0.001904296875
33,0.014863616,270336,197.969996,317.364257,-7.1727626300000065,75,15,17864,106.39,0.002629985,-1.1981402099132539,0.0008164992000000001,0.2,320,12616.0234375,26380.27109375,-0.0009329736174549907,0.32287490367889404,0.00140380859375
34,0.014707967999999998,278528,171.3279,325.53494780000005,15.436798390000005,79,15,17861,104.14,0.0049306075,-1.2447910100221633,0.0008107648000000001,0.2,330,15083.564453125,28700.091552734375,-0.0010180572309764103,0.29073333740234375,0.01380615234375
35,0.01455232,286720,134.577614,339.83915690000003,16.657349639999996,80,16,17861,104.06,0.0046933773,-1.2740090310573577,0.0008050304000000001,0.2,340,12789.091796875,25660.410302734374,-0.0007356855145189911,0.2571796178817749,0.00404052734375
36,0.014396672,294912,175.568628,323.9698438,31.28202147999999,83,16,17857,97.72,0.0072858133,-1.29251968562603,0.0007992960000000001,0.2,350,12708.380859375,26204.4638671875,-0.0012853097898187116,0.20960384607315063,0.01201171875
37,0.014241023999999998,303104,156.282847,337.4380700000001,36.566968190000004,82,16,17857,98.26,0.010710844,-1.2816788017749787,0.0007935615999999999,0.2,360,12216.568359375,24186.5015625,-0.002840983192436397,0.28371912240982056,0.01788330078125
38,0.014085376,311296,145.70142149999998,314.78690850000004,-29.903166659999997,82,17,17851,100.5,0.008400008,-1.2832622915506362,0.0007878272,0.2,370,10982.1806640625,22525.89345703125,-0.0011621389247011393,0.28984951972961426,0.01190185546875
39,0.013929727999999999,319488,133.84506449999998,354.63426400000003,-42.731653939999994,86,17,17847,95.72,0.003036487,-1.3057285010814668,0.0007820928,0.2,380,12641.3955078125,26332.019921875,-0.0007426930649671703,0.2839251160621643,0.0
40,0.013774080000000001,327680,-52.085436,282.8759861,-192.83275926,88,18,17843,94.34,0.0032516443,-1.3105984777212143,0.0007763584,0.2,390,14513.283203125,29030.145947265624,-0.0009922749770339579,0.28954774141311646,0.00267333984375
41,0.013618432,335872,78.754794,326.5850332,-82.14205925999998,88,18,17842,93.35,0.00030332414,-1.3024818778038025,0.0007706240000000001,0.2,400,12201.5087890625,25475.76318359375,-0.00022461938206106425,0.3257632851600647,0.0
42,0.013462784000000002,344064,82.950277,308.80917339999996,-71.71961246,93,19,17837,88.7,0.006486547,-1.3087157726287841,0.0007648896000000001,0.2,410,9842.58203125,20078.6208984375,-0.0020481551880948247,0.3206974267959595,0.023681640625
43,0.013307136,352256,52.055244,316.3715886,-78.12721814999999,93,19,17832,87.57,0.0009440491,-1.3152756601572038,0.0007591552000000001,0.2,420,10694.7705078125,22561.561865234376,-0.0004367375484434888,0.3348574638366699,0.0
44,0.013151488,360448,44.386861499999995,331.3367516,-97.67462255999999,90,20,17829,90.27,0.004444315,-1.3305813789367675,0.0007534208,0.2,430,9531.365234375,19901.087939453126,-0.001063652674201876,0.33331501483917236,0.0024169921875
45,0.012995839999999998,368640,67.005675,316.74398510000003,-36.20268508,90,20,17824,91.78,0.007440506,-1.3450926542282104,0.0007476864,0.2,440,10669.455078125,21568.64599609375,-0.0018993532314198092,0.3276126980781555,0.0048828125
46,0.012840192,376832,57.896361,312.626781,-56.94375741000001,91,21,17816,89.68,0.005040979,-1.3453452855348587,0.0007419519999999999,0.2,450,9721.4990234375,19897.17021484375,-0.0011710293823853136,0.34496641159057617,0.00244140625
47,0.012684543999999999,385024,42.895555,284.968798,-127.31502700000001,89,21,17812,92.76,0.0037739947,-1.341114655137062,0.0007362175999999999,0.2,460,12487.220703125,23832.076318359374,-0.0009887601918308064,0.33623790740966797,0.001708984375
48,0.012528896000000001,393216,-14.483836,314.0781772,-168.04565214,84,22,17810,95.38,0.002573398,-1.3236236542463302,0.0007304831999999999,0.2,470,12438.8740234375,24835.090283203124,-0.0011866503627970815,0.374437153339386,0.0
49,0.012373248,401408,24.40139,306.329141,-136.50269617,91,22,17807,92.58,0.0013879249,-1.3156954795122147,0.0007247488,0.2,480,13998.31640625,27391.501708984375,-0.0006786748039303347,0.3448885679244995,0.0
50,0.012217600000000002,409600,86.802556,352.134081,-21.147544690000007,81,23,17807,95.12,0.0015428588,-1.302778571844101,0.0007190144,0.2,490,9892.1123046875,19698.63154296875,-0.0007236369478050619,0.4024147391319275,0.0
51,0.012061952,417792,150.9463945,330.3845933,-82.81604945999999,82,23,17804,98.92,0.004478795,-1.2964689612388611,0.0007132800000000001,0.2,500,8696.6689453125,17635.626513671876,-0.0006242425908567384,0.41536664962768555,0.00443115234375
52,0.011906304000000003,425984,8.7550075,292.4578277,-184.74851328999998,78,23,17802,107.69,0.004217368,-1.310119304060936,0.0007075456000000001,0.2,510,11111.7900390625,22572.203759765624,-0.001197612882242538,0.3808635473251343,0.00035400390625
53,0.011750655999999998,434176,62.967975,282.2504452,-114.13811323999998,85,24,17802,94.61,0.00018189172,-1.318473207950592,0.0007018112000000002,0.2,520,12934.3017578125,26298.20595703125,-2.320275525562465e-05,0.3793419599533081,0.0
54,0.011595008,442368,42.603171,285.355873,-95.60560682,91,24,17798,91.67,0.0010361078,-1.3085514307022095,0.0006960768,0.2,530,10524.9248046875,21777.697412109374,-0.0005222109815804288,0.4509844183921814,0.0
55,0.011439359999999999,450560,105.9790155,328.8889090999999,-52.23115976000001,88,25,17794,94.24,0.001781588,-1.3248523831367494,0.0006903424000000001,0.2,540,10994.9453125,21673.214453125,-0.0006455438357079402,0.3950735926628113,0.0
56,0.011283711999999998,458752,-0.920994,278.1813548,-99.62628946999997,87,25,17790,93.82,0.0072316956,-1.318379345536232,0.000684608,0.2,550,11194.5556640625,22882.886669921874,-0.0018014368339208885,0.35693615674972534,0.0111083984375
57,0.011128064,466944,79.664776,305.9965062,-104.42643658000001,85,26,17786,97.05,0.0011286855,-1.3096642345190048,0.0006788736,0.2,560,10075.3134765625,20622.445703125,-0.00046421067818300796,0.4174238443374634,0.0
58,0.010972415999999999,475136,109.93242599999999,304.163855,-64.48681575,86,26,17786,93.03,0.0014622618,-1.305441716313362,0.0006731392,0.2,570,11836.8037109375,22917.0544921875,-0.0006048732902854681,0.39211177825927734,0.0
59,0.010816768000000001,483328,-39.158837,259.974961,-142.77312447,91,27,17786,92.19,0.001645992,-1.3056395262479783,0.0006674048,0.2,580,13885.189453125,27252.867724609376,-0.0004213583204546012,0.3841843008995056,0.0
60,0.01066112,491520,106.30119450000001,318.9146131999999,4.989950779999996,88,27,17785,94.16,0.0025352882,-1.2984624803066254,0.0006616704,0.2,590,8564.27734375,17533.997827148436,-0.0009122894116444513,0.42583638429641724,0.00010986328125
61,0.010505472000000002,499712,128.369114,300.30882620000006,-81.43331675000005,90,28,17784,90.34,0.0034851602,-1.2813761502504348,0.000655936,0.2,600,9314.69921875,19001.02138671875,-0.0008585240138927475,0.39477938413619995,0.00062255859375
62,0.010349824,507904,112.032764,301.08600960000007,-71.35459063000002,87,28,17784,93.48,0.0064542503,-1.2546315163373947,0.0006502016000000001,0.2,610,11341.5947265625,23648.006640625,-0.0016683990485034882,0.410675048828125,0.00426025390625
63,0.010194176,516096,107.724847,269.6375764,-26.018004079999997,99,29,17780,84.11,0.008251722,-1.2490962028503418,0.0006444672,0.2,620,11644.5205078125,23014.6376953125,-0.001847065397305414,0.3809535503387451,0.0275146484375
64,0.010038528000000001,524288,103.69990150000001,268.70111860000003,-38.34042243,92,29,17778,88.11,0.0027625205,-1.2265269756317139,0.0006387328,0.2,630,10547.8720703125,20836.67080078125,-0.0006922120344825089,0.45530056953430176,0.00103759765625
65,0.00988288,532480,104.305751,253.3484062,-62.52909802000001,93,29,17776,87.13,0.006704429,-1.2219377607107162,0.0006329984,0.2,640,10162.244140625,20461.6171875,-0.0017697792238323018,0.44813603162765503,0.0312744140625
66,0.009727231999999999,540672,106.0885715,290.1170148,-33.58690920000001,94,30,17775,88.02,0.0029895417,-1.2404433816671372,0.000627264,0.2,650,10551.380859375,20817.505078125,-0.0006970516609726473,0.4180222749710083,0.00157470703125
67,0.009571584000000001,548864,90.449976,278.041576,-51.93369441000001,91,30,17773,90.37,0.00791619,-1.2166377633810044,0.0006215296,0.2,660,10526.4267578125,20420.8513671875,-0.001953087275614962,0.40360742807388306,0.0213134765625
68,0.009415936,557056,121.8971,299.66420000000005,-11.043429760000002,90,31,17772,91.19,0.003834352,-1.2135961443185805,0.0006157952,0.2,670,12523.5625,25144.239501953125,-0.0011393173961550928,0.3944457769393921,0.00068359375
69,0.009260288000000002,565248,188.8242265,303.3605218,15.348519150000001,92,31,17771,89.35,0.0057578646,-1.1932611167430878,0.0006100608,0.2,680,10720.2958984375,21081.156884765624,-0.0011397786001907662,0.43200862407684326,0.0011474609375
70,0.00910464,573440,38.448454,266.5921642,-36.11342210000001,93,32,17769,88.23,0.006549119,-1.199127843976021,0.0006043264,0.2,690,10597.9599609375,21052.052880859374,-0.0011484360205940903,0.4222375750541687,0.0105224609375
71,0.008948992,581632,89.535768,272.1709376,-45.419666050000004,99,32,17768,83.05,0.008754897,-1.2036285251379013,0.000598592,0.2,700,9849.625,19939.2736328125,-0.0020787162706255914,0.3911072611808777,0.02662353515625
72,0.008793344,589824,71.71857,285.21463439999997,-85.69059085999999,99,33,17768,82.3,0.0053307237,-1.1970771431922913,0.0005928576,0.2,710,10646.8828125,21667.825,-0.0010617117513902485,0.41183793544769287,0.00296630859375
73,0.008637696,598016,78.4490055,283.1023377,-11.068388240000004,100,33,17767,81.64,0.006645156,-1.1878901302814484,0.0005871232,0.2,720,10706.7744140625,21450.42412109375,-0.0016330067213857547,0.42234474420547485,0.0165283203125
74,0.008482048,606208,100.242735,260.4636054,1.9485586600000027,97,34,17768,84.32,0.00077583385,-1.1498692482709885,0.0005813888,0.2,730,9373.8984375,18800.254541015624,-0.0004949345981003717,0.426505982875824,0.0
75,0.008326400000000001,614400,22.560778,282.9111848,-103.17196199999998,93,34,17767,87.79,0.00021566583,-1.1549033224582672,0.0005756544,0.2,740,6664.14208984375,14051.001928710937,-0.00016672539059072732,0.5231078267097473,0.0
76,0.008170752,622592,128.167233,279.8761708,1.9657110200000034,99,35,17764,82.57,4.6206107e-05,-1.1673132181167603,0.00056992,0.2,750,8717.3056640625,17846.247265625,-3.907108912244439e-05,0.4488601088523865,0.0
77,0.008015103999999999,630784,-15.241259,246.007926,-105.30955094000001,96,35,17762,85.78,8.7622444e-05,-1.1492417931556702,0.0005641856,0.2,760,7299.10693359375,14804.871655273437,-0.00011070329346694053,0.49131202697753906,0.0
78,0.007859456,638976,61.597236,279.68557480000004,-8.87069744,97,35,17762,84.74,0.00040698773,-1.1638192176818847,0.0005584512,0.2,770,8524.4228515625,17275.487719726563,-0.00035625208693090826,0.4823037385940552,0.0
79,0.007703808,647168,41.799592,261.7103038,-53.21283933999999,97,36,17760,84.5,0.0003133421,-1.147633108496666,0.0005527168,0.2,780,5996.14111328125,12343.768115234376,-0.00011404085671529174,0.5473698377609253,0.0
80,0.007548159999999999,655360,128.1839395,287.938018,10.569017839999994,96,36,17757,84.96,9.4613926e-05,-1.1653044193983078,0.0005469824,0.2,790,7312.38037109375,15175.417846679688,-6.488702638307586e-05,0.5254984498023987,0.0
81,0.0073925119999999995,663552,92.939079,272.40829740000004,-40.666281129999994,95,37,17757,85.27,0.000710052,-1.145908173918724,0.000541248,0.2,800,7680.326171875,14961.706298828125,-0.0005334493063855917,0.523614764213562,0.0
82,0.007236864,671744,71.0621515,252.59363550000003,-70.07687669999999,92,37,17754,89.1,0.00036923672,-1.1429764300584793,0.0005355136,0.2,810,7646.796875,15623.539233398438,-0.00029450163710862396,0.5597935914993286,0.0
83,0.007081216,679936,142.003472,287.8261878,7.802814699999996,98,38,17754,83.72,0.00056364405,-1.1579867750406265,0.0005297792,0.2,820,8226.7294921875,16773.113134765626,-0.000250578360282816,0.5148311853408813,0.0
84,0.006925568000000001,688128,56.8277425,262.585438,-17.998764559999994,94,38,17754,86.19,7.6459575e-05,-1.138652566075325,0.0005240448,0.2,830,8134.6533203125,16698.23232421875,-8.3147847908549e-05,0.5216137170791626,0.0
85,0.006769919999999999,696320,76.951571,280.5885454,-31.477788950000004,93,39,17753,88.14,0.00012479599,-1.1506648153066634,0.0005183104,0.2,840,6658.64697265625,13753.813818359375,-9.790521580725909e-05,0.5616079568862915,0.0
86,0.006614271999999999,704512,98.9236735,282.91435520000005,-2.4690459799999975,94,39,17752,87.48,0.0009208616,-1.137292605638504,0.0005125759999999999,0.2,850,6294.74951171875,13628.742456054688,-0.000628251486341469,0.5793348550796509,0.0
87,0.006458624,712704,54.9745075,278.75467349999997,-36.33071600999999,96,40,17751,87.0,0.0005776979,-1.134150466322899,0.0005068416,0.2,860,5737.7255859375,12782.22158203125,-0.000390151547617279,0.5590038895606995,0.0
88,0.006302976,720896,73.522101,281.87207500000005,0.7638775799999964,97,40,17747,84.3,0.00015229572,-1.138561487197876,0.0005011072,0.2,870,6090.2607421875,12908.539990234374,-0.00011434016632847488,0.5867984294891357,0.0
89,0.0061473280000000005,729088,145.899941,278.6633534,38.47451116,97,41,17746,84.0,0.000277313,-1.1255346149206162,0.0004953728000000001,0.2,880,5278.08935546875,11112.928295898437,-0.0002727625280385837,0.6129216551780701,0.0
90,0.005991679999999999,737280,78.347017,277.464906,-17.377441750000006,91,41,17747,88.49,0.00052989845,-1.1154499739408492,0.0004896384000000001,0.2,890,7121.96435546875,15126.846435546875,-0.0002562543610110879,0.5578197240829468,0.0
91,0.005836032,745472,70.617719,283.8132658000002,-32.122166820000004,95,42,17746,86.8,7.8339894e-05,-1.1341251730918884,0.00048390399999999995,0.2,900,5660.62646484375,12224.669018554687,-0.00011133173247799278,0.6028779745101929,0.0
92,0.005680384,753664,65.498614,281.94515020000006,-88.1305568,95,42,17746,87.04,0.00027734262,-1.1293719083070755,0.00047816959999999996,0.2,910,5940.40966796875,12915.508422851562,-0.00019207846489734947,0.6004612445831299,0.0
93,0.005524736000000001,761856,76.350877,270.2055115,-75.46809052999998,94,42,17746,87.73,0.0005863296,-1.1340285032987594,0.00047243519999999996,0.2,920,7460.9443359375,15550.253149414062,-0.00036783775431104004,0.5930713415145874,0.0
94,0.005369088000000001,770048,108.03672,258.027904,-14.314481149999999,93,43,17744,85.34,6.3151754e-05,-1.1336229890584946,0.0004667008,0.2,930,8964.4453125,16984.396215820314,-4.910345742246136e-05,0.5785090327262878,0.0
95,0.005213439999999999,778240,112.66879,260.42002659999997,-24.106632410000003,97,43,17742,86.41,8.036633e-05,-1.119786885380745,0.0004609664,0.2,940,4887.92138671875,9890.000415039063,-8.532240462955087e-05,0.6463907957077026,0.0
96,0.005057791999999999,786432,85.408004,268.689189,-19.902609300000005,96,44,17742,85.12,0.000107276566,-1.1200880348682403,0.00045523199999999997,0.2,950,6026.49609375,11550.843041992188,-0.00012896211410406977,0.6352018117904663,0.0
97,0.004902144,794624,75.0296755,266.57828800000004,-12.16791774,96,44,17740,84.96,0.00043840942,-1.117062059044838,0.00044949759999999997,0.2,960,5237.912109375,10392.18681640625,-0.0003076852619415149,0.6224006414413452,0.0
98,0.004746496,802816,125.504271,274.974523,-7.245836470000001,97,45,17740,84.64,0.0011503078,-1.1089434504508973,0.0004437632,0.2,970,5303.07958984375,11459.049975585938,-0.0009264812542824075,0.6335846781730652,0.0
99,0.004590848000000001,811008,72.606792,270.53972730000004,-30.161566940000007,94,45,17739,85.77,0.00024641384,-1.0976616859436035,0.0004380288,0.2,980,5617.39306640625,11316.475830078125,-0.0002617845020722598,0.634447455406189,0.0
100,0.004435199999999999,819200,65.3809435,256.5462663,-60.85872789,94,46,17738,87.12,0.0004904474,-1.1043610394001007,0.00043229440000000003,0.2,990,5412.14697265625,11565.946459960938,-0.0002991780260344967,0.6313111186027527,0.0
101,0.004279552,827392,62.3952405,308.2781805000001,-2.5675166999999988,92,46,17737,88.85,0.0003659999,-1.1130316615104676,0.00042656,0.2,1000,6243.5849609375,12343.05263671875,-0.00025653888005763294,0.6467874050140381,0.0
102,0.004123904,835584,87.009471,280.045643,-62.87613185999999,91,47,17737,91.88,0.00081264216,-1.1146531254053116,0.0004208256,0.2,1010,5552.81591796875,12126.51064453125,-0.000613808335037902,0.6236625909805298,0.0
103,0.003968256,843776,101.52511100000001,285.9968604,27.108518290000003,94,47,17736,86.86,0.00062657654,-1.1037644118070602,0.0004150912,0.2,1020,7099.1650390625,12942.098510742188,-0.0004656640812754631,0.6360353231430054,0.0
104,0.0038126080000000007,851968,114.2516945,274.054963,-1.2269817299999972,98,48,17737,84.74,0.00078430644,-1.0850465983152389,0.0004093568,0.2,1030,4644.9091796875,9450.520190429688,-0.0003938015695894137,0.6488924026489258,0.0
105,0.0036569599999999995,860160,93.449631,285.524525,-34.3646623,91,48,17736,88.55,0.0003177031,-1.070718887448311,0.0004036224,0.2,1040,5510.74267578125,10627.580493164063,-0.00026109747122973206,0.6553535461425781,0.0
106,0.003501312,868352,119.7535285,284.12434970000004,-9.466628760000003,94,48,17736,87.34,0.00049673795,-1.086034581065178,0.000397888,0.2,1050,6304.6259765625,12351.09736328125,-0.0005588432104559615,0.6561369299888611,0.0
107,0.0033456640000000004,876544,51.423786,260.084748,-102.87797279,96,49,17734,88.26,0.0004175117,-1.066971355676651,0.0003921536,0.2,1060,5438.7744140625,11143.93076171875,-0.0002589160460047424,0.6645020246505737,0.0
108,0.0031900160000000004,884736,103.83704399999999,307.27061590000005,-11.499929370000002,92,49,17733,86.82,0.000103910206,-1.073269534111023,0.0003864192,0.2,1070,6682.91162109375,13061.457666015625,-7.105893746484071e-05,0.6514229774475098,0.0
109,0.003034367999999999,892928,75.557501,279.2392768,-29.77145391,95,50,17732,87.46,0.00042169128,-1.0671418607234955,0.0003806848,0.2,1080,5641.681640625,11201.387744140626,-0.00029677591228391973,0.650903046131134,0.0
110,0.0028787199999999995,901120,142.2114325,290.75785570000005,43.594462990000004,90,50,17732,89.26,8.822431e-05,-1.0636131823062898,0.00037495039999999995,0.2,1090,4996.572265625,10492.060620117187,-0.00017080821271520108,0.6673809289932251,0.0
111,0.002723072,909312,102.850017,295.4720530000001,-31.123287620000006,95,51,17731,87.97,0.00025277765,-1.0497336089611053,0.00036921599999999996,0.2,1100,4471.453125,9398.046484375,-0.00017702948825899513,0.6265120506286621,0.0
112,0.0025674240000000004,917504,116.885632,282.7547242,-10.44607334,97,51,17732,85.7,0.00036610302,-1.0634589493274689,0.00036348159999999996,0.2,1110,4949.38330078125,9809.510473632812,-0.00032685376063454894,0.6786620020866394,0.0
113,0.002411776000000001,925696,71.497124,262.5679491,-58.88932758000001,90,52,17731,91.0,0.00014279824,-1.0503005057573318,0.0003577472,0.2,1120,5773.376953125,11317.651708984375,-0.00011081286356784403,0.6612142324447632,0.0
114,0.0022561279999999987,933888,94.680521,284.50045520000003,-41.093306859999984,87,52,17732,93.14,3.4854515e-05,-1.0785867035388947,0.0003520128,0.2,1130,5764.53955078125,12162.838745117188,-1.899604976642877e-05,0.6912115812301636,0.0
115,0.002100479999999999,942080,138.2529275,286.00588,13.088179770000009,96,53,17731,87.89,9.1236674e-05,-1.0701892048120498,0.00034627839999999997,0.2,1140,5698.95458984375,11660.419897460937,-7.353409600909799e-05,0.6893554925918579,0.0
116,0.0019448319999999999,950272,135.5258265,269.09552870000005,50.45189286000001,94,53,17731,85.55,0.00086166523,-1.0530570477247239,0.00034054399999999997,0.2,1150,4038.923583984375,8056.487561035156,-0.0006416524469386786,0.70367431640625,0.0
117,0.0017891840000000003,958464,139.29852,291.81937,41.77022752999999,93,54,17731,86.93,0.00049902603,-1.0618587881326675,0.0003348096,0.2,1160,3929.92578125,7433.09814453125,-0.00023825063544791192,0.7167361974716187,0.0
118,0.0016335360000000008,966656,101.988752,292.3068179,40.858304360000005,98,54,17731,85.22,0.00017929207,-1.0594038665294647,0.0003290752,0.2,1170,4802.265625,9105.062841796875,-0.00022485566150862724,0.6952989101409912,0.0
