time/iterations,train/ent_coef,time/total_timesteps,rollout/ep_score_median,rollout/ep_score_p90,rollout/ep_rew_mean,rollout/ep_count,time/time_elapsed,time/fps,rollout/ep_len_mean,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_range,train/n_updates,train/loss,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
11,0.018287872,90112,377.942382,551.1411196000001,377.4802747000001,87,4,18296,95.83,0.0014320083,-1.3077574580907823,0.000942656,0.2,100,6493.4638671875,12937.931298828125,-0.000931154380668886,0.0027614831924438477,0.0
12,0.018132224000000002,98304,399.245659,627.9103494000001,400.61095219,80,5,18261,101.21,0.002269857,-1.2830349057912827,0.0009369216,0.2,110,6713.40771484375,13611.55771484375,-0.0013662158395163714,0.0025060176849365234,0.00106201171875
13,0.017976576,106496,362.8880075,665.9011152999998,417.07962512,78,5,18227,104.24,0.00080884295,-1.2678963184356689,0.0009311872000000001,0.2,120,7584.58740234375,15171.478784179688,-0.00046722620318178086,0.0009485483169555664,0.0
14,0.017820928,114688,413.222969,657.405718,417.54934093999987,79,6,18201,103.75,0.0015557962,-1.2701659709215165,0.0009254528000000001,0.2,130,7188.0849609375,14702.83720703125,-0.0010650691052433102,0.004005908966064453,0.0
15,0.017665280000000002,122880,371.34486400000003,656.4659061000001,406.12557202000005,82,6,18179,100.84,0.0011594446,-1.2201846033334731,0.0009197184000000001,0.2,140,8294.69140625,16716.118920898436,-0.001008452445967123,0.001573801040649414,1.220703125e-05
16,0.017509632,131072,388.9788905,605.4856477999999,406.05832466,88,7,18162,94.8,0.0010233076,-1.2227793872356414,0.0009139840000000001,0.2,150,6975.8662109375,14191.34736328125,-0.0007579527155030519,0.002960801124572754,0.0
17,0.017353984,139264,355.051975,644.1451780000001,387.5642228599999,85,7,18144,93.64,0.00048128612,-1.1871777206659317,0.0009082496000000001,0.2,160,7795.68505859375,15883.612084960938,-0.0003054862696444616,0.0028333067893981934,0.0
18,0.017198336,147456,403.880004,617.6640598,404.6274019999999,87,8,18132,94.95,0.00019301535,-1.201453897356987,0.0009025152000000001,0.2,170,7137.83642578125,14947.134619140625,-0.0002669888141099364,0.001864612102508545,0.0
19,0.017042688,155648,424.931763,675.612768,430.08949224,79,8,18122,100.02,0.0007500642,-1.1891946285963058,0.0008967808000000001,0.2,180,7981.58984375,15971.887768554687,-0.0005994628532789648,0.00022989511489868164,0.0
20,0.016887040000000002,163840,409.160775,652.2605624,441.09199529,83,9,18108,101.78,0.0012839063,-1.1911750912666321,0.0008910464000000001,0.2,190,8836.55859375,17886.13369140625,-0.0006356191559461876,0.003322780132293701,0.0
21,0.016731392,172032,419.552507,669.1834652000001,446.96316590000004,75,9,18097,104.15,0.0007030369,-1.1800309747457505,0.0008853120000000001,0.2,200,7904.64501953125,16094.649829101563,-0.0003204027088941075,0.0009559988975524902,0.0
22,0.016575744,180224,456.894984,641.7787824,468.17934194000003,79,9,18092,105.54,0.0014159597,-1.191160124540329,0.0008795776000000001,0.2,210,8177.20654296875,16271.81298828125,-0.0004892324737738818,0.001016080379486084,0.0
23,0.016420096,188416,505.94264,889.0879612,531.87633921,69,10,18091,114.69,0.0048548747,-1.1751387804746627,0.0008738432000000001,0.2,220,8691.0205078125,17703.523974609376,-0.0014318836154416203,0.0034990906715393066,0.0054443359375
24,0.016264448,196608,463.062872,710.5599316,477.28658077999984,77,10,18088,107.91,0.0013119206,-1.1618817895650864,0.0008681088000000001,0.2,230,11187.7548828125,22281.045654296875,-0.0005131312253070063,0.0024843811988830566,0.0
25,0.0161088,204800,438.4810685,684.2937141,474.35238194,78,11,18083,107.67,0.0006374894,-1.1664809346199037,0.0008623744000000001,0.2,240,8811.7197265625,18422.8810546875,-0.000366720583406277,0.012185931205749512,0.0
26,0.015953152,212992,398.308008,702.248405,444.05176741,76,11,18073,103.57,0.0016000856,-1.172475266456604,0.0008566400000000001,0.2,250,8526.1533203125,17083.1634765625,-0.0006549935438670218,0.004465043544769287,0.0
27,0.015797504,221184,455.31827699999997,609.7203776,449.8942016799999,84,12,18068,102.54,0.0006861375,-1.1965934783220291,0.0008509056000000001,0.2,260,7807.74755859375,15639.649951171876,-0.00032812696881592276,0.021882057189941406,0.0
28,0.015641856,229376,430.789715,667.6461800000001,450.80107747,77,12,18069,103.75,0.001391468,-1.1885481357574463,0.0008451712000000001,0.2,270,7711.0361328125,15545.082592773437,-0.0006545667711179703,0.045025527477264404,0.0
29,0.015486208000000001,237568,439.02433299999996,774.4670655,481.41541986,76,13,18068,106.51,0.0010382745,-1.1791351109743118,0.0008394368000000001,0.2,280,8184.61962890625,16288.069360351563,-0.0005476958001963794,0.059682369232177734,0.0
30,0.01533056,245760,453.9742105,745.6615858,505.53486624000004,72,13,18074,111.4,0.00073257333,-1.1612602412700652,0.0008337024000000001,0.2,290,9888.0263671875,20200.355322265626,-0.00032523856643820184,0.07534569501876831,0.0
31,0.015174912000000002,253952,459.37765,713.4603543999998,490.69582991999994,78,14,18070,110.92,0.00023759907,-1.1642739951610566,0.0008279680000000001,0.2,300,9356.9921875,18879.348828125,-0.00012746196007356047,0.0895622968673706,0.0
32,0.015019264000000001,262144,444.39926,701.1199594000001,471.93480321000004,73,14,18064,106.98,0.0014967597,-1.1751893043518067,0.0008222336000000001,0.2,310,8024.84033203125,16123.372631835937,-0.0007776871440000832,0.1128302812576294,0.00013427734375
33,0.014863616,270336,421.6355695,751.5949781999998,535.9774465,72,14,18058,116.67,0.00023668417,-1.2015436619520188,0.0008164992000000001,0.2,320,9701.1708984375,19314.645263671875,-0.0001700210472336039,0.09515678882598877,0.0
34,0.014707967999999998,278528,445.825488,735.5796343,483.30911305999996,78,15,18054,106.8,7.6584e-05,-1.2019309520721435,0.0008107648000000001,0.2,330,9805.703125,20238.817626953125,-0.00013246565649751573,0.11647480726242065,0.0
35,0.01455232,286720,422.990652,749.699382,480.9028926800001,76,15,18051,105.37,0.00053610915,-1.1976196944713593,0.0008050304000000001,0.2,340,8916.287109375,18078.527978515624,-0.0003822163576842286,0.13184410333633423,0.0
36,0.014396672,294912,456.0353695,703.8414562000002,484.33474705000003,74,16,18051,109.79,0.006838903,-1.1979615807533264,0.0007992960000000001,0.2,350,8194.244140625,16315.014501953125,-0.0023665224318392573,0.15913712978363037,0.0052734375
37,0.014241023999999998,303104,475.038854,947.3561869,526.1152628000001,70,16,18048,112.97,0.0004929347,-1.1779745250940323,0.0007935615999999999,0.2,360,7481.61328125,15392.975170898437,-0.00023290328972507267,0.1945185661315918,0.0
38,0.014085376,311296,444.188594,886.2382812000006,518.9203568400001,75,17,18047,111.02,0.0038832612,-1.1693506330251693,0.0007878272,0.2,370,9798.9765625,20129.53125,-0.0016695963859092444,0.16952568292617798,0.0
39,0.013929727999999999,319488,491.44122,864.258239,541.2475547600001,71,17,18042,113.21,0.0011430251,-1.1545172065496445,0.0007820928,0.2,380,8694.994140625,17999.419384765624,-0.00043531608826015146,0.19318288564682007,0.0
40,0.013774080000000001,327680,468.869964,834.655937,537.3141908599999,73,18,18041,113.84,0.00051934016,-1.15374056994915,0.0007763584,0.2,390,10540.4560546875,21478.4173828125,-0.00021000588603783398,0.12725573778152466,0.0
41,0.013618432,335872,454.483232,787.9402670000001,511.77034925,75,18,18042,108.12,0.0012173543,-1.1505239307880402,0.0007706240000000001,0.2,400,9911.185546875,20391.59287109375,-0.0009266160137485713,0.19681471586227417,0.0
42,0.013462784000000002,344064,509.089572,825.609994,567.74532755,73,19,18044,114.61,0.00024629227,-1.1433934420347214,0.0007648896000000001,0.2,410,9511.423828125,18671.082763671875,-0.00026270963426213714,0.1753658652305603,0.0
43,0.013307136,352256,510.499864,788.2424645000002,538.7165188,74,19,18041,112.51,0.0015799481,-1.1259732484817504,0.0007591552000000001,0.2,420,12256.27734375,24551.37119140625,-0.0006525175776914693,0.15454542636871338,0.0
44,0.013151488,360448,480.66074949999995,883.755195,544.47015311,72,19,18042,111.69,0.00039455344,-1.1297237575054169,0.0007534208,0.2,430,8423.5751953125,17521.968408203124,-0.0001622180046979338,0.2133181095123291,0.0
45,0.012995839999999998,368640,491.88922,901.925831,575.3105389699999,71,20,18040,116.91,0.00023755128,-1.1254213005304337,0.0007476864,0.2,440,10413.716796875,21010.45537109375,-0.0002777541143586859,0.18042528629302979,0.0
46,0.012840192,376832,486.9174085,742.3456495,538.4384896100001,76,20,18034,111.8,0.0030090031,-1.1249364912509918,0.0007419519999999999,0.2,450,11669.6357421875,23424.1689453125,-0.000992731677251868,0.14919793605804443,0.0
47,0.012684543999999999,385024,454.873533,648.031865,472.79824242,81,21,18031,102.2,0.000107722095,-1.1393808126449585,0.0007362175999999999,0.2,460,9074.3681640625,18517.13623046875,-7.141157402656972e-05,0.22345370054244995,0.0
48,0.012528896000000001,393216,457.2520775,857.4848073999999,516.6007706900001,72,21,18030,109.24,0.00029700442,-1.1401026129722596,0.0007304831999999999,0.2,470,7331.2548828125,15215.491870117188,-0.0002056039869785309,0.25035738945007324,0.0
49,0.012373248,401408,494.77997700000003,866.8763389000003,544.7138700899999,74,22,18026,110.31,0.0017956847,-1.1223842024803161,0.0007247488,0.2,480,9918.634765625,20175.102490234374,-0.000991485797567293,0.2134588360786438,0.0
50,0.012217600000000002,409600,449.38398800000004,937.4298695,546.5039709499998,74,22,18024,110.52,0.00059371756,-1.089226347208023,0.0007190144,0.2,490,10658.2822265625,21692.54765625,-0.00020070263417437673,0.1842452883720398,0.0
51,0.012061952,417792,429.8504825,849.0260091999999,508.09058247,72,23,18024,107.8,0.0008951984,-1.1128015726804734,0.0007132800000000001,0.2,500,11289.392578125,22596.907080078126,-0.00035652899532578886,0.20500266551971436,0.0
52,0.011906304000000003,425984,525.570153,837.6710408,526.47815042,73,23,18022,111.59,0.00043893745,-1.1429809510707856,0.0007075456000000001,0.2,510,8770.0859375,17052.64113769531,-0.00021481562289409338,0.2780769467353821,0.0
53,0.011750655999999998,434176,448.28301250000004,739.7192365000001,514.2223547,76,24,18019,111.46,0.00045848778,-1.1388431191444397,0.0007018112000000002,0.2,520,9874.552734375,19872.812158203124,-0.00048528579936828463,0.24854356050491333,0.0
54,0.011595008,442368,430.9238985,758.5411529000002,494.5964561900001,80,24,18017,106.62,0.00092223816,-1.125636288523674,0.0006960768,0.2,530,8772.0869140625,17496.805615234374,-0.0007360329444054514,0.2870705723762512,0.0
55,0.011439359999999999,450560,426.5975765,792.6438732999997,481.31174716999993,78,25,18017,105.07,0.0005250259,-1.1119120657444,0.0006903424000000001,0.2,540,6488.892578125,13682.707397460938,-0.0004475518420804292,0.31443554162979126,0.0
56,0.011283711999999998,458752,431.902953,745.305199,480.44787628000006,76,25,18015,104.7,0.0012223853,-1.1206452071666717,0.000684608,0.2,550,7716.42724609375,15437.392724609375,-0.0004760256444569677,0.2881017327308655,0.0
57,0.011128064,466944,476.8264315,900.6569449999998,533.3911561699999,78,25,18013,106.42,0.0034621065,-1.121043586730957,0.0006788736,0.2,560,7681.58984375,15618.7830078125,-0.001119989121798426,0.33042651414871216,0.0
58,0.010972415999999999,475136,507.37774749999994,822.6832698000002,511.99722574,80,26,18009,104.46,0.00083117234,-1.0771923422813416,0.0006731392,0.2,570,9997.701171875,20187.2341796875,-0.0006830768659710884,0.30137377977371216,0.0
59,0.010816768000000001,483328,468.763798,758.2460102000002,525.1575898400001,79,26,18003,104.72,0.0009778399,-1.0760112553834915,0.0006674048,0.2,580,8578.7939453125,16911.201123046874,-0.0003839661687379703,0.33488577604293823,0.0
60,0.01066112,491520,467.743794,880.6142582000001,536.5192625200001,79,27,18001,105.12,0.0004121746,-1.0844497621059417,0.0006616704,0.2,590,8709.8583984375,16955.629345703124,-0.0002312351978616789,0.3231496214866638,0.0
61,0.010505472000000002,499712,520.770517,933.24664,555.49014045,73,27,18001,108.56,0.00032598892,-1.070160636305809,0.000655936,0.2,600,9103.6015625,18665.89345703125,-0.0002595575875602663,0.2714642286300659,0.0
62,0.010349824,507904,512.1744925,806.1038465,536.86860236,76,28,17999,106.21,0.0031843083,-1.0557793080806732,0.0006502016000000001,0.2,610,10160.40625,20894.763818359374,-0.0013026868749875576,0.2874951958656311,0.0006103515625
63,0.010194176,516096,520.9556835000001,1182.5802892,596.88704424,72,28,17996,114.1,0.0027352627,-1.048523372411728,0.0006444672,0.2,620,8880.380859375,17924.885498046875,-0.0006246315606404096,0.34379589557647705,0.0
64,0.010038528000000001,524288,522.0402965000001,1054.7930609,609.2824701600001,70,29,17994,116.37,0.00016315863,-1.0358066618442536,0.0006387328,0.2,630,13238.537109375,26630.931787109374,-0.00027605220093391837,0.2282213568687439,0.0
65,0.00988288,532480,508.311695,943.7082234000002,579.38189555,77,29,17992,108.78,0.00023147132,-1.0356492936611175,0.0006329984,0.2,640,10808.8046875,21881.323193359374,-0.0002717863826546818,0.2937551736831665,0.0
66,0.009727231999999999,540672,479.558038,808.6567875999999,535.33393403,73,30,17991,106.8,0.0010939712,-1.0222990572452546,0.000627264,0.2,650,11283.060546875,21636.407080078126,-0.0006240146816708147,0.25461310148239136,0.0
67,0.009571584000000001,548864,552.1628774999999,1139.7013428,624.4390137700001,70,30,17994,117.57,0.00043931164,-1.0213473111391067,0.0006215296,0.2,660,8758.6474609375,17591.529541015625,-0.00016343914903700353,0.3459950089454651,0.0
68,0.009415936,557056,507.3790815,876.6546902,615.5557661299999,72,30,17993,115.5,0.00040272484,-1.0240603268146515,0.0006157952,0.2,670,14258.72265625,27877.013720703126,-0.00021815272048115731,0.22703182697296143,0.0
69,0.009260288000000002,565248,584.134706,1048.2258548000002,641.89628168,69,31,17994,118.47,0.0009255607,-1.0255582243204118,0.0006100608,0.2,680,10513.5263671875,21834.71171875,-0.00047805893409531565,0.27632445096969604,0.0
70,0.00910464,573440,499.854471,1055.9253915999998,636.09156829,73,31,17992,113.08,0.004324215,-1.0156706348061562,0.0006043264,0.2,690,15251.2666015625,29389.443017578124,-0.0016915492888074368,0.26918500661849976,0.0
71,0.008948992,581632,528.8601395000001,977.9038031000001,586.1198762,74,32,17991,107.56,0.000812527,-0.9939973428845406,0.000598592,0.2,700,13249.0595703125,26190.32060546875,-0.0004736628499813378,0.2639957070350647,0.0
72,0.008793344,589824,456.634205,998.4951285,576.9188750600001,76,32,17989,109.78,0.00033079807,-0.9924436956644058,0.0005928576,0.2,710,12666.818359375,25883.329931640626,-0.00018667354015633464,0.2557205557823181,0.0
73,0.008637696,598016,482.76027750000003,837.1306055000001,544.58900923,80,33,17987,103.44,0.0014490809,-1.0167119950056076,0.0005871232,0.2,720,9198.7880859375,18784.555908203125,-0.000740630179643631,0.3329247832298279,0.0
74,0.008482048,606208,575.3195305,992.5658029000001,618.8835876100001,68,33,17987,117.0,0.00090221525,-1.0101251199841499,0.0005813888,0.2,730,10277.044921875,20630.449267578126,-0.0005686868098564446,0.3292362093925476,0.0
75,0.008326400000000001,614400,521.914263,1084.9815752,610.0283189099998,67,34,17985,114.99,0.00016815776,-0.9916248321533203,0.0005756544,0.2,740,10933.5859375,21894.168994140626,-0.00021332107426133006,0.3391925096511841,0.0
76,0.008170752,622592,537.967971,1033.580893900001,660.48444581,68,34,17982,121.02,0.00033828575,-1.0025681167840959,0.00056992,0.2,750,12888.0888671875,27910.91298828125,-0.0003716504521435127,0.1791139841079712,0.0
77,0.008015103999999999,630784,490.337138,1137.8149834,609.5235850099999,73,35,17980,113.31,0.00022853105,-1.0013372629880906,0.0005641856,0.2,760,13853.8076171875,28975.3552734375,-0.00021544117480516435,0.21988141536712646,0.0
78,0.007859456,638976,528.057355,919.4065355999999,589.08213424,73,35,17981,112.42,0.0024792603,-1.0117067873477936,0.0005584512,0.2,770,12417.439453125,26084.552783203126,-0.0008745299826841801,0.27387499809265137,0.000390625
79,0.007703808,647168,534.872901,1073.0246592,627.7617637000001,69,35,17982,116.08,0.001553906,-1.0281252890825272,0.0005527168,0.2,780,9977.5732421875,20627.534130859374,-0.0003580805292585865,0.3223559260368347,0.0
80,0.007548159999999999,655360,540.9343185,969.8760234999999,597.9275159099999,72,36,17982,116.56,0.00051627704,-1.0222455859184265,0.0005469824,0.2,790,11958.513671875,23995.506201171876,-0.0003518865909427404,0.2952408194541931,0.0
81,0.0073925119999999995,663552,504.054443,1098.5890431,640.6108183,70,36,17983,117.63,9.9237586e-05,-1.0192176163196565,0.000541248,0.2,800,9737.7001953125,19840.92734375,-0.00010353601828683168,0.334736168384552,0.0
82,0.007236864,671744,504.962212,1068.0948930000006,640.67475445,69,37,17985,116.32,0.00043584759,-1.0126258552074432,0.0005355136,0.2,810,14537.2978515625,29644.428369140624,-0.00029321326874196527,0.21802353858947754,0.0
83,0.007081216,679936,479.9232265,1013.7532053999998,619.40849732,72,37,17986,115.07,0.00051816343,-1.0113391131162643,0.0005297792,0.2,820,15229.8154296875,31576.982568359374,-0.0003794365708017722,0.25619596242904663,0.0
84,0.006925568000000001,688128,532.255696,908.7929832,599.0053161000001,69,38,17986,116.03,0.0014720408,-1.0361121356487275,0.0005240448,0.2,830,10927.73828125,21157.4388671875,-0.0009810770803596824,0.33238595724105835,0.00018310546875
85,0.006769919999999999,696320,561.160256,1066.09842,641.5594840599999,71,38,17986,117.58,0.0005696895,-1.0585945844650269,0.0005183104,0.2,840,11544.966796875,22982.6830078125,-0.0004286169452825561,0.29839420318603516,0.0
86,0.006614271999999999,704512,518.288748,929.1771832000001,589.54443444,69,39,17987,115.45,0.00059895485,-1.0574871838092803,0.0005125759999999999,0.2,850,11767.0,23192.637841796874,-0.0004570930148474872,0.32082951068878174,0.0
87,0.006458624,712704,524.4635435,975.5764016,613.8399617,70,39,17987,117.07,0.00038354454,-1.0469669461250306,0.0005068416,0.2,860,9018.1748046875,18039.177099609376,-0.00025136948388535527,0.37580621242523193,0.0
88,0.006302976,720896,583.84649,1006.7082644,647.9102431,67,40,17989,120.38,0.00031547924,-1.040890145301819,0.0005011072,0.2,870,10141.736328125,20568.445166015626,-0.0003579237964004278,0.34398138523101807,0.0
89,0.0061473280000000005,729088,530.202203,1088.7113986,664.6505389399999,69,40,17989,120.02,0.0005508984,-1.039161679148674,0.0004953728000000001,0.2,880,12237.1806640625,24709.015771484374,-0.00036535010003717615,0.34511643648147583,0.0
90,0.005991679999999999,737280,571.9242274999999,1059.5108004000003,690.5133177500002,68,40,17988,124.11,0.00013327293,-1.0156429976224899,0.0004896384000000001,0.2,890,14379.0,27884.313134765624,-0.0002236001193523407,0.26791924238204956,0.0
91,0.005836032,745472,530.4365005,1009.4009714,622.6890476499999,70,41,17988,116.75,2.5185516e-05,-1.0138244450092315,0.00048390399999999995,0.2,900,13645.7021484375,27348.133251953124,-1.851663982961327e-05,0.26401203870773315,0.0
92,0.005680384,753664,563.394806,1012.7553618000002,642.7949223200001,69,41,17988,118.57,0.0002968206,-1.0293631434440613,0.00047816959999999996,0.2,910,11752.486328125,23445.9013671875,-0.00030402621487155555,0.30524927377700806,0.0
93,0.005524736000000001,761856,560.5022625,983.7022624,635.6509524200001,64,42,17988,118.55,0.00024908455,-1.038463282585144,0.00047243519999999996,0.2,920,10655.6650390625,21752.69228515625,-0.00033526718034408985,0.31463325023651123,0.0
94,0.005369088000000001,770048,530.571083,1389.4035155000001,708.9145117300001,66,42,17990,127.93,0.0007315689,-1.0316625922918319,0.0004667008,0.2,930,13092.7060546875,26711.991650390624,-0.0009564561885781586,0.3292926549911499,0.0
95,0.005213439999999999,778240,673.121541,1117.891333,715.7698155200001,64,43,17991,129.69,0.0007163178,-1.0106207817792892,0.0004609664,0.2,940,13206.791015625,25888.055029296876,-0.0004150072578340769,0.3345334529876709,0.0
96,0.005057791999999999,786432,589.1599395,1157.9396967,707.0311720599999,64,43,17993,127.43,0.00021338044,-0.9981683686375618,0.00045523199999999997,0.2,950,13468.1044921875,27805.8169921875,-0.00023961583792697638,0.3112754225730896,0.0
97,0.004902144,794624,560.0769855,1428.5117019000002,741.2846732900001,64,44,17993,129.19,0.00020716689,-0.9925812274217606,0.00044949759999999997,0.2,960,13492.8515625,26405.802294921876,-0.0001971286808839068,0.3019239902496338,0.0
98,0.004746496,802816,512.4071994999999,1081.6800859,689.0835666600001,70,44,17992,122.29,0.0003891913,-0.9753037080168724,0.0004437632,0.2,970,18047.3203125,36885.72275390625,-0.000247254449641332,0.22321486473083496,0.0
99,0.004590848000000001,811008,542.005449,890.8200316000001,604.08152137,74,45,17991,113.3,0.00030925416,-0.9967839643359184,0.0004380288,0.2,980,11017.6494140625,22409.213134765625,-0.0001593742344994098,0.30924761295318604,0.0
100,0.004435199999999999,819200,529.380834,1065.55036,599.67385204,69,45,17991,112.71,0.00055524474,-1.0179023534059524,0.00043229440000000003,0.2,990,8816.498046875,17986.248974609374,-0.0003568777668988332,0.4277970790863037,0.0
101,0.004279552,827392,621.168743,1076.6964532000002,681.41574542,69,45,17991,123.29,0.0002269493,-1.0283391922712326,0.00042656,0.2,1000,10676.4677734375,21268.345458984375,-0.0001965645744348876,0.38470250368118286,0.0
102,0.004123904,835584,575.310399,916.4185773999999,636.0814744200001,73,46,17989,115.2,0.00066116406,-1.0090247482061385,0.0004208256,0.2,1010,13061.4091796875,25472.439013671876,-0.0005279810779029503,0.3569795489311218,0.0
103,0.003968256,843776,590.7156090000001,1217.5592860000002,674.8877594200001,66,46,17991,122.0,0.0023606827,-1.0036801561713218,0.0004150912,0.2,1020,9330.884765625,19208.72900390625,-0.0009769112570211292,0.40723323822021484,0.0
104,0.0038126080000000007,851968,611.1077345,1054.0610365,698.4651642,66,47,17991,123.49,3.2247117e-05,-0.9825232207775116,0.0004093568,0.2,1030,13301.78515625,26685.2546875,3.0398048693314193e-06,0.3307846188545227,0.0
105,0.0036569599999999995,860160,522.4396495000001,1331.0642092000005,661.6272540599999,68,47,17991,118.62,0.00040331113,-0.9840874150395393,0.0004036224,0.2,1040,13257.978515625,27858.412060546874,-0.0003585510712582618,0.34097278118133545,0.0
106,0.003501312,868352,614.96978,1418.0624216,741.5653311799999,65,48,17991,124.59,0.000502796,-0.9566095054149628,0.000397888,0.2,1050,15232.03515625,31428.1697265625,-0.00037884165358264,0.307314932346344,0.0
107,0.0033456640000000004,876544,622.551631,1134.6326196,743.43419448,67,48,17991,122.03,0.00019415244,-0.9382314279675483,0.0003921536,0.2,1060,16310.1416015625,34078.86767578125,-0.00012300012458581476,0.29821449518203735,0.0
108,0.0031900160000000004,884736,525.441704,1179.812934,718.36605899,71,49,17989,123.79,0.000100718345,-0.9315565586090088,0.0003864192,0.2,1070,15511.90234375,32419.523486328126,-0.00018028291524387896,0.3024253249168396,0.0
109,0.003034367999999999,892928,662.645004,1146.915682,724.0789425199999,66,49,17988,123.9,0.0003475352,-0.933218176662922,0.0003806848,0.2,1080,12665.2412109375,25697.344580078126,-0.00025475021975580604,0.33413034677505493,0.0
110,0.0028787199999999995,901120,541.728832,1121.9830622000004,700.8986885899999,69,50,17988,121.23,0.00030114903,-0.9193357139825821,0.00037495039999999995,0.2,1090,14954.078125,30061.642431640626,-0.00026877363125095145,0.30592960119247437,0.0
111,0.002723072,909312,629.5580110000001,1061.4068167,712.53151128,70,50,17989,119.83,0.0005545629,-0.9366911843419075,0.00036921599999999996,0.2,1100,12185.3388671875,25398.240869140624,-0.0003371298487763852,0.38179993629455566,0.0
112,0.0025674240000000004,917504,580.032014,930.694398,649.33843392,71,51,17989,114.5,0.00020441166,-0.9197961539030075,0.00036348159999999996,0.2,1110,15793.46875,31318.262744140626,-0.00021705072140321136,0.32086968421936035,0.0
113,0.002411776000000001,925696,609.2345104999999,975.0790404000002,672.5857541299999,70,51,17989,118.6,0.00023777265,-0.9450293183326721,0.0003577472,0.2,1120,9818.7353515625,18890.928515625,-0.00011820638464996592,0.4685767889022827,0.0
114,0.0022561279999999987,933888,533.441272,1157.461652,674.2996755,71,51,17989,118.75,7.026101e-05,-0.9288711011409759,0.0003520128,0.2,1130,15048.5234375,29308.52763671875,-9.575023141223937e-05,0.31435316801071167,0.0
115,0.002100479999999999,942080,569.9634679999999,1002.9977383,620.67495508,74,52,17988,113.27,0.0015920587,-0.9185957029461861,0.00034627839999999997,0.2,1140,10795.052734375,21329.92158203125,-0.0008926835842430591,0.4090806245803833,0.0
116,0.0019448319999999999,950272,489.7293675,1088.9457580000003,602.8210449900001,74,52,17987,108.4,3.389582e-05,-0.8952952295541763,0.00034054399999999997,0.2,1150,10716.2783203125,21592.722998046876,-5.20549074281007e-06,0.4112560749053955,0.0
117,0.0017891840000000003,958464,591.532714,1355.8619184,698.2948513199999,67,53,17987,118.57,0.00014281877,-0.8933613955974579,0.0003348096,0.2,1160,11707.5751953125,24199.844580078126,-0.0002049303177045658,0.36923468112945557,0.0
118,0.0016335360000000008,966656,605.3196135000001,1010.9751987,653.13330976,72,53,17986,115.19,0.00012876613,-0.8852426961064339,0.0003290752,0.2,1170,16006.9853515625,31951.480322265626,-8.741158817429095e-05,0.3169820308685303,0.0
119,0.001477887999999999,974848,530.413379,1151.4888331999998,627.75535842,72,54,17986,114.79,1.13283095e-05,-0.8967618137598038,0.00032334080000000003,0.2,1180,10177.90625,20757.708447265624,-3.0423371936194598e-05,0.44085150957107544,0.0
