time/iterations,train/ent_coef,time/total_timesteps,rollout/ep_score_median,rollout/ep_score_p90,rollout/ep_rew_mean,rollout/ep_count,time/time_elapsed,time/fps,rollout/ep_len_mean,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_range,train/n_updates,train/loss,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
17,0.017353984,139264,97.043277,204.3782496000001,115.73319996999999,75,7,17909,108.85,0.0015810325,-1.241881400346756,0.0009082496000000001,0.2,160,2001.040283203125,3904.292303466797,-0.0010427431319840253,0.21082639694213867,2.44140625e-05
18,0.017198336,147456,130.230673,268.548908,118.56585896000003,57,8,17894,115.09,0.008261998,-1.216642862558365,0.0009025152000000001,0.2,170,1884.59521484375,3681.519110107422,-0.0021991355577483775,0.19994688034057617,0.00743408203125
19,0.017042688,155648,136.16809,293.0158768,143.93981814999998,55,8,17885,138.72,0.00036594123,-1.2161824733018876,0.0008967808000000001,0.2,180,2488.954833984375,5134.326574707031,-0.00047229208576027304,0.1340199112892151,0.0
20,0.016887040000000002,163840,139.649754,321.802285,153.37527701999997,57,9,17864,140.82,0.00094801886,-1.2220979183912277,0.0008910464000000001,0.2,190,2422.090576171875,5065.406958007812,-0.0008272123901406303,0.15805602073669434,1.220703125e-05
21,0.016731392,172032,122.3465855,254.49087440000002,155.07580187,70,9,17850,129.72,0.0028723609,-1.2213744789361953,0.0008853120000000001,0.2,200,2509.307373046875,5299.089770507812,-0.001285589928738773,0.17288029193878174,4.8828125e-05
22,0.016575744,180224,121.5612475,229.0495665,125.7662983,76,10,17837,109.88,0.0005697432,-1.2095005482435226,0.0008795776000000001,0.2,210,2389.423828125,4926.359216308594,-0.0004290156968636438,0.18219655752182007,0.0
23,0.016420096,188416,153.1927,282.9715393,159.36651042,60,10,17827,120.99,0.0026540882,-1.199202436208725,0.0008738432000000001,0.2,220,1946.2596435546875,4114.401019287109,-0.001308265351690352,0.21839332580566406,0.00064697265625
24,0.016264448,196608,192.8160085,395.098514,213.42429327999997,56,11,17821,143.7,0.003590915,-1.1658598631620407,0.0008681088000000001,0.2,230,2535.5869140625,5245.803979492188,-0.00147369253099896,0.16292721033096313,0.0001220703125
25,0.0161088,204800,172.194308,398.97989899999993,239.89057905,47,11,17819,149.99,0.0006186869,-1.1627324134111405,0.0008623744000000001,0.2,240,3276.933837890625,6852.154248046875,-0.0007098658679751679,0.1242445707321167,0.0
26,0.015953152,212992,225.122577,1254.461917,324.08714749,31,11,17815,184.93,0.00074439455,-1.1399758458137512,0.0008566400000000001,0.2,250,4068.23486328125,8109.666320800781,-0.0008779790005064569,0.08200758695602417,0.0
27,0.015797504,221184,226.956452,1426.6641108000022,416.2617127599999,43,12,17809,213.34,0.0009541436,-1.1566294521093368,0.0008509056000000001,0.2,260,6333.25048828125,12382.654760742187,-0.000820864416891709,0.08002454042434692,0.0
28,0.015641856,229376,209.11271,588.1829990000002,404.27396015000005,44,12,17807,206.98,0.00084884564,-1.138436633348465,0.0008451712000000001,0.2,270,5135.5927734375,10494.396948242187,-0.0010531140607781709,0.07107555866241455,0.0
29,0.015486208000000001,237568,222.2220825,1043.2233294000002,384.76868909999996,40,13,17808,199.23,0.00066586904,-1.1266807794570923,0.0008394368000000001,0.2,280,4549.68896484375,9884.358862304687,-0.0003243569401092827,0.10351300239562988,0.0
30,0.01533056,245760,246.782422,929.7634981999992,419.16702324,37,13,17808,203.37,0.0053873905,-1.1092370212078095,0.0008337024000000001,0.2,290,5170.73046875,10693.16865234375,-0.0022551239118911324,0.07849323749542236,0.00352783203125
31,0.015174912000000002,253952,201.079365,867.04635,409.00754445,47,14,17809,202.2,0.0014196552,-1.0845636904239655,0.0008279680000000001,0.2,300,6721.17236328125,13398.0703125,-0.0007784432033076883,0.0463564395904541,0.0
32,0.015019264000000001,262144,348.105249,884.988985,415.44357895,41,14,17811,200.31,0.0005114735,-1.0905668765306473,0.0008222336000000001,0.2,310,4662.7529296875,9475.318237304688,-0.0007210126525023953,0.07499712705612183,0.0
33,0.014863616,270336,202.299627,869.2138780000001,385.40589456999993,43,15,17811,189.52,0.000930511,-1.100398775935173,0.0008164992000000001,0.2,320,6565.83837890625,13100.4345703125,-0.0003317762166261673,0.07289779186248779,0.0
34,0.014707967999999998,278528,284.7578495,710.7626979,390.1697714999999,44,15,17809,184.01,0.0030989056,-1.1048343420028686,0.0008107648000000001,0.2,330,5508.0634765625,10880.99072265625,-0.0008742586942389607,0.07513445615768433,0.00023193359375
35,0.01455232,286720,291.283767,1189.2707780000003,415.76586628000007,35,16,17809,191.23,0.00033515578,-1.0938103795051575,0.0008050304000000001,0.2,340,7524.88134765625,14620.257104492188,-0.00013156402565073222,0.060142695903778076,0.0
36,0.014396672,294912,243.825985,1029.3065176,472.3813397999999,47,16,17806,201.23,0.00034454782,-1.1074422299861908,0.0007992960000000001,0.2,350,7217.44140625,14637.563696289062,-0.0005429214594187215,0.06144726276397705,0.0
37,0.014241023999999998,303104,234.8416605,996.7219775999998,488.50462236000004,42,17,17809,207.89,0.0007877575,-1.096961110830307,0.0007935615999999999,0.2,360,6467.07958984375,12946.034301757812,-0.000917399229365401,0.03271794319152832,0.0
38,0.014085376,311296,204.805411,835.9677080999999,393.31822367,42,17,17808,183.65,0.0020320436,-1.0933161407709122,0.0007878272,0.2,370,6250.0341796875,12391.384912109375,-0.000786117950337939,0.07830184698104858,0.0002685546875
39,0.013929727999999999,319488,190.156678,1026.9877202,407.31945585,47,17,17807,186.47,0.00026847582,-1.0802567541599273,0.0007820928,0.2,380,6489.36962890625,13093.830029296874,-0.0003452302364166826,0.0781395435333252,0.0
40,0.013774080000000001,327680,211.871739,699.608923,359.5115472399999,51,18,17808,168.08,0.0007669891,-1.0685129702091216,0.0007763584,0.2,390,5520.81396484375,11374.693408203126,-0.000665372543153353,0.07286638021469116,3.662109375e-05
41,0.013618432,335872,268.346294,843.1196002000004,347.62804671000004,49,18,17807,157.77,0.00044064462,-1.066521441936493,0.0007706240000000001,0.2,400,4929.60693359375,10273.207348632812,-0.0004055971439811401,0.08504003286361694,0.0
42,0.013462784000000002,344064,253.382108,924.7911081999999,409.94286257,47,19,17809,173.16,0.00047399968,-1.0777196705341339,0.0007648896000000001,0.2,410,6957.501953125,14523.689135742188,-0.00028571478324010966,0.05585217475891113,0.0
43,0.013307136,352256,270.51707050000005,898.3246442000002,427.14984932000004,44,19,17810,183.61,0.00031621603,-1.0739295125007629,0.0007591552000000001,0.2,420,6419.3916015625,13256.3130859375,-0.0005773400975158438,0.07356661558151245,0.0
44,0.013151488,360448,269.590581,1378.7262356,444.58348063000005,43,20,17813,185.51,0.0013826715,-1.0678462088108063,0.0007534208,0.2,430,6069.91015625,11847.811547851563,-0.0008237884045229294,0.09402304887771606,0.0
45,0.012995839999999998,368640,270.34723099999997,920.0355578999996,447.0260585900001,52,20,17812,180.72,0.0003622752,-1.0581389755010604,0.0007476864,0.2,440,8451.4287109375,17215.022265625,-0.0003582363307941705,0.04563009738922119,0.0
46,0.012840192,376832,409.255297,1011.6294636999997,439.90170680000006,42,21,17813,179.08,0.00053829607,-1.0584713786840438,0.0007419519999999999,0.2,450,6198.02978515625,12894.672924804687,-0.00055129426473286,0.07557255029678345,0.0
47,0.012684543999999999,385024,320.0899965,786.9468365000002,437.55693978999994,44,21,17818,177.6,0.00071814825,-1.072379356622696,0.0007362175999999999,0.2,460,7679.517578125,15577.053100585938,-0.0005610811378573999,0.0741809606552124,0.0
48,0.012528896000000001,393216,345.0721165,1098.8657726,474.8239779000001,42,22,17826,194.93,0.00056491565,-1.0703432351350783,0.0007304831999999999,0.2,470,7414.947265625,15515.478588867187,-0.00028745496238116177,0.047431230545043945,0.0
49,0.012373248,401408,283.49999549999995,991.0531513,478.7672595499999,42,22,17834,194.51,0.0014851298,-1.0473483443260192,0.0007247488,0.2,480,6032.1630859375,12756.767626953126,-0.0009616865660063923,0.066628098487854,0.0
50,0.012217600000000002,409600,338.444521,831.486498,448.3124882,51,22,17840,177.82,0.0009000271,-1.0474737495183946,0.0007190144,0.2,490,8056.87841796875,16529.51787109375,-0.0006635430152527988,0.030397474765777588,0.0
51,0.012061952,417792,384.218751,1127.9583943999999,472.90044628000004,37,23,17844,184.77,0.0004029377,-1.0245970636606216,0.0007132800000000001,0.2,500,7213.1220703125,14124.898071289062,-0.0004239634785335511,0.048178672790527344,0.0
52,0.011906304000000003,425984,383.849556,1110.7221895,518.09872252,44,23,17848,193.82,0.0014218919,-1.048719373345375,0.0007075456000000001,0.2,510,9103.919921875,18205.977685546874,-0.0007142017391743138,0.04925405979156494,0.0
53,0.011750655999999998,434176,487.444802,1222.6531065,587.8087182200001,36,24,17855,208.4,0.00045508202,-1.045854914188385,0.0007018112000000002,0.2,520,8892.1328125,17059.26484375,-0.0005009806307498365,0.041654765605926514,0.0
54,0.011595008,442368,378.895756,1180.531597,532.75502934,41,24,17859,199.2,0.00081857585,-1.0480415165424346,0.0006960768,0.2,530,10032.99609375,20642.654931640624,-0.000792253487452399,0.033966064453125,0.0
55,0.011439359999999999,450560,542.5928695,1383.829136,601.48830261,36,25,17866,220.48,0.00032654437,-1.0448966056108475,0.0006903424000000001,0.2,540,6980.67529296875,14519.752001953126,-0.00023066812427714468,0.07080608606338501,0.0
56,0.011283711999999998,458752,402.1053,999.2010885,529.9106884800001,46,25,17872,199.38,0.0018640539,-1.0573876529932023,0.000684608,0.2,550,8464.1611328125,17834.9564453125,-0.0008252704050391912,0.047381579875946045,0.0001953125
57,0.011128064,466944,263.668874,997.5914247999998,473.45009083,47,26,17893,183.87,0.00051885337,-1.0373183906078338,0.0006788736,0.2,560,7516.24267578125,15586.722827148438,-0.00044052708544768394,0.06628537178039551,0.0
58,0.010972415999999999,475136,317.2759485,1110.1429007000004,454.36597038,44,26,17895,174.43,0.0009719321,-1.024300441145897,0.0006731392,0.2,570,7462.50537109375,15361.168286132812,-0.0009305582148954272,0.045855164527893066,1.220703125e-05
59,0.010816768000000001,483328,453.3680615,1361.8853098000002,519.45241553,40,27,17896,191.75,0.0009828011,-1.041750618815422,0.0006674048,0.2,580,8124.453125,16761.938330078126,-0.0005987080599879846,0.02897721529006958,0.0
60,0.01066112,491520,395.044677,1329.7807480000004,540.61699112,43,27,17899,197.57,0.0016414332,-1.034543949365616,0.0006616704,0.2,590,8149.12255859375,17030.647192382814,-0.0007752930920105428,0.0321618914604187,0.0007080078125
61,0.010505472000000002,499712,304.1252015,1493.2114092999996,547.18715576,42,27,17903,197.21,0.00041111678,-1.0367018193006516,0.000655936,0.2,600,8620.7958984375,17946.850244140624,-0.00023045449634082616,0.04149937629699707,0.0
62,0.010349824,507904,359.140306,1408.432572,550.3064164800002,41,28,17906,191.2,0.00031648926,-1.026365089416504,0.0006502016000000001,0.2,610,8939.138671875,19145.54775390625,-0.0003966858726926148,0.05152273178100586,0.0
63,0.010194176,516096,454.494243,1411.5078369999999,600.16155699,34,28,17910,204.68,0.0001815581,-1.0355580389499663,0.0006444672,0.2,620,12036.1083984375,23560.91083984375,-0.00027786886785179376,0.03065669536590576,0.0
64,0.010038528000000001,524288,410.648041,1359.7622196000004,659.9455720600001,39,29,17912,222.48,0.000575932,-1.0284044831991195,0.0006387328,0.2,630,10054.625,20072.749951171874,-0.0005834707000758499,0.04299372434616089,0.0
65,0.00988288,532480,602.136351,1364.2919748,631.87851573,39,29,17916,218.51,0.000153423,-1.0375921696424484,0.0006329984,0.2,640,8743.701171875,18253.323583984376,-0.0003064067801460624,0.040131330490112305,0.0
66,0.009727231999999999,540672,273.7522,1017.5892805000004,575.5377454,40,30,17918,204.09,0.00042482064,-1.0274095058441162,0.000627264,0.2,650,10720.3759765625,20924.816162109375,-0.0004647866153391078,0.017984509468078613,0.0
67,0.009571584000000001,548864,582.671998,1423.2801495000006,598.6904641400001,38,30,17924,207.92,0.00053013104,-1.0190160483121873,0.0006215296,0.2,660,9039.05859375,18766.041259765625,-0.0006086781329941004,0.0393679141998291,0.0
68,0.009415936,557056,444.964512,1256.5753507,626.8787031899999,42,31,17925,213.34,0.0011253129,-1.0273722141981125,0.0006157952,0.2,670,10318.0986328125,20718.613525390625,-0.0006349887436954305,0.062001585960388184,2.44140625e-05
69,0.009260288000000002,565248,225.6878595,1342.5947979,555.16233845,44,31,17929,199.28,0.00063718914,-1.0318313598632813,0.0006100608,0.2,680,9095.33203125,18201.2705078125,-0.0004543934570392594,0.05531907081604004,0.0
70,0.00910464,573440,287.759564,1069.6580152000004,511.59890451000007,43,31,17931,188.66,0.0005437805,-1.0208295434713364,0.0006043264,0.2,690,8053.3759765625,17045.6248046875,-0.0005228353547863662,0.05093979835510254,0.0
71,0.008948992,581632,263.231044,1444.3878230000003,489.31072846999996,43,32,17932,182.15,0.0007137698,-1.0214101254940033,0.000598592,0.2,700,8843.1787109375,18073.046484375,-0.0005441493354737759,0.05823105573654175,0.0
72,0.008793344,589824,294.5787355,901.8746145,512.5259984,44,32,17935,188.78,0.00037899328,-1.0193450540304183,0.0005928576,0.2,710,9126.6142578125,18268.091015625,-0.0005999675806378946,0.07459491491317749,0.0
73,0.008637696,598016,503.405752,1585.3465588999998,553.18296023,34,33,17938,200.26,0.00019240916,-1.0212525397539138,0.0005871232,0.2,720,7592.7109375,15557.44453125,-0.00028432110557332637,0.08511465787887573,0.0
74,0.008482048,606208,481.129301,1425.5360778000008,607.87121574,43,33,17940,206.73,0.00024711946,-1.0086521685123444,0.0005813888,0.2,730,10628.556640625,20891.192333984374,-0.0003728278155904263,0.08924853801727295,0.0
75,0.008326400000000001,614400,376.097992,1087.296153,568.52984706,41,34,17944,194.53,0.00038349172,-0.9824134051799774,0.0005756544,0.2,740,9414.2060546875,19915.171435546876,-0.0004281716130208224,0.07140475511550903,0.0
76,0.008170752,622592,630.165239,1189.939831,603.0335853199999,39,34,17946,205.73,0.00035365665,-1.0126727372407913,0.00056992,0.2,750,8835.486328125,18018.84404296875,-0.0003526008571498096,0.08014935255050659,0.0
77,0.008015103999999999,630784,443.538207,1351.852421,610.19396729,39,35,17946,209.94,0.00013561267,-0.9912194386124611,0.0005641856,0.2,760,9579.2958984375,19212.37080078125,-0.0002078710444038734,0.0994412899017334,0.0
78,0.007859456,638976,542.480373,1281.6382540000006,604.6237472199999,43,35,17948,202.82,6.0281003e-05,-1.004405315220356,0.0005584512,0.2,770,9536.634765625,19123.01533203125,-0.00016589012811891736,0.06351476907730103,0.0
79,0.007703808,647168,385.995856,1183.40771,606.4717702099999,41,36,17950,197.75,0.00033054472,-0.9814203768968582,0.0005527168,0.2,780,11120.134765625,21673.69931640625,-0.0003256586875068024,0.10074281692504883,0.0
80,0.007548159999999999,655360,598.930194,1702.097889,652.4527685300001,41,36,17954,203.3,0.00020105536,-0.9908559903502464,0.0005469824,0.2,790,9757.8759765625,19612.433349609375,-0.0003049677354283631,0.09984207153320312,0.0
81,0.0073925119999999995,663552,399.1640555,1071.6484386000002,589.6693491799999,44,36,17957,190.56,4.0516432e-05,-0.9970324352383614,0.000541248,0.2,800,10350.5400390625,21301.1689453125,-0.00012699876679107548,0.04340863227844238,0.0
82,0.007236864,671744,453.030265,1399.4537615,563.48737876,44,37,17960,184.82,0.00039346254,-0.9822611033916473,0.0005355136,0.2,810,10896.373046875,21233.120703125,-0.00046911188692320136,0.08436316251754761,0.0
83,0.007081216,679936,502.51629249999996,1239.0239397,599.09197261,44,37,17961,194.97,0.0005487548,-0.9657727092504501,0.0005297792,0.2,820,9851.388671875,20011.684130859376,-0.0007311066670808941,0.05598944425582886,0.0
84,0.006925568000000001,688128,546.667584,1044.4397666,559.69901294,37,38,17964,191.63,0.00062503864,-0.9632525950670242,0.0005240448,0.2,830,8874.453125,17833.62607421875,-0.0004741336451843381,0.11398416757583618,0.0
85,0.006769919999999999,696320,545.9218015,1289.44058,610.79358269,36,38,17968,209.17,0.0007242685,-0.9681667149066925,0.0005183104,0.2,840,10422.546875,20111.521923828124,-0.0004520307527855039,0.07069432735443115,0.0
86,0.006614271999999999,704512,547.9069245000001,1407.5624349999998,665.17823879,36,39,17970,225.84,0.0005770972,-0.9524954572319985,0.0005125759999999999,0.2,850,9244.115234375,17772.544970703126,-0.0006062585176550783,0.09221547842025757,0.0
87,0.006458624,712704,510.59949700000004,1239.2376775000002,637.5395058299999,38,39,17973,219.51,0.0013831847,-0.9798030450940132,0.0005068416,0.2,860,8533.015625,17492.819140625,-0.0007715480489423499,0.10796427726745605,1.220703125e-05
88,0.006302976,720896,455.580805,1165.546307,601.3993075999999,46,40,17973,204.2,0.0007599944,-0.9731000453233719,0.0005011072,0.2,870,10435.2529296875,20535.75927734375,-0.0005238441663095728,0.1276872158050537,1.220703125e-05
89,0.0061473280000000005,729088,564.171201,1176.5178149,559.68309807,40,40,17976,195.13,0.00016358381,-0.9508810773491859,0.0004953728000000001,0.2,880,8123.55615234375,16570.99641113281,-0.00021907235495746135,0.15361446142196655,0.0
90,0.005991679999999999,737280,630.728759,1467.9478933999999,583.70843097,35,41,17978,200.89,6.641354e-05,-0.9505634039640427,0.0004896384000000001,0.2,890,8246.095703125,16742.772680664064,-0.00014393533929251133,0.13027799129486084,0.0
91,0.005836032,745472,547.549472,1562.5150334000002,660.52709151,35,41,17983,216.49,0.00029543322,-0.9726006582379341,0.00048390399999999995,0.2,900,11528.302734375,23861.575244140626,-0.00021757428476121277,0.1222042441368103,0.0
92,0.005680384,753664,401.52542400000004,1048.6541692,650.92199863,44,41,17985,207.14,0.00037252094,-0.9751173004508018,0.00047816959999999996,0.2,910,11388.447265625,22044.557958984376,-0.000271882931701839,0.14303499460220337,0.0
93,0.005524736000000001,761856,583.4364255,1841.256384200001,644.7107875799998,38,42,17987,204.8,0.00012812886,-0.9765725642442703,0.00047243519999999996,0.2,920,9892.4150390625,20436.266162109376,-0.00025153970636893064,0.1343071460723877,0.0
94,0.005369088000000001,770048,675.440335,1788.0671544,683.1908524900001,34,42,17989,211.05,0.00033940264,-0.9551074832677842,0.0004667008,0.2,930,12582.525390625,24945.83447265625,-0.00043934313289355486,0.1481953263282776,0.0
95,0.005213439999999999,778240,439.128109,1559.7429652000003,726.16052644,39,43,17990,222.22,0.000153262,-0.9621427923440933,0.0004609664,0.2,940,10045.6513671875,20813.816650390625,-0.00028829474467784166,0.12018197774887085,0.0
96,0.005057791999999999,786432,576.7583225,1586.7673097000009,708.28439631,38,43,17991,225.35,0.0001404227,-0.9402104139328002,0.00045523199999999997,0.2,950,10149.435546875,20676.31689453125,-0.0002706430444959551,0.15595191717147827,0.0
97,0.004902144,794624,450.162734,1357.7777417000007,690.2917878300001,38,44,17992,217.39,0.00033945352,-0.9562814697623253,0.00044949759999999997,0.2,960,9320.119140625,19029.11455078125,-0.0003324881545267999,0.20139747858047485,0.0
98,0.004746496,802816,619.000673,1549.3110398000001,715.11627846,35,44,17994,222.92,0.00029680264,-0.9743139445781708,0.0004437632,0.2,970,10308.740234375,20993.226513671874,-0.0003269077278673649,0.16048449277877808,0.0
99,0.004590848000000001,811008,430.172677,916.644717,627.08011077,46,45,17995,201.9,0.00014413061,-0.9650603428483009,0.0004380288,0.2,980,11849.634765625,23080.868701171876,-0.00012571585248224437,0.1823754906654358,0.0
100,0.004435199999999999,819200,473.00617750000004,1360.0276225,617.50387827,46,45,17998,196.33,0.0002846573,-0.918410924077034,0.00043229440000000003,0.2,990,10487.2802734375,21121.91083984375,-0.0002822637325152755,0.12691330909729004,0.0
101,0.004279552,827392,585.311872,1441.23092,623.43347064,36,45,17999,197.69,0.00015094512,-0.9415276005864144,0.00042656,0.2,1000,9228.9462890625,18496.28251953125,-0.00013618096272693947,0.16547352075576782,0.0
102,0.004123904,835584,400.558989,1357.6490411000002,622.96277806,38,46,18000,202.93,9.5674026e-05,-0.9679182931780815,0.0004208256,0.2,1010,10203.0390625,20784.5759765625,-0.00012288152356632054,0.21066701412200928,0.0
103,0.003968256,843776,534.936384,1613.7609336000003,687.2675938900002,35,46,18001,220.14,0.00028688487,-0.9531727507710457,0.0004150912,0.2,1020,9425.736328125,19863.017626953126,-0.00039861270925030113,0.19776397943496704,0.0
104,0.0038126080000000007,851968,559.7104105,1317.8802807,659.16145823,42,47,18001,212.69,0.00058342447,-0.9516585022211075,0.0004093568,0.2,1030,10567.6484375,21266.634130859376,-0.0004922639578580857,0.1947542428970337,0.0
105,0.0036569599999999995,860160,671.5907045,1760.2846320000008,720.0925526599998,32,47,18003,226.25,0.00022037458,-0.938753542304039,0.0004036224,0.2,1040,9218.9638671875,18648.44580078125,-0.00027722493396140633,0.20417892932891846,0.0
106,0.003501312,868352,503.2962655,1327.2895941000002,694.33148868,38,48,18005,223.16,0.00024312886,-0.9729659259319305,0.000397888,0.2,1050,12193.32421875,23763.22431640625,-0.00021871107164770365,0.17342573404312134,0.0
107,0.0033456640000000004,876544,499.11309700000004,1606.9476220000001,742.4473953,36,48,18007,233.18,0.00015129868,-0.961498886346817,0.0003921536,0.2,1060,9879.140625,20249.107861328124,-0.00014130551426205784,0.23113232851028442,0.0
108,0.0031900160000000004,884736,811.2301685,1675.5413412999999,755.08718872,34,49,18010,228.18,0.00044018833,-0.9648756176233292,0.0003864192,0.2,1070,10165.8076171875,20383.89609375,-0.0003987413598224521,0.24166536331176758,0.0
109,0.003034367999999999,892928,515.825785,1386.0013698,733.29292747,39,49,18010,223.64,7.657334e-05,-0.9841951698064804,0.0003806848,0.2,1080,12118.6904296875,24823.644091796876,-0.0001140776788815856,0.18525034189224243,0.0
110,0.0028787199999999995,901120,736.746618,1487.9064588,764.9305520100002,33,50,18012,229.8,6.692283e-05,-0.9440021544694901,0.00037495039999999995,0.2,1090,10437.4970703125,21118.412060546874,-0.00012351459881756454,0.2033827304840088,0.0
111,0.002723072,909312,761.415507,1628.708794,781.7005898199999,31,50,18013,234.62,0.0003981082,-0.9584029823541641,0.00036921599999999996,0.2,1100,10789.45703125,21473.969091796876,-0.00035796554002445193,0.2515615224838257,0.0
112,0.0025674240000000004,917504,450.563982,1522.858414,785.51167394,41,50,18013,232.85,1.7314313e-05,-0.9622225880622863,0.00036348159999999996,0.2,1110,13560.125,26997.758642578126,-9.676557965576649e-06,0.20546138286590576,0.0
113,0.002411776000000001,925696,457.27847099999997,1505.3974470000003,757.84787502,32,51,18015,222.72,0.00012738133,-0.9611255690455437,0.0003577472,0.2,1120,11029.11328125,21616.33583984375,-0.00024236823664978147,0.18277013301849365,0.0
114,0.0022561279999999987,933888,316.536472,1689.8454465,746.9083678900001,36,51,18017,219.51,3.7291415e-05,-0.973979975283146,0.0003520128,0.2,1130,14702.8740234375,28500.07255859375,-0.00010304290917702019,0.1622636914253235,0.0
115,0.002100479999999999,942080,845.40231,1957.135527,853.89260584,33,52,18018,241.68,6.9287584e-05,-0.970863850414753,0.00034627839999999997,0.2,1140,11775.1728515625,24065.622509765624,-0.00017409489955753089,0.19683438539505005,0.0
116,0.0019448319999999999,950272,483.228795,1374.420349,765.3946587400001,41,52,18019,227.95,7.784875e-05,-0.9480580449104309,0.00034054399999999997,0.2,1150,12411.15625,25073.086279296876,-0.00018049126374535262,0.18010306358337402,0.0
117,0.0017891840000000003,958464,559.997601,1635.9055641999998,764.3995352799998,35,53,18019,231.03,0.00018172331,-0.9600577235221863,0.0003348096,0.2,1160,10093.9775390625,19559.52255859375,-0.00035502770624589174,0.1911049485206604,0.0
118,0.0016335360000000008,966656,590.638439,1734.9771934,753.7886032699997,27,53,18021,230.15,0.00024952297,-0.9598828837275505,0.0003290752,0.2,1170,11632.34375,23493.638671875,-0.00031269365572370587,0.20213687419891357,0.0
119,0.001477887999999999,974848,715.153894,1926.0553271999997,830.1768554199999,34,54,18023,246.99,0.00016281568,-0.9566148221492767,0.00032334080000000003,0.2,1180,12677.28515625,24168.25947265625,-0.00023179504787549377,0.17742520570755005,0.0
