rollout_id,env_id,ep_rew_total,ep_len,timestep_global,terminal_status,x_pos,y_pos,x_vel,y_vel,angle,angular_vel,leg1_contact,leg2_contact,reward_y_oscillation,reward_pad_level_bonus,reward_vy_sign_flip,reward_bounce_speed,reward_main_engine_bonus,reward_anti_hover_penalty,reward_legs_penalty,reward_survival,reward_upright_bonus
0,4,122.687859,90,5624,crashed,-0.9326555,-0.2674039,-1.5037252,-1.2266462,0.3048947,3.3676941,0.0,0.0,64.0,36.24371139723873,0.0,59.19871258735657,-21.40000000000003,0.0,-12.0,8.999999999999984,-12.354564708657563
0,3,77.944994,65,5704,crashed,0.44076854,0.019703232,0.1480854,-0.40473354,0.04113639,4.262182,1.0,0.0,40.0,22.613796711446025,0.0,35.06092643737793,-5.9999999999999964,0.0,-16.0,6.499999999999993,-4.229729069862515
0,2,42.075324,96,5728,crashed,-0.39541262,0.019609317,-0.7994795,0.012194394,2.261403,4.349645,0.0,0.0,30.0,31.68575645509769,0.0,36.431850431486964,-14.700000000000003,-6.0,-16.0,9.599999999999982,-28.942282785428688
0,6,8.753584,154,5824,landed_off_centered,-0.9166991,-0.1447787,-0.0611135,-0.9311835,-0.19502996,-5.527568,1.0,1.0,-35.0,29.91019762226393,0.0,49.07781803607941,-24.300000000000026,0.0,-12.0,15.399999999999961,-14.334431530383881
0,0,-51.862635,107,5928,crashed,-0.8985319,0.04414359,-1.518472,-0.12402272,2.1080813,0.40348464,0.0,0.0,-30.0,15.154253588970665,0.0,33.10427117347717,-32.70000000000004,-6.0,-4.0,10.699999999999978,-38.12115962617099
0,7,94.557751,117,6128,crashed,0.8446697,-0.14416654,0.3734086,-0.13567694,-0.20984331,2.9264216,1.0,0.0,37.0,39.40738466051402,0.0,49.6070810854435,-8.500000000000021,-6.0,-16.0,11.699999999999974,-12.6567144212313
0,5,86.453837,120,6144,crashed,-0.86089253,-0.22504352,-1.3498104,-0.013995152,2.1021917,0.7428993,0.0,1.0,69.0,43.75787337618931,0.0,58.970967911183834,-24.700000000000042,-6.0,-36.0,11.999999999999973,-30.57500385073945
0,1,28.639116,77,6168,crashed,0.1671793,0.005629859,0.46045703,-0.006257334,-0.96661454,-1.2765124,1.0,0.0,21.0,21.98399172221626,0.0,34.37189205177128,-27.100000000000033,-6.0,-12.0,7.699999999999989,-11.316767645272193
0,3,57.130711,67,6240,landed_off_centered,-0.349755,-0.029916778,-1.0208973e-09,2.3554125e-09,-0.0736514,3.5721688e-09,1.0,1.0,31.0,23.44347999609637,0.0,36.381653790416394,-14.500000000000007,-6.0,-16.0,6.699999999999992,-3.89442250598222
0,4,74.457286,77,6240,landed_off_centered,-0.35688987,-0.016342225,0.19541357,-0.55089504,-0.03377939,-4.380859,1.0,1.0,35.0,25.184256166326314,0.0,37.94857847690582,-11.000000000000016,0.0,-16.0,7.699999999999989,-4.375548341078684
0,2,70.618907,87,6424,crashed,0.6927532,-0.054117132,1.2220137,-0.5597736,-0.42488906,3.8503819,1.0,0.0,32.0,28.87751828855552,0.0,40.731836438179016,-12.100000000000016,0.0,-12.0,8.699999999999985,-15.59044742397964
0,0,68.201707,72,6504,crashed,-0.3255942,-0.046735156,-0.51525563,-0.74626803,0.28681737,-5.1435933,0.0,1.0,33.0,24.713991857803755,0.0,40.93491530418396,-18.500000000000014,0.0,-12.0,7.19999999999999,-7.147199958562851
0,6,-34.223866,102,6640,crashed,0.48025972,0.17857684,-0.0073344037,-0.317058,-0.16026603,3.5613613,1.0,0.0,-39.0,7.043329717536376,0.0,20.115033447742462,-17.200000000000017,0.0,-12.0,10.19999999999998,-3.3822294807832805
