rollout_id,env_id,ep_rew_total,ep_len,timestep_global,terminal_status,x_pos,y_pos,x_vel,y_vel,angle,angular_vel,leg1_contact,leg2_contact,reward_shaping_delta,reward_main_engine_penalty,reward_side_engine_penalty
0,5,97.108845,112,2232,landed_centered,0.028922845,-0.039787628,-0.056411464,-0.90535206,-0.033174835,5.311316,1.0,1.0,105.05884552001953,-6.299999999999998,-1.6500000000000012
0,2,91.345009,75,2272,crashed,0.13241959,-0.004572656,0.19497247,-0.19110312,0.57126325,-2.9531226,0.0,1.0,97.94500732421875,-5.399999999999999,-1.2000000000000008
0,1,152.803827,104,2312,landed_centered,-0.0001698494,-0.042749573,-5.9020852e-08,5.0818468e-08,-0.00023332081,2.670172e-07,1.0,1.0,162.3738250732422,-8.099999999999998,-1.470000000000001
0,0,-86.456056,124,2328,crashed,0.16300888,0.0018943286,0.7060621,0.36532098,-1.8710352,-3.0708158,1.0,0.0,-76.67605590820312,-7.799999999999997,-1.9800000000000015
0,4,-124.485489,67,2344,crashed,0.5401429,0.13604744,1.4637531,-0.42424336,-1.2444996,-5.5678334,1.0,0.0,-117.73548889160156,-5.699999999999998,-1.0500000000000007
0,3,12.973543,80,2392,crashed,-0.6038531,-0.010032061,-0.8112377,-0.38341093,0.44988775,-4.1276093,0.0,1.0,18.613540649414062,-4.199999999999999,-1.440000000000001
0,7,-26.951316,73,2640,crashed,-0.66824114,0.028365478,-1.1912315,-0.74638766,0.45001096,-4.5846643,0.0,1.0,-21.491317749023438,-4.199999999999999,-1.260000000000001
0,6,-68.78615,116,2816,crashed,-0.66540855,-0.087267876,-0.969302,-1.1882612,0.39382464,4.867135,1.0,1.0,-58.586151123046875,-8.399999999999999,-1.8000000000000014
0,4,-172.897604,64,2856,crashed,0.6671629,0.031159697,1.5635467,-0.040007327,-1.7884964,4.002533e-07,1.0,0.0,-166.77760314941406,-5.099999999999999,-1.0200000000000007
0,0,162.916777,70,2888,landed_but_slid_into_valley,0.14449319,-0.04275086,0.09533395,0.0010337359,0.000927702,0.009592193,1.0,0.0,168.22677612304688,-4.199999999999999,-1.1100000000000008
0,7,110.493283,59,3112,crashed,0.31118602,0.016737709,0.21457505,-0.23962592,-0.39582634,3.5738292,1.0,0.0,114.93328094482422,-3.599999999999999,-0.8400000000000005
0,5,-15.846964,116,3160,crashed,0.92437345,-0.14650694,0.722345,-0.6025206,-0.09861576,5.3937697,0.0,0.0,-4.0269622802734375,-10.200000000000003,-1.6200000000000012
0,3,-53.841334,97,3168,crashed,-0.5413658,-0.21386267,-1.1535875,-0.8623684,0.27400208,-3.7837017,1.0,0.0,-44.211334228515625,-8.399999999999999,-1.2300000000000009
0,2,-97.005628,118,3216,crashed,0.81201744,-0.16928482,1.4118145,-0.118882805,-0.46616974,3.8284295,1.0,0.0,-83.56562805175781,-11.700000000000006,-1.7400000000000013
0,1,-3.135261,124,3304,landed_off_centered,0.6582653,-0.17900139,1.0252669,-0.1600632,-0.2415765,1.051125e-07,1.0,1.0,9.074737548828125,-10.500000000000004,-1.7100000000000013
0,4,87.690705,84,3528,crashed,0.059150506,-0.015857425,-0.095633015,-0.35339078,0.34543997,-3.6781077,0.0,1.0,95.970703125,-7.1999999999999975,-1.0800000000000007
0,6,-166.673183,93,3560,crashed,-0.7236139,0.15410887,-0.578497,0.11674532,2.1528664,1.8153194,0.0,0.0,-157.07318115234375,-8.099999999999998,-1.500000000000001
0,3,174.057147,77,3784,landed_centered,0.1420269,-0.042792704,0.058471482,7.677793e-08,0.00023787323,-5.710793e-07,1.0,1.0,181.5271453857422,-6.299999999999998,-1.1700000000000008
0,0,-47.547852,115,3808,crashed,-0.53250366,0.1957178,0.08344267,-0.06082306,1.5056701,-0.37130365,0.0,1.0,-36.98785400390625,-8.7,-1.8600000000000014
0,7,-126.770527,89,3824,crashed,0.86874235,-0.07489059,0.8015092,-0.13715757,-1.6168953,3.167173,1.0,0.0,-118.85052490234375,-6.599999999999998,-1.320000000000001
0,2,-0.258335,86,3904,crashed,-0.6433849,-0.07710828,-0.97523135,-0.83058625,0.24784252,3.3388724,1.0,0.0,9.971664428710938,-9.3,-0.9300000000000006
0,5,-110.522298,94,3912,crashed,-0.9205118,-0.014149108,-1.660973,-0.59346735,0.6982154,0.66037375,1.0,1.0,-101.04229736328125,-8.099999999999998,-1.380000000000001
0,4,95.858888,58,3992,crashed,0.087274455,-0.020164873,0.124835745,-0.675541,-0.29649904,5.0528173,1.0,0.0,100.17888641357422,-3.2999999999999994,-1.0200000000000007
0,1,-185.287,108,4168,out_of_bounds,-1.0040938,0.22792862,-1.3919588,-1.520666,0.8536045,0.048492406,0.0,0.0,-176.3470001220703,-7.1999999999999975,-1.7400000000000013
0,3,127.659858,65,4304,crashed,0.4682843,0.1095209,0.07084352,-0.42554602,-0.0272142,4.180194,1.0,0.0,134.25985717773438,-5.699999999999998,-0.9000000000000006
0,6,66.878279,106,4408,crashed,-0.6721314,0.044001184,-0.26394254,-0.3300454,0.21386294,-4.3051867,0.0,1.0,75.57827758789062,-6.899999999999998,-1.8000000000000014
0,7,-71.485606,79,4456,crashed,-0.48573223,0.10014268,-0.1245667,0.061521333,1.9575859,2.0108628,0.0,0.0,-64.6156005859375,-5.699999999999998,-1.1700000000000008
0,2,-1.393813,89,4616,landed_off_centered,0.74899596,-0.12726884,0.9399718,-0.9689111,-0.25522533,-4.4195943,1.0,1.0,6.4661865234375,-6.599999999999998,-1.260000000000001
0,0,86.49061,121,4776,landed_off_centered,0.38700914,-0.04969249,0.047331102,-0.46526134,0.25097218,-4.152548,1.0,1.0,101.58061218261719,-13.50000000000001,-1.5900000000000012
0,4,79.572684,109,4864,crashed,0.1750044,-0.009122398,0.12806906,-0.2573685,-0.45498487,3.547758,1.0,0.0,88.45268249511719,-7.1999999999999975,-1.6800000000000013
0,1,23.759803,88,4872,landed_off_centered,0.5731866,0.0070151663,1.0900881,-0.17693132,-0.23872879,0.00052380713,1.0,1.0,31.529800415039062,-6.299999999999998,-1.470000000000001
0,5,-215.430332,128,4936,crashed,0.43869305,0.070405066,1.4764142,-0.44824493,-1.9339269,-4.1791744,1.0,0.0,-202.59033203125,-11.100000000000005,-1.7400000000000013
0,3,-303.321929,98,5088,out_of_bounds,1.0051849,0.20363046,1.8356136,-1.5398046,-1.5659208,-0.4114085,0.0,0.0,-294.0219268798828,-7.799999999999997,-1.500000000000001
0,6,-77.223946,106,5256,out_of_bounds,1.0050194,0.46786997,1.209409,-0.98092586,-0.2081075,0.13860177,0.0,0.0,-66.48394775390625,-9.3,-1.440000000000001
0,7,-175.603256,112,5352,crashed,-0.4235978,0.115268975,-0.66819084,0.018344318,2.3817923,2.5207887,0.0,0.0,-164.86325073242188,-9.0,-1.7400000000000013
0,1,14.725392,71,5440,crashed,0.5471366,-0.13311023,1.1581411,-0.2790224,-0.34638125,9.02299e-08,1.0,0.0,20.995391845703125,-5.099999999999999,-1.1700000000000008
0,2,37.090549,108,5480,crashed,-0.6994124,-0.12122354,-0.75279677,-0.0022219673,0.0046225227,1.7523011e-07,1.0,0.0,48.220550537109375,-9.600000000000001,-1.5300000000000011
0,4,27.406747,89,5576,crashed,-0.6876904,-0.17906645,-0.3592909,0.05739128,0.6849398,1.0243976,0.0,1.0,34.36674499511719,-5.399999999999999,-1.5600000000000012
0,0,-38.472975,103,5600,crashed,0.38014507,-0.10473725,-0.10255732,0.06337209,1.8335636,1.0413208,0.0,1.0,-28.332977294921875,-8.7,-1.440000000000001
0,5,128.94302,93,5680,landed_centered,-0.1192378,-0.04279757,-0.18967578,5.0378638e-08,0.00025957555,-3.5706378e-07,1.0,1.0,137.31301879882812,-6.899999999999998,-1.470000000000001
0,6,23.086294,65,5776,crashed,0.5402505,0.23587862,0.108631,0.103271745,-1.2914078,-0.6126624,1.0,0.0,27.466293334960938,-3.2999999999999994,-1.0800000000000007
0,3,81.155615,108,5952,crashed,0.356985,0.08713475,-0.12070713,-0.3069445,0.26947483,1.5629184,0.0,1.0,93.42561340332031,-10.800000000000004,-1.470000000000001
0,1,63.891972,94,6192,crashed,-0.22838864,0.008689008,0.32799834,-0.32594383,0.3437679,-3.598969,0.0,1.0,71.33197021484375,-5.999999999999998,-1.440000000000001
0,0,63.277058,85,6280,landed_off_centered,-0.42127562,0.020039115,-0.41071972,-0.8598083,-0.009034448,-4.9409027,1.0,1.0,70.32705688476562,-5.699999999999998,-1.350000000000001
0,5,67.886693,79,6312,crashed,-0.04404087,-0.024535265,-0.030729616,-0.724859,-0.2326999,5.0294995,1.0,0.0,75.71669006347656,-6.599999999999998,-1.2300000000000009
0,6,3.013617,69,6328,crashed,-0.233741,0.032552443,-0.122248664,0.108199075,1.4355907,0.6105626,0.0,1.0,10.033615112304688,-6.299999999999998,-0.7200000000000004
0,7,-107.397856,129,6384,crashed,-0.8657023,-0.001978674,-1.5822427,-0.5640735,0.49106252,7.9923026e-08,1.0,0.0,-94.25785827636719,-11.400000000000006,-1.7400000000000013
0,2,-121.126481,121,6448,out_of_bounds,1.0016365,-0.24283873,1.134495,-1.5248439,-0.34983814,0.13525453,0.0,0.0,-110.17648315429688,-9.3,-1.6500000000000012
0,1,151.191679,69,6744,crashed,-0.32461247,-0.031217828,-0.15703192,0.00644321,-0.061153084,5.3193725e-07,1.0,0.0,157.2216796875,-5.099999999999999,-0.9300000000000006
0,3,-89.13596,106,6800,out_of_bounds,-1.0005552,0.98244625,-1.1976168,-0.7986693,0.12708823,-0.22329561,0.0,0.0,-76.26596069335938,-11.400000000000006,-1.470000000000001
0,4,83.969175,153,6800,crashed,0.0921361,-0.02019631,0.21440585,-0.5478166,-0.28492442,4.78348,1.0,0.0,99.53917694091797,-13.50000000000001,-2.070000000000001
0,5,9.415559,80,6952,crashed,-0.48199958,-0.18420023,-1.102618,-0.864727,-0.04519112,4.87733,1.0,0.0,15.055557250976562,-4.199999999999999,-1.440000000000001
0,0,-312.315999,99,7072,out_of_bounds,-1.0014968,-0.006598046,-1.923735,-0.41094908,2.067896,3.042197,0.0,0.0,-302.50599670410156,-8.399999999999999,-1.410000000000001
0,6,-52.495178,97,7104,crashed,0.498487,0.08946413,0.3603847,0.32385033,-1.4334264,-1.8486233,1.0,0.0,-44.905181884765625,-5.699999999999998,-1.8900000000000015
0,7,-23.07253,102,7200,crashed,-0.34238076,-0.09286558,-0.4789359,-0.113774724,-1.43737,-0.37219575,1.0,0.0,-13.172531127929688,-8.399999999999999,-1.500000000000001
0,2,34.878198,102,7264,crashed,0.3077182,0.049199592,0.23440325,0.032710053,-0.7244691,-0.66377914,1.0,0.0,45.048194885253906,-8.7,-1.470000000000001
0,3,105.887827,65,7320,crashed,-0.108344555,-0.02810693,-0.20811479,-0.6479609,-0.16840647,4.9564824,1.0,0.0,112.60782623291016,-5.699999999999998,-1.0200000000000007
0,1,-258.293503,103,7568,out_of_bounds,-1.0000592,0.6705561,-1.6782707,-1.328768,1.2894992,0.012341516,0.0,0.0,-247.85350036621094,-9.0,-1.440000000000001
0,4,-224.686609,100,7600,crashed,-0.8610511,-0.1586376,-1.5583192,0.051635183,1.7826236,-1.819779,0.0,1.0,-216.28660583496094,-6.599999999999998,-1.8000000000000014
0,6,21.286405,70,7664,crashed,0.25176707,-0.026596345,0.6779022,-0.44056126,-0.56529975,3.9464316,1.0,0.0,25.906402587890625,-3.2999999999999994,-1.320000000000001
0,5,-72.835921,102,7768,crashed,-0.5398042,0.03260902,-0.4605209,0.1746149,1.473843,0.65053403,0.0,1.0,-61.58592224121094,-9.900000000000002,-1.350000000000001
0,3,85.728076,62,7816,crashed,-0.442418,-0.017861785,-0.71149266,-0.72304934,0.0021539074,5.184808,1.0,0.0,90.528076171875,-3.899999999999999,-0.9000000000000006
0,0,80.769175,98,7856,landed_centered,-0.09250593,-0.039847855,-0.043435745,-0.75814795,-0.019234695,4.8953714,1.0,1.0,89.73917388916016,-7.499999999999997,-1.470000000000001
0,2,12.033996,100,8064,crashed,0.12015037,0.0024553752,0.3719861,-0.012535171,-0.778834,0.4093327,0.0,0.0,22.203994750976562,-8.7,-1.470000000000001
0,4,33.24969,63,8104,crashed,0.44102287,0.13061543,0.79264456,-0.30678225,-0.5578372,3.2588658,1.0,0.0,37.53968811035156,-3.2999999999999994,-0.9900000000000007
0,7,-212.437216,119,8152,crashed,-0.47269568,0.09230906,-1.2979884,-0.42629322,2.0455892,-3.857324,0.0,1.0,-200.37721252441406,-10.500000000000004,-1.5600000000000012
0,1,165.61166,77,8184,landed_centered,-0.015471649,-0.042740885,-2.5713328e-08,-5.502443e-12,0.0003199101,8.8651505e-14,1.0,1.0,171.34165954589844,-4.499999999999999,-1.2300000000000009
1,6,-171.382096,92,8400,crashed,0.9061329,-0.30736727,0.957636,0.3832331,-1.7870752,-2.4385996,1.0,0.0,-163.88209533691406,-5.999999999999998,-1.500000000000001
1,3,145.859261,78,8440,crashed,-0.14397907,-0.043536175,-0.064265564,-0.17163123,-0.008988635,-0.91063434,0.0,1.0,153.02925872802734,-5.999999999999998,-1.1700000000000008
1,2,171.32962,65,8584,landed_off_centered,0.2870575,-0.01678007,-5.0522253e-08,-4.2508846e-10,0.18775448,2.0101773e-07,1.0,1.0,176.54962158203125,-4.199999999999999,-1.0200000000000007
1,5,-70.563492,102,8584,crashed,0.7160772,-0.19063507,0.29652283,0.20619239,-1.5740737,-1.2871693,1.0,0.0,-61.293487548828125,-7.499999999999997,-1.7700000000000014
1,4,116.084924,62,8600,landed_centered,0.19003697,-0.03486495,0.10855834,-0.76579916,0.01292324,4.7453494,1.0,1.0,121.6949234008789,-4.799999999999999,-0.8100000000000005
1,7,10.658252,63,8656,crashed,0.389458,-0.10446295,0.9121663,0.08428206,-0.81510746,-3.700758,1.0,0.0,15.848251342773438,-4.199999999999999,-0.9900000000000007
1,0,-95.075017,105,8696,crashed,-0.6097863,-0.016235508,-0.9772129,-0.07111608,1.1974994,2.7481208,0.0,1.0,-84.78501892089844,-8.7,-1.5900000000000012
1,1,121.11663,78,8808,landed_off_centered,0.26076555,-0.0199062,-0.11986043,-0.19313855,0.23150401,-0.90348065,1.0,1.0,128.01663208007812,-5.699999999999998,-1.2000000000000008
1,4,74.13031,69,9152,crashed,0.13820238,-0.019681754,0.13752115,-0.5029573,-0.27688447,4.9416,0.0,0.0,78.6903076171875,-3.2999999999999994,-1.260000000000001
1,1,85.878214,60,9288,crashed,0.34703666,0.033165272,0.15095319,-0.853222,0.052587852,6.8010545,1.0,0.0,88.96821594238281,-2.1,-0.9900000000000007
1,2,144.890956,89,9296,landed_off_centered,0.3894945,-0.13928832,-0.19051263,-0.06047709,-0.058951885,-0.9236771,1.0,1.0,150.5309600830078,-4.199999999999999,-1.440000000000001
1,5,91.432107,96,9352,crashed,0.44004232,-0.09203241,-0.2681823,-0.22778906,0.25946146,0.8198768,0.0,1.0,98.45211029052734,-5.699999999999998,-1.320000000000001
1,3,101.728997,116,9368,crashed,-0.020318413,-0.024755493,0.011045495,-0.68808675,-0.21659808,5.527057,1.0,0.0,110.218994140625,-6.599999999999998,-1.8900000000000015
1,6,-259.451769,125,9400,crashed,0.32125682,0.06306225,-0.749532,-0.51826626,3.393608,2.3884015,0.0,0.0,-250.66177368164062,-6.899999999999998,-1.8900000000000015
1,7,189.980444,109,9528,landed_centered,0.084925175,-0.042732622,0.00030991025,-2.3979359e-08,0.00048018323,3.1783514e-07,1.0,1.0,198.47044372558594,-6.599999999999998,-1.8900000000000015
1,0,-33.955729,125,9696,crashed,-0.2827042,-0.020280924,0.2050714,0.11230658,-1.6842288,-0.7977335,1.0,0.0,-21.265731811523438,-10.800000000000004,-1.8900000000000015
1,1,49.229933,69,9840,crashed,-0.37335548,-0.08948771,-0.715474,-0.4198485,0.33280125,-4.8197355,0.0,1.0,55.31993103027344,-5.099999999999999,-0.9900000000000007
1,4,-272.165127,104,9984,out_of_bounds,1.006609,-0.072577275,1.7800996,-1.6872679,-1.2371947,-0.014633097,0.0,0.0,-263.31512451171875,-7.1999999999999975,-1.6500000000000012
1,5,67.372585,80,9992,crashed,0.08468542,-0.03685458,0.16105497,-0.8698984,0.0720102,-4.9226623,1.0,0.0,74.81258392333984,-6.299999999999998,-1.1400000000000008
1,7,109.247663,59,10000,landed_centered,-0.02250204,-0.040535286,-0.07088412,-0.87417454,-0.021032013,5.247049,1.0,1.0,113.53766632080078,-3.2999999999999994,-0.9900000000000007
1,2,-58.032506,97,10072,crashed,0.5093319,-0.07843894,0.21787617,-0.00687454,-1.443873,0.584631,1.0,0.0,-48.912506103515625,-7.799999999999997,-1.320000000000001
1,3,38.427237,88,10072,crashed,0.38220054,-0.016443685,0.398509,-0.85080165,0.14478286,-4.9242196,0.0,1.0,45.83723449707031,-5.999999999999998,-1.410000000000001
1,6,63.7458,92,10136,crashed,-0.06870012,-0.021757856,-0.059670646,-0.50563616,0.2630058,-4.1696215,0.0,1.0,70.64579772949219,-5.699999999999998,-1.2000000000000008
1,0,20.020901,77,10312,crashed,-0.27163243,-0.065143734,-0.6427995,-0.87966794,0.36689776,-4.7448645,0.0,1.0,26.530899047851562,-5.099999999999999,-1.410000000000001
1,1,124.673749,63,10344,crashed,0.23209381,0.01589614,-0.22694127,-0.32029468,-0.13795759,3.3694234,1.0,0.0,130.97374725341797,-5.399999999999999,-0.9000000000000006
1,7,77.032872,66,10528,crashed,0.16173324,-0.018459918,0.36143023,-0.6050071,0.3190833,-5.0742197,0.0,1.0,81.65287017822266,-3.599999999999999,-1.0200000000000007
1,4,78.943904,71,10552,crashed,0.21101713,-0.03828974,0.286477,-0.77848035,0.03952272,-5.0835056,0.0,1.0,84.4039077758789,-4.499999999999999,-0.9600000000000006
1,6,-25.606738,74,10728,crashed,0.48581725,0.034602653,1.3893368,-0.44720265,-0.44936416,-3.4254626e-08,1.0,1.0,-19.15673828125,-5.399999999999999,-1.0500000000000007
1,0,119.045516,61,10800,crashed,0.4228592,-0.07846126,0.11370431,-0.30417135,-0.33503905,4.11264,1.0,0.0,123.57551574707031,-3.599999999999999,-0.9300000000000006
1,5,92.140616,110,10872,crashed,0.10068636,-0.01960279,0.23638208,-0.45753464,-0.2744061,4.594359,1.0,0.0,101.14061737060547,-7.499999999999997,-1.500000000000001
1,3,-249.968429,102,10888,out_of_bounds,-1.006302,0.54998857,-1.4578853,-1.394848,1.4115546,0.21380803,0.0,0.0,-240.638427734375,-7.799999999999997,-1.5300000000000011
1,1,99.285921,75,10944,crashed,0.06193905,-0.007338371,0.0577238,-0.20512195,-0.50054693,3.0474072,1.0,0.0,106.36592102050781,-5.999999999999998,-1.0800000000000007
1,2,-119.637508,113,10976,crashed,0.69189185,0.31825706,0.449498,0.18422991,-1.8815126,-1.5879359,0.0,0.0,-110.63751220703125,-7.1999999999999975,-1.8000000000000014
1,4,35.425504,68,11096,landed_off_centered,-0.33497304,-0.08194909,-0.86802185,-0.9843148,0.1246317,5.2227845,1.0,1.0,39.62550354003906,-3.2999999999999994,-0.9000000000000006
1,6,83.767866,56,11176,landed_off_centered,-0.4089179,0.004001651,-0.9867563,-0.13464572,0.16793446,-0.5566308,1.0,1.0,87.12786865234375,-2.4,-0.9600000000000006
1,3,87.719215,66,11416,landed_centered,0.13886328,-0.03648858,0.06776382,-0.8440472,-0.06979581,5.331998,1.0,1.0,91.97921752929688,-3.2999999999999994,-0.9600000000000006
1,1,-5.788211,75,11544,landed_off_centered,-0.5757271,-0.27240023,-1.0373209,-1.1127799,0.26996195,4.419027,1.0,1.0,0.301788330078125,-5.099999999999999,-0.9900000000000007
1,5,93.3363,90,11592,crashed,0.3667814,0.045747265,0.015492517,-0.17262898,-0.36096966,3.02052,1.0,0.0,99.48629760742188,-4.499999999999999,-1.6500000000000012
1,7,46.491033,134,11600,crashed,-0.82186717,-0.2616531,-0.3152198,-0.07435375,-0.39181513,-0.97794867,1.0,1.0,58.37103271484375,-9.900000000000002,-1.9800000000000015
1,2,-54.328963,79,11608,crashed,-0.34485474,0.016677557,0.22124176,0.04580848,-2.0738897,-0.69566655,1.0,0.0,-48.718963623046875,-4.199999999999999,-1.410000000000001
1,0,-33.385979,109,11672,crashed,-0.94732547,-0.032793786,-1.3929355,-0.23115963,0.24426371,4.2658235e-07,1.0,0.0,-26.0059814453125,-5.399999999999999,-1.9800000000000015
1,4,-20.322772,82,11752,crashed,0.20967808,-0.038267422,0.59633106,-1.0616509,-0.44148755,5.136636,1.0,0.0,-15.702774047851562,-3.2999999999999994,-1.320000000000001
1,6,59.538146,84,11848,crashed,-0.24644074,0.009351012,0.1731015,-0.3258719,-0.67311436,3.6932385,1.0,0.0,65.62814331054688,-4.799999999999999,-1.290000000000001
1,4,40.907301,64,12264,crashed,-0.3544975,-0.07595375,-1.0303829,-0.67239434,-0.14013913,4.346893,1.0,0.0,45.49729919433594,-3.599999999999999,-0.9900000000000007
1,2,97.062431,86,12296,crashed,-0.68428826,0.11097036,0.12577054,-0.043149598,0.42791295,-0.39204973,0.0,1.0,102.91242980957031,-4.499999999999999,-1.350000000000001
1,3,-222.334221,110,12296,crashed,-0.76833475,0.06095539,-0.33071348,-0.013697689,3.1354032,-0.13906059,0.0,0.0,-214.05422973632812,-6.299999999999998,-1.9800000000000015
1,0,80.664667,86,12360,landed_centered,-0.043461323,-0.036938623,-0.05798524,-0.7543339,-0.056131575,5.230784,1.0,1.0,87.95466613769531,-5.999999999999998,-1.290000000000001
1,1,74.550054,111,12432,crashed,-0.34052363,0.062234554,0.28778023,-0.4737023,0.1754262,-4.5783043,0.0,1.0,82.71005249023438,-6.599999999999998,-1.5600000000000012
1,7,48.328178,108,12464,crashed,-0.28110915,-0.031155135,-0.77255046,-0.2723903,-0.36766174,2.4512215,1.0,0.0,56.06817626953125,-6.299999999999998,-1.440000000000001
1,5,67.319844,111,12480,crashed,0.059817124,-0.03397353,0.09546469,-0.8568946,-0.10769903,5.0952244,1.0,1.0,77.75984191894531,-8.7,-1.7400000000000013
1,6,44.841133,108,12712,crashed,-0.41497055,-0.0031545544,-0.2509181,-0.8069601,-0.21839383,5.288967,1.0,0.0,53.72113037109375,-7.1999999999999975,-1.6800000000000013
1,4,194.125092,58,12728,landed_centered,0.13033752,-0.042850103,7.9992176e-08,-7.4358e-08,0.00048315618,-3.6854047e-07,1.0,1.0,197.12509155273438,-2.1,-0.9000000000000006
1,3,109.178504,61,12784,crashed,0.15591764,-0.022412779,0.23665197,-0.46823257,0.22781278,-4.320273,0.0,0.0,114.30850219726562,-4.199999999999999,-0.9300000000000006
1,2,66.845052,69,12848,landed_off_centered,0.47466946,0.07799443,0.08946882,-0.8436861,0.3681351,4.694603,1.0,1.0,73.86505126953125,-5.999999999999998,-1.0200000000000007
1,5,139.824684,51,12888,crashed,-0.4083189,0.117407806,0.16160376,-0.05623732,0.4144491,-0.5052779,0.0,1.0,142.58468627929688,-1.8,-0.9600000000000006
1,1,74.30429,58,12896,crashed,0.25844783,-0.016582157,0.44664875,-0.51185596,-0.42860866,4.8175626,1.0,0.0,78.0242919921875,-2.6999999999999997,-1.0200000000000007
1,0,-125.034187,102,13176,out_of_bounds,1.0029252,0.48684075,1.4175842,-1.0110384,-0.45241588,0.13756405,0.0,0.0,-113.93418884277344,-9.600000000000001,-1.500000000000001
1,7,68.330661,104,13296,crashed,0.5133343,-0.0044658687,0.5017804,-0.08397938,0.09254614,0.7129017,0.0,1.0,78.50066375732422,-8.7,-1.470000000000001
1,6,51.255921,74,13304,landed_off_centered,-0.2212574,-0.050311435,-0.86733437,-0.13053589,0.29843527,-2.531501,1.0,1.0,56.92591857910156,-4.499999999999999,-1.1700000000000008
1,4,73.139191,80,13368,landed_centered,-0.12783536,-0.034238137,-0.21361168,-0.85439813,-0.09428047,5.7120786,1.0,1.0,78.23918914794922,-3.899999999999999,-1.2000000000000008
1,5,131.725638,66,13416,crashed,0.4004921,0.15558559,-0.16055843,-0.2801256,-0.03999354,3.0088828,1.0,0.0,138.14563751220703,-5.399999999999999,-1.0200000000000007
