time/iterations,train/ent_coef,time/total_timesteps,rollout/ep_score_median,rollout/ep_score_p90,rollout/ep_rew_mean,rollout/ep_count,time/time_elapsed,time/fps,rollout/ep_len_mean,train/approx_kl,train/entropy_loss,train/learning_rate,train/clip_range,train/n_updates,train/loss,train/value_loss,train/policy_gradient_loss,train/explained_variance,train/clip_fraction
23,0.016420096,188416,428.628695,637.1632438,440.39851977,73,10,18092,118.86,0.00054040615,-1.2846517831087112,0.0008738432000000001,0.2,220,5723.31005859375,11761.481762695312,-0.0002738210168899968,0.012665748596191406,0.0
24,0.016264448,196608,428.744995,568.7123134000001,426.46945386999994,69,10,18088,114.56,0.00031160895,-1.281527429819107,0.0008681088000000001,0.2,230,6035.10595703125,12433.81796875,-0.0002290033153258264,0.0058972835540771484,0.0
25,0.0161088,204800,399.032972,706.808235,440.37031397,71,11,18078,118.46,0.00026998654,-1.2755686730146407,0.0008623744000000001,0.2,240,5513.90869140625,11382.101879882812,-0.0003690567216835916,0.02108585834503174,0.0
26,0.015953152,212992,383.730747,545.1635830000001,430.62363555,75,11,18072,111.0,0.00093941955,-1.2804789513349533,0.0008566400000000001,0.2,250,6168.021484375,13169.00361328125,-0.0004915701079880819,0.07108849287033081,0.0
27,0.015797504,221184,375.501446,628.0626726,409.73177040999997,73,12,18065,107.11,0.004683629,-1.299526497721672,0.0008509056000000001,0.2,260,5507.9599609375,11413.478564453126,-0.0016658831475069747,0.09893494844436646,0.0008056640625
28,0.015641856,229376,371.887487,608.9916946000001,397.53123924000005,77,12,18059,109.42,0.0011717398,-1.3061113715171815,0.0008451712000000001,0.2,270,6235.9677734375,12339.127709960938,-0.0005593898778897711,0.06324267387390137,0.0
29,0.015486208000000001,237568,386.361377,673.447851,421.72815800000006,75,13,18055,109.33,0.0009369799,-1.285248163342476,0.0008394368000000001,0.2,280,4910.8916015625,10266.980541992187,-0.0004869101045187563,0.08060890436172485,0.0
30,0.01533056,245760,426.1036605,672.1843124,442.15728436000006,72,13,18051,114.6,0.00059531035,-1.2668910086154939,0.0008337024000000001,0.2,290,6040.64453125,12323.849584960937,-0.0005513062496902421,0.13165980577468872,0.0
31,0.015174912000000002,253952,409.27500499999996,577.3764097000001,427.86902949999995,74,14,18044,113.62,0.00067810924,-1.2582624405622482,0.0008279680000000001,0.2,300,6536.5205078125,12947.561108398437,-0.0006569152494193986,0.12184697389602661,0.0
32,0.015019264000000001,262144,432.2160485,638.4855376000002,448.75670202000003,70,14,18041,115.76,0.0006869559,-1.2621286988258362,0.0008222336000000001,0.2,310,5307.22314453125,10871.031567382812,-0.00040335310914088043,0.13982439041137695,0.0
33,0.014863616,270336,460.125693,667.019894,462.69811869,70,14,18037,114.16,0.00043853885,-1.2547718226909637,0.0008164992000000001,0.2,320,6523.42333984375,13261.416162109375,-0.00040201413939939813,0.1768069863319397,0.0
34,0.014707967999999998,278528,448.27614,682.2779751,463.12901535000003,72,15,18035,112.96,0.0002864168,-1.2491377204656602,0.0008107648000000001,0.2,330,6366.61962890625,12929.63505859375,-0.0003634094202425331,0.16093051433563232,0.0
35,0.01455232,286720,428.970607,743.4472885999999,474.7850651399999,73,15,18033,114.49,0.0010221286,-1.2364378213882445,0.0008050304000000001,0.2,340,6882.07080078125,13884.061572265626,-0.0005929403705522418,0.17679059505462646,0.0
36,0.014396672,294912,480.120449,776.5638534,501.92491184,67,16,18034,118.83,0.0003148447,-1.2165567874908447,0.0007992960000000001,0.2,350,6638.31005859375,13601.424047851562,-0.0004813293693587184,0.2050047516822815,0.0
37,0.014241023999999998,303104,428.1283945,713.7037162,476.5551377499999,70,16,18031,117.0,0.0012586555,-1.2016639202833175,0.0007935615999999999,0.2,360,7465.13232421875,15494.350927734375,-0.0006346657610265538,0.15105342864990234,0.0
38,0.014085376,311296,468.8789655,768.7385532000001,507.3309609,68,17,18029,120.93,0.0011081519,-1.1923786997795105,0.0007878272,0.2,370,6348.55712890625,13383.104956054687,-0.0006224811659194529,0.1974392533302307,0.0
39,0.013929727999999999,319488,436.578077,650.206312,475.56783536999995,71,17,18027,116.31,0.0005613557,-1.1998837143182755,0.0007820928,0.2,380,7255.60498046875,14544.793017578126,-0.00046562300412915646,0.1864446997642517,0.0
40,0.013774080000000001,327680,439.935431,783.969389,484.03809852000006,71,18,18027,113.93,0.00084478146,-1.1938962310552597,0.0007763584,0.2,390,6373.44482421875,12843.544165039062,-0.0006888420524774119,0.23137259483337402,0.0
41,0.013618432,335872,463.85515150000003,692.6147386,520.16192696,70,18,18028,120.0,0.0023548019,-1.1895310789346696,0.0007706240000000001,0.2,400,7825.9482421875,15823.00458984375,-0.0006848261400591582,0.21315240859985352,0.0
42,0.013462784000000002,344064,465.116304,723.3680576,499.64032148999996,67,19,18027,117.69,0.0021080647,-1.2095173925161362,0.0007648896000000001,0.2,410,6886.146484375,13955.901147460938,-0.0003948338737245649,0.23417216539382935,0.0
43,0.013307136,352256,454.674348,737.0600022000001,500.24589050000003,75,19,18022,113.29,0.0003804369,-1.216703751683235,0.0007591552000000001,0.2,420,7092.13916015625,14132.511889648438,-0.0002515796630177647,0.2612624764442444,0.0
44,0.013151488,360448,477.141333,866.5162352000001,538.93406038,65,19,18022,119.5,0.00268743,-1.194358691573143,0.0007534208,0.2,430,7507.95263671875,15357.878344726563,-0.0015756721899379046,0.21493971347808838,0.0
45,0.012995839999999998,368640,496.6173415,1031.5588177000002,600.11251496,68,20,18021,123.54,0.0012980563,-1.1647339522838593,0.0007476864,0.2,440,10215.3330078125,20010.33740234375,-0.0007375878747552633,0.20142996311187744,0.0
46,0.012840192,376832,477.13266150000004,796.5477569000002,573.98390416,68,20,18022,120.01,0.0014844837,-1.1454683721065522,0.0007419519999999999,0.2,450,11618.685546875,22595.112109375,-0.0013349378190468998,0.17598021030426025,0.0
47,0.012684543999999999,385024,481.201281,1160.301388,597.48673025,65,21,18023,122.65,0.00068427186,-1.122007930278778,0.0007362175999999999,0.2,460,9661.4072265625,19275.82041015625,-0.0003987448348198086,0.1638963222503662,0.0
48,0.012528896000000001,393216,542.734143,1035.981202,606.41287188,67,21,18023,123.54,0.00073843997,-1.1217275112867355,0.0007304831999999999,0.2,470,11502.439453125,23404.94990234375,-0.0002399425022304058,0.1728224754333496,0.0
49,0.012373248,401408,486.1386105,961.5571565000002,569.1805766000001,68,22,18023,119.18,0.001916135,-1.1266323149204254,0.0007247488,0.2,480,10812.6279296875,22392.05107421875,-0.0007883505808422342,0.21683597564697266,0.0
50,0.012217600000000002,409600,473.264488,972.918503,582.2239204599999,71,22,18018,120.89,0.0013367501,-1.1179731696844102,0.0007190144,0.2,490,10018.6748046875,20339.321337890626,-0.0008206023019738495,0.19000065326690674,0.0
51,0.012061952,417792,489.137899,1034.3162664000001,587.94881682,65,23,18018,120.45,0.001231408,-1.0941043674945832,0.0007132800000000001,0.2,500,10318.1787109375,20295.43740234375,-0.0005464018933707849,0.23734694719314575,0.0
52,0.011906304000000003,425984,495.056384,908.1838266,596.86798025,72,23,18016,121.36,0.0002860565,-1.0814136177301408,0.0007075456000000001,0.2,510,12335.33203125,25201.226123046876,-0.00013247283204691483,0.15918391942977905,0.0
53,0.011750655999999998,434176,462.33135,668.206616,523.23237735,71,24,18014,110.74,0.00611949,-1.104408460855484,0.0007018112000000002,0.2,520,9571.1357421875,19533.935986328124,-0.0017415489259292372,0.21052730083465576,0.007861328125
54,0.011595008,442368,535.273327,1031.8776266000002,587.41173123,69,24,18012,117.76,0.002454307,-1.1052311033010482,0.0006960768,0.2,530,7173.5869140625,14619.0306640625,-0.0008139088458847255,0.2999727725982666,0.0
55,0.011439359999999999,450560,539.844059,844.592075,603.9845503600001,71,25,18010,118.29,0.002123928,-1.0849816709756852,0.0006903424000000001,0.2,540,12302.2568359375,24442.23349609375,-0.000636447491706349,0.178510844707489,0.0
56,0.011283711999999998,458752,481.502647,933.200583,589.5807227299999,71,25,18007,116.0,0.001415268,-1.1027219146490097,0.000684608,0.2,550,10825.693359375,21984.38486328125,-0.0007035700691631064,0.2370903491973877,0.0
57,0.011128064,466944,511.9082105,859.6316339,564.88801014,72,25,18004,112.69,0.0017563391,-1.0845482110977174,0.0006788736,0.2,560,10661.673828125,21898.41943359375,-0.0007133309671189636,0.22938328981399536,0.0
58,0.010972415999999999,475136,530.9604935,944.4608894000004,596.2450361799999,68,26,18004,117.41,0.0012878798,-1.0916553795337678,0.0006731392,0.2,570,9732.666015625,19675.889111328124,-0.00047421074705198405,0.22613143920898438,0.0
59,0.010816768000000001,483328,552.1819335,952.2744327,629.0716230200001,64,26,18005,123.86,0.00015144123,-1.0835734277963638,0.0006674048,0.2,580,10846.1953125,22550.852197265624,-0.00010156733624171466,0.2136726975440979,0.0
60,0.01066112,491520,554.1987935,995.4461731000002,632.9175635299999,68,27,18006,123.67,0.00014007183,-1.0647850185632706,0.0006616704,0.2,590,11898.3017578125,23003.0912109375,-0.00016765633481554686,0.23730754852294922,0.0
61,0.010505472000000002,499712,538.172939,1020.4844485000001,613.9031121,66,27,18005,121.71,0.0004289343,-1.076931545138359,0.000655936,0.2,600,10950.9755859375,22373.345068359376,-0.00023051625757943838,0.2035234570503235,0.0
62,0.010349824,507904,522.561401,935.345885,584.16712901,71,28,18002,118.69,0.0005125208,-1.0783647447824478,0.0006502016000000001,0.2,610,10252.1513671875,20458.750341796876,-0.0003414302336750552,0.2769956588745117,0.0
63,0.010194176,516096,477.262571,918.377267,565.15080768,71,28,18001,114.09,0.0026173904,-1.0705840528011321,0.0006444672,0.2,620,10023.2822265625,20662.05771484375,-0.0011242437816690654,0.290036678314209,0.0027099609375
64,0.010038528000000001,524288,558.6561575000001,1053.9095575000001,616.45037257,64,29,18002,121.98,0.0024608239,-1.0639514446258544,0.0006387328,0.2,630,9079.1142578125,17624.2568359375,-0.0006282475485932082,0.2916527986526489,0.0
65,0.00988288,532480,520.731401,844.069196,587.48175726,76,29,17999,115.58,0.0014626912,-1.062680959701538,0.0006329984,0.2,640,12317.0341796875,24753.70302734375,-0.0005420984060037881,0.251758873462677,0.0
66,0.009727231999999999,540672,531.177791,954.7587388,585.85171686,69,30,17999,114.87,0.0051077083,-1.0657197028398513,0.000627264,0.2,650,9378.9755859375,18631.25380859375,-0.0013087691186228767,0.2960960268974304,0.000146484375
67,0.009571584000000001,548864,466.68685849999997,708.0682181000001,546.32763635,74,30,17999,110.83,0.004791659,-1.0617232978343965,0.0006215296,0.2,660,10420.369140625,21669.694677734376,-0.001690923876594752,0.2968605160713196,0.00953369140625
68,0.009415936,557056,509.54799549999996,952.7643081,565.96037442,74,30,17996,110.84,0.0008407172,-1.0772283226251602,0.0006157952,0.2,670,7041.451171875,14488.296557617188,-0.0005238128243945539,0.38474851846694946,0.0
69,0.009260288000000002,565248,474.734415,870.435125,575.62464502,71,31,17994,113.46,0.00019640871,-1.08277870118618,0.0006100608,0.2,680,10068.60546875,20361.5259765625,-7.922196527943015e-05,0.33081328868865967,0.0
70,0.00910464,573440,492.907262,751.0429624000001,512.08589037,79,31,17993,107.62,0.00086057663,-1.0769651621580123,0.0006043264,0.2,690,9735.484375,19567.73818359375,-0.0004084960732143372,0.32485949993133545,0.0
71,0.008948992,581632,525.903796,830.8266870000003,535.39703974,77,32,17993,106.92,0.0006606964,-1.0810773104429245,0.000598592,0.2,700,7436.63525390625,14929.161279296875,-0.00018057862180285156,0.36792415380477905,0.0
72,0.008793344,589824,528.2085950000001,903.8266565,594.9463199400001,70,32,17993,113.3,0.0002281029,-1.0775437831878663,0.0005928576,0.2,710,8102.05322265625,16416.658984375,-0.0002416842238744721,0.4047672152519226,0.0
73,0.008637696,598016,518.383845,722.3338785999999,546.91710743,79,33,17990,106.25,0.0016163746,-1.054453980922699,0.0005871232,0.2,720,10712.580078125,21471.4046875,-0.0010800897842273116,0.325969398021698,0.00037841796875
74,0.008482048,606208,550.19102,1058.2536779999998,590.7233698399999,73,33,17990,112.8,0.0006011062,-1.0507946372032166,0.0005813888,0.2,730,8678.2890625,16960.32578125,-0.00041509770089760424,0.37619709968566895,0.0
75,0.008326400000000001,614400,501.141615,854.249196,576.1476860500001,72,34,17985,111.7,0.0010473628,-1.0159822463989259,0.0005756544,0.2,740,11574.337890625,22531.661962890626,-0.0005043838871642947,0.3151704668998718,0.0
76,0.008170752,622592,547.827958,997.866506,609.49330927,71,34,17984,116.28,0.00088303804,-1.0310558408498764,0.00056992,0.2,750,11591.3349609375,22475.95185546875,-0.0002872993529308587,0.29885005950927734,0.0
77,0.008015103999999999,630784,490.51716,855.354984,582.74649637,71,35,17984,112.71,0.0003547707,-1.029654312133789,0.0005641856,0.2,760,10615.26171875,22704.409130859374,-0.0002377151569817215,0.31387078762054443,0.0
78,0.007859456,638976,489.829505,922.9213738000001,587.37254509,75,35,17982,113.45,0.00037203758,-1.0271972477436067,0.0005584512,0.2,770,9221.2841796875,18897.440625,-0.0002322576241567731,0.3674066662788391,0.0
79,0.007703808,647168,580.1947375,1049.9258222,617.4121342,70,35,17979,114.72,0.00012937834,-1.0323030471801757,0.0005527168,0.2,780,9435.0478515625,18991.942431640626,-0.00013435285363812,0.34463971853256226,0.0
80,0.007548159999999999,655360,528.727673,881.7159294,660.69207928,69,36,17977,121.34,0.0006141368,-1.0141522586345673,0.0005469824,0.2,790,12362.251953125,24458.19443359375,-0.00039916682289913296,0.31509506702423096,0.0
81,0.0073925119999999995,663552,527.890444,1157.3218333000002,627.7473488100001,68,36,17976,116.86,0.00090950367,-0.994730718433857,0.000541248,0.2,800,11211.6044921875,21778.7890625,-0.00036255952436476947,0.2905747890472412,0.0
82,0.007236864,671744,559.290157,930.5977468,631.83729953,70,37,17975,116.63,0.0009995173,-1.0039880365133285,0.0005355136,0.2,810,13047.6572265625,25967.551953125,-0.0006131217814981937,0.3116288185119629,0.0
83,0.007081216,679936,570.7294005,1018.8591211000003,679.0263598699999,68,37,17974,120.26,0.0007218477,-0.9905872151255608,0.0005297792,0.2,820,12034.56640625,24012.715673828126,-0.00037005719204898926,0.30402857065200806,0.0
84,0.006925568000000001,688128,521.169631,945.343072,615.17886808,71,38,17976,116.28,0.00019694414,-0.9893117025494576,0.0005240448,0.2,830,15849.9453125,31606.630810546874,-0.00021628957765642553,0.24447321891784668,0.0
85,0.006769919999999999,696320,536.9477465,1003.8549198,630.28947338,72,38,17974,115.64,0.0009231452,-0.9961200416088104,0.0005183104,0.2,840,11927.994140625,22751.16787109375,-0.0004674746363889426,0.34415072202682495,0.0
86,0.006614271999999999,704512,588.9372774999999,1381.8037348,718.0467277699998,64,39,17973,124.79,0.0024271705,-1.0072793632745742,0.0005125759999999999,0.2,850,11163.6708984375,23447.19228515625,-0.000968696887139231,0.32370513677597046,8.544921875e-05
87,0.006458624,712704,499.470445,900.7081712,621.06750119,74,39,17971,115.13,0.0002622329,-0.9841715693473816,0.0005068416,0.2,860,16261.9658203125,33257.77915039063,-0.00015675164759159087,0.2638447880744934,0.0
88,0.006302976,720896,580.797376,969.7178124000001,626.79370753,69,40,17970,115.85,0.0008713008,-1.003084695339203,0.0005011072,0.2,870,8709.537109375,18036.7673828125,-0.0004034105979371816,0.3766453266143799,0.0
89,0.0061473280000000005,729088,559.388447,1153.5033492,657.87898738,68,40,17970,117.6,0.0017010455,-1.0000684157013893,0.0004953728000000001,0.2,880,12656.3564453125,25721.906787109376,-0.00077586303523276,0.3325314521789551,0.0
90,0.005991679999999999,737280,556.170953,1180.618221,704.1142875200001,64,41,17972,125.14,0.00064661814,-0.9785528317093849,0.0004896384000000001,0.2,890,13417.3046875,26998.23984375,-0.00025354442186653614,0.2893795371055603,0.0
91,0.005836032,745472,521.75265,1069.2838962000003,709.84055107,70,41,17972,125.54,0.00068424206,-0.957841582596302,0.00048390399999999995,0.2,900,13987.0693359375,28620.29658203125,-0.00034921864571515473,0.2499532699584961,0.0
92,0.005680384,753664,540.6846525000001,1307.5759947,699.0280855100001,62,41,17971,124.04,0.00070643873,-0.9694723710417747,0.00047816959999999996,0.2,910,13933.62890625,27297.171875,-0.00036937603581463916,0.2754921317100525,0.0
93,0.005524736000000001,761856,610.1182739999999,1282.2484712,760.00974879,62,42,17971,132.01,0.0018043087,-0.9519655764102936,0.00047243519999999996,0.2,920,15596.8212890625,31696.367626953124,-0.0008889216551324353,0.2437036633491516,0.0
94,0.005369088000000001,770048,717.245705,1317.4647752,767.5128589100002,63,42,17971,133.21,0.0005694134,-0.9528579398989677,0.0004667008,0.2,930,16564.978515625,33442.00834960937,-0.00029608164622914047,0.2893550395965576,0.0
95,0.005213439999999999,778240,509.048353,1186.4464424000005,726.46126176,68,43,17971,126.48,0.0008794815,-0.9741409495472908,0.0004609664,0.2,940,15628.4658203125,31291.50009765625,-0.0004071476229000837,0.3189048767089844,0.0
96,0.005057791999999999,786432,639.02565,1089.476312,677.07803235,63,43,17970,121.84,0.0006622603,-0.9954707115888596,0.00045523199999999997,0.2,950,12959.033203125,26600.760400390624,-0.0003522682934999466,0.33824968338012695,0.0
97,0.004902144,794624,592.138141,1228.5837165999997,684.15875598,67,44,17971,122.85,0.000961454,-0.9960615992546081,0.00044949759999999997,0.2,960,13210.8857421875,27463.9876953125,-0.0004754630906973034,0.3170822262763977,0.0
98,0.004746496,802816,588.553717,1212.661828,706.9823558499999,65,44,17970,124.72,0.0012702597,-0.9879693418741227,0.0004437632,0.2,970,14996.1953125,30369.52421875,-0.0008532695064786822,0.2937491536140442,0.0
99,0.004590848000000001,811008,562.9210035000001,1255.4308875,731.59723028,66,45,17971,128.03,2.9277187e-05,-1.0103498429059983,0.0004380288,0.2,980,14823.9755859375,30212.95615234375,-2.8587892302311957e-05,0.3335256576538086,0.0
100,0.004435199999999999,819200,551.9465895000001,1381.4405674999998,687.2000079000002,66,45,17970,122.41,0.0011661176,-0.9876271054148674,0.00043229440000000003,0.2,990,13368.1279296875,26580.50625,-0.0006601331318961456,0.34884220361709595,0.0
101,0.004279552,827392,590.34137,1265.6376294000002,706.46018413,63,46,17970,124.33,0.00047201433,-0.9672394379973411,0.00042656,0.2,1000,13877.9306640625,28866.465234375,-0.00034160397772211584,0.30517345666885376,0.0
102,0.004123904,835584,564.849433,1417.924713,758.5263918500001,63,46,17970,130.65,0.00072921114,-0.9689278095960617,0.0004208256,0.2,1010,15399.0869140625,31429.621630859376,-0.00040673396724741904,0.32660597562789917,0.0
103,0.003968256,843776,709.9767535000001,1680.2864342000003,825.8921315599999,58,46,17971,137.72,0.0005745065,-0.9460133209824562,0.0004150912,0.2,1020,18329.052734375,34267.17783203125,-0.0004689219844294712,0.3005183935165405,0.0
104,0.0038126080000000007,851968,634.364708,1375.8960168000006,810.6538031699998,63,47,17972,134.99,4.4024564e-05,-0.9366407111287117,0.0004093568,0.2,1030,20152.578125,41879.2509765625,-6.674400647170842e-05,0.2640172243118286,0.0
105,0.0036569599999999995,860160,536.8833099999999,1177.3182365000005,680.71847829,68,47,17972,118.82,0.0018432366,-0.9312487646937371,0.0004036224,0.2,1040,14639.9658203125,30019.86962890625,-0.0009791618678718806,0.3058110475540161,0.0
106,0.003501312,868352,566.548782,1249.9554474,700.413802,67,48,17972,120.63,0.0002983895,-0.9105027288198471,0.000397888,0.2,1050,12094.564453125,25417.81171875,-0.00013506186369340866,0.3423827886581421,0.0
107,0.0033456640000000004,876544,598.44608,1347.1681234,713.7610339200002,65,48,17972,123.34,0.0011810737,-0.9218574821949005,0.0003921536,0.2,1060,15648.865234375,31933.2490234375,-0.000612402890692465,0.30248600244522095,0.0
108,0.0031900160000000004,884736,619.346397,1640.272875,817.74401773,61,49,17973,134.73,0.00024708806,-0.9336810737848282,0.0003864192,0.2,1070,16500.103515625,31878.71337890625,-0.00011596105177886784,0.3261803388595581,0.0
109,0.003034367999999999,892928,628.8297164999999,1120.7854116,745.2179629499999,64,49,17972,128.81,9.789604e-05,-0.9229442059993744,0.0003806848,0.2,1080,19664.3828125,38935.77646484375,-7.695472741033881e-05,0.26173460483551025,0.0
110,0.0028787199999999995,901120,669.995371,1313.938363,771.6885768900001,61,50,17973,131.47,0.0012485662,-0.9253598198294639,0.00037495039999999995,0.2,1090,15477.05859375,30237.07509765625,-0.0006682200473733246,0.32354289293289185,0.0
111,0.002723072,909312,625.515357,1384.3388572000001,780.9866482000001,65,50,17974,130.35,0.00028728315,-0.9084873959422112,0.00036921599999999996,0.2,1100,18189.203125,35786.434765625,-0.00016025132208596915,0.30813413858413696,0.0
112,0.0025674240000000004,917504,651.157322,1247.4277915,761.8375268699998,66,51,17974,126.4,9.1714675e-05,-0.9292394578456878,0.00036348159999999996,0.2,1110,16979.708984375,32589.16162109375,-0.00010701980500016361,0.3174830675125122,0.0
113,0.002411776000000001,925696,592.766591,1305.0842304000003,749.39262218,65,51,17972,122.83,2.825106e-05,-0.9326604202389717,0.0003577472,0.2,1120,17358.533203125,34208.17514648438,-9.15124051971361e-05,0.32913488149642944,0.0
114,0.0022561279999999987,933888,604.767643,1106.368228,691.0703477899999,71,51,17971,119.73,0.0009274477,-0.9290893331170083,0.0003520128,0.2,1130,18833.033203125,38056.9826171875,-0.0007175332022598014,0.2856793999671936,0.0
115,0.002100479999999999,942080,552.488375,1133.6471890000003,681.7594497100002,69,52,17970,116.95,0.0009236272,-0.9144718751311303,0.00034627839999999997,0.2,1140,10657.6728515625,21573.4466796875,-0.00046184534148778765,0.44398486614227295,0.0
116,0.0019448319999999999,950272,564.856478,1258.9203570000002,710.60036272,69,52,17970,117.18,0.00056293525,-0.895276452600956,0.00034054399999999997,0.2,1150,15581.140625,31261.71767578125,-0.00039096882683224975,0.36957061290740967,0.0
117,0.0017891840000000003,958464,631.997266,1307.7823594000008,725.2069212499998,68,53,17970,119.87,4.419061e-05,-0.899517111480236,0.0003348096,0.2,1160,13943.5234375,28677.40234375,-5.196632700972259e-05,0.3861808180809021,0.0
118,0.0016335360000000008,966656,652.3597494999999,1510.4931333000004,801.2143434599999,64,53,17969,129.91,6.1100734e-05,-0.8952819615602493,0.0003290752,0.2,1170,16429.39453125,33759.97099609375,-8.42445224407129e-05,0.337837278842926,0.0
119,0.001477887999999999,974848,666.838251,1247.3539106,771.0142940299999,63,54,17969,127.36,0.00017047374,-0.8871999174356461,0.00032334080000000003,0.2,1180,17759.35546875,35715.39130859375,-0.0001243793813046068,0.323816180229187,0.0
120,0.0013222399999999995,983040,660.468013,1341.1440192000002,812.0406523000003,59,54,17968,132.57,0.00017648755,-0.891578683257103,0.00031760639999999993,0.2,1190,15390.919921875,31135.765478515626,-0.00017059606325346975,0.3317149877548218,0.0
