rollout_id,env_id,ep_rew_total,ep_len,timestep_global,terminal_status,x_pos,y_pos,x_vel,y_vel,angle,angular_vel,leg1_contact,leg2_contact,reward_spin_speed,reward_spin_angle,reward_spin_accel,reward_spin_direction_flip,reward_action_spin_bonus,reward_legs_interrupt_penalty,reward_survival,reward_vertical_tolerance
0,7,117.17148,75,600,crashed,-0.5132124,0.03892115,0.035307042,-0.23958312,0.079783626,-3.2174668,0.0,1.0,44.48601510352455,73.90019331499934,0.4112034437848706,0.0,16.5,-6.0,6.0000000000000036,-18.125931657850742
0,6,205.021647,83,664,crashed,-0.5120965,0.16441299,-0.26224294,0.29109323,1.3488814,1.5782924,0.0,1.0,74.9989666044712,147.81490693241358,0.8558333334513009,0.0,-0.5,-8.0,6.640000000000004,-16.7880603633821
0,5,228.018245,93,744,out_of_bounds,-1.0131401,0.9410966,-1.549203,-0.9795632,0.79180706,0.0034352213,0.0,0.0,52.41212738642935,174.36119405180216,0.5004855206752836,0.0,4.5,0.0,7.440000000000005,-11.195561832864769
0,1,209.89208,94,752,crashed,-0.23458514,0.01935862,-0.10814895,0.085748516,1.4888077,0.5051038,0.0,1.0,86.86933030933142,132.6192435324192,0.9470067283255048,0.0,11.0,-10.0,7.520000000000005,-19.063500771764666
0,2,311.954675,98,784,crashed,0.15069409,0.0009125328,0.75207794,-0.50127995,-1.3720117,-6.0379086,1.0,0.0,93.47095980495214,220.30928821698762,0.878132775425911,0.0,14.5,-6.0,7.840000000000005,-19.043705658928957
0,4,91.998792,118,944,landed_centered,0.020052243,-0.042762805,2.5103637e-08,-7.595013e-09,-0.0007869245,-1.1358624e-07,1.0,1.0,33.906374941851,67.10245843406301,0.33281603530440407,0.0,12.5,-8.0,9.440000000000007,-23.282857522144006
0,0,85.16048,123,984,crashed,-0.36445028,-0.08382353,-0.6484158,-0.16419917,-0.56203383,0.6037649,1.0,0.0,49.214652039227076,51.02317310683429,0.45893321839685086,0.0,1.5,-6.0,9.840000000000007,-20.87627849105047
0,3,206.680984,125,1000,crashed,-0.42450508,0.13808914,-0.5370118,-0.57450765,0.29088417,-4.678611,0.0,1.0,51.488717645872384,140.9326010812074,0.40953042793262284,0.0,29.5,-6.0,10.000000000000007,-19.64986514323391
0,7,448.539354,87,1296,crashed,0.43291196,0.1205447,0.32665962,-0.07543601,-3.12382,0.5986997,0.0,0.0,209.43505737185478,240.11163062229753,1.9859822919825092,0.0,13.5,-6.0,6.960000000000004,-17.453315866208868
0,2,54.479199,66,1312,landed_off_centered,0.27104253,-0.011193063,0.14839517,-0.6481183,0.04955817,4.9896374,1.0,1.0,33.49332860298455,30.1740311793983,0.3047659349977039,0.0,12.0,-8.0,5.280000000000003,-18.772927060723305
0,6,483.063833,91,1392,crashed,-0.9166928,0.20315582,-2.018243,-0.48138103,2.0827847,1.0860574e-07,0.0,0.0,137.5628316446348,340.1379224099219,1.322004125220701,0.0,15.5,-2.0,7.280000000000005,-16.738924913923256
0,0,29.263864,64,1496,landed_centered,-0.03196802,-0.036021058,-0.10361812,-0.90331054,-0.08229543,5.1708136,1.0,1.0,28.709909919649363,10.298692926298827,0.13456236510683084,8.0,2.0,-6.0,5.120000000000003,-18.99930126965046
0,4,188.900238,78,1568,crashed,0.037275027,0.0057637906,0.42904,-0.0161237,-0.9938932,-1.1910737,1.0,0.0,68.00678872875869,126.54129270417616,0.6402447486434539,0.0,12.0,-6.0,6.240000000000004,-18.528088070452213
0,1,186.154988,108,1616,crashed,0.78483295,0.05974196,0.47700626,0.049960922,-0.8131227,-1.3304996,1.0,0.0,57.65457898378372,131.07484089583158,0.5375147749437019,8.0,6.0,-4.0,8.640000000000006,-21.751946638105437
0,2,101.165074,62,1808,crashed,0.48044834,0.11524459,0.9156126,-0.45354185,-0.29708645,4.0830355,1.0,0.0,43.66940589249134,65.23927007243037,0.37852472758095246,0.0,10.0,-6.0,4.960000000000003,-17.082126930356026
0,5,135.650661,137,1840,landed_off_centered,0.38337153,-0.0945504,0.3707977,-0.8307197,-0.18289895,5.115428,1.0,1.0,49.70946321915835,66.1430639848113,0.3690417927718954,8.0,31.0,-6.0,10.960000000000008,-24.530907542677596
0,3,469.028494,106,1848,crashed,-0.06749487,0.012034187,-0.83168375,-0.052591566,2.1426222,-1.235955,0.0,0.0,148.14564068173058,312.3539644246921,1.3756955192193345,8.0,9.5,0.0,8.480000000000006,-18.82680628960952
0,0,20.959213,63,2000,crashed,0.34926358,-0.118040144,1.0104786,-0.89101326,-0.20979315,-4.651258,0.0,1.0,28.49062677694019,7.888909604691435,0.26121285709086806,0.0,7.5,-8.0,5.040000000000003,-20.221536248922348
0,7,337.436236,109,2168,crashed,0.5666541,-0.033002928,1.5089908,-0.33103114,-1.7445686,-5.4508395,1.0,0.0,116.994693338871,219.04809210821986,1.1084632758283988,0.0,18.5,-6.0,8.720000000000006,-20.935012341942638
0,6,148.337567,102,2208,crashed,0.46590185,0.14055791,-0.094379745,-0.10237529,-0.40878218,1.5613266,1.0,0.0,38.30217684805393,117.12543747574091,0.33666859414370265,8.0,0.0,-6.0,8.160000000000005,-17.58671572781168
0,4,55.741642,84,2240,landed_but_slid_into_valley,-0.68280524,-0.050728932,-3.659232e-08,4.5440665e-08,-0.3053115,2.470597e-07,0.0,1.0,29.19413237018614,30.290078688645735,0.3161274726044212,0.0,16.5,-8.0,6.720000000000004,-19.278696558100602
0,5,72.949922,58,2304,landed_centered,0.12999734,-0.03463725,0.22814643,-0.76049066,-0.08360005,5.245587,1.0,1.0,39.248463509604335,44.79322309605777,0.3360341402440099,0.0,11.0,-8.0,4.640000000000002,-19.06779918074608
0,1,481.962646,96,2384,crashed,-0.8834225,0.32103267,-1.2620744,-0.03101415,1.9650296,-2.3733,0.0,1.0,139.97538885474205,320.6617829911411,1.2750796033069491,8.0,22.5,-2.0,7.680000000000005,-16.129605434136465
0,2,271.86268,78,2432,crashed,0.75379026,-0.15901715,0.192485,0.23707643,-1.8874713,-2.9120688,1.0,0.0,123.5943089723587,163.53152498602867,1.1959486464038491,0.0,10.5,-12.0,6.240000000000004,-21.19910256564617
0,3,29.893913,79,2480,landed_but_slid_into_valley,0.053448487,-0.042646613,-2.4652032e-09,-9.0413246e-11,0.0012784556,1.1132638e-08,0.0,1.0,16.776575529338107,25.875593680888414,0.19549819059466245,0.0,8.0,-8.0,6.320000000000004,-19.273754686144297
0,0,177.837646,75,2600,crashed,-0.7034201,-0.058530726,-1.5213645,-0.7393776,0.64385307,-3.9357333,0.0,1.0,71.69816333055496,116.42610722780228,0.6719134203158319,0.0,10.5,-8.0,6.0000000000000036,-19.458538129925728
0,6,98.46957,75,2808,crashed,0.40545645,0.10681623,-0.13681884,-0.37722674,0.4055244,-3.815559,0.0,1.0,60.184141744393855,40.43054749444127,0.48598198051331565,8.0,4.5,-4.0,6.0000000000000036,-17.131100818514824
0,5,50.498334,71,2872,landed_off_centered,0.42347488,0.076065525,0.3467331,-0.8437052,0.14279205,4.9963737,1.0,1.0,33.313481613993645,13.925117411999963,0.23458130686776713,8.0,13.0,-6.0,5.680000000000003,-17.654846653342247
0,7,92.341719,99,2960,crashed,0.1502655,-0.026982442,0.22617666,-0.5676982,-0.19625463,3.9728763,1.0,0.0,37.728074616752565,58.71976875746623,0.30232801685633603,0.0,13.5,-6.0,7.920000000000005,-19.828452118847053
0,1,8.722692,73,2968,landed_centered,0.030744648,-0.04236931,0.11615449,0.0071026934,-0.004760302,-0.03771784,1.0,1.0,13.892197693232447,9.456784643174615,0.15534818124069716,0.0,6.5,-8.0,5.840000000000003,-19.121638716896996
0,0,51.822262,73,3184,landed_off_centered,-0.57486534,-0.18444781,-1.0293758,-0.0850289,0.1231658,-0.0005643576,1.0,1.0,23.6597184878774,60.07202298566699,0.28907871420960873,0.0,-7.0,-10.0,5.840000000000003,-21.038558214902878
0,3,255.071476,99,3272,crashed,-0.28061184,-0.013122323,-1.1949838,-0.37602368,1.3659568,3.6652398,0.0,1.0,102.80889472377021,161.64135579353024,0.9032020370877945,0.0,7.5,-6.0,7.920000000000005,-19.70197694124363
0,4,120.774675,135,3320,crashed,-0.46930152,0.025060639,-0.24694562,-0.6154756,-0.22920203,4.730039,1.0,0.0,49.81746556516737,76.3173590884544,0.3919648396913544,0.0,13.5,-6.0,10.800000000000008,-24.052114810794592
0,2,515.778609,118,3376,crashed,-0.75192183,0.05453869,-1.3862678,0.13064884,2.0627859,1.6719949,0.0,1.0,132.72925525903702,375.90752536058426,1.3122014300897717,0.0,24.5,-4.0,9.440000000000007,-24.110373057221295
0,5,375.497031,78,3496,crashed,-0.48195657,-0.060808815,-1.1985388,-0.034955926,2.0099537,0.040377893,0.0,1.0,122.64722776412964,258.40951344929636,1.2775063950102776,0.0,10.5,-4.0,6.240000000000004,-19.57721709087491
0,6,100.997869,91,3536,landed_off_centered,0.71134627,-0.24434279,0.92886984,-0.833471,0.056391504,-4.7638597,1.0,1.0,53.10102219134569,46.04027014342137,0.38314413868647534,8.0,14.0,-6.0,7.280000000000005,-21.806567199528217
0,7,317.817237,80,3600,crashed,-0.8934371,0.113412246,-1.2854422,0.36427873,1.9090827,2.328529,0.0,0.0,125.46471163630486,198.53984162211418,1.2094915737397969,0.0,4.0,0.0,6.400000000000004,-17.796807965263724
0,1,477.636353,111,3856,crashed,-0.2219098,0.010227237,-0.34088537,-0.10283883,2.9236116,-1.1371973,0.0,0.0,195.68206998030655,284.1371893956675,1.865103684936912,8.0,10.5,-12.0,8.880000000000006,-19.42801032960415
0,4,178.694377,70,3880,crashed,0.06737318,-0.020195594,0.17408893,-0.2891879,-0.3001165,2.6087618,0.0,0.0,90.8558260910213,90.82339361170307,0.8782231348450296,8.0,15.5,-14.0,5.600000000000003,-18.96306600421667
0,2,423.781732,87,4072,crashed,0.5231514,-0.014670172,-0.098707534,-0.16242163,-2.8790658,0.99376136,0.0,0.0,193.04823480546474,230.62815089151263,1.8292147216852754,0.0,21.0,-10.0,6.960000000000004,-19.683867929968983
0,7,92.765568,64,4112,crashed,-0.11203651,-0.014149251,-0.09284908,-0.38878876,0.37170315,-4.347524,0.0,1.0,51.21530793607235,55.7705053370446,0.4627073864103295,0.0,5.0,-6.0,5.120000000000003,-18.80295281112194
0,3,105.904322,112,4168,crashed,-0.5334262,0.17572977,0.10040134,-0.1510999,0.40911126,-2.3037155,0.0,0.0,38.553519683046034,58.237868109717965,0.3115346583556402,8.0,14.0,-4.0,8.960000000000006,-18.158600924070925
0,0,255.691538,128,4208,crashed,0.92166823,0.07547637,-0.25282556,-0.07138204,-1.2480501,-0.48227477,1.0,0.0,79.65162498992868,190.61920573189855,0.8435828290930658,0.0,1.0,-6.0,10.240000000000007,-20.662875623675063
0,4,110.202047,72,4456,crashed,-0.54715097,-0.05237459,-0.86090297,-0.87323576,0.36536887,-4.526103,1.0,0.0,48.39056382328272,69.99156100302935,0.38943574484437704,0.0,9.0,-4.0,5.760000000000003,-19.32951346039772
0,5,445.747163,129,4528,crashed,-0.63393724,0.12529816,-0.32211417,-0.3463022,2.63452,2.8049505,0.0,0.0,178.47631905041635,267.36761374771595,1.6964577067410573,0.0,21.0,-14.0,10.320000000000007,-19.113227299778373
0,1,225.470304,87,4552,crashed,-0.6761634,0.24067599,-0.40223613,0.17201953,1.4326428,0.61519283,0.0,1.0,84.73649533092976,143.20390137284994,0.9069872541585937,0.0,13.5,-8.0,6.960000000000004,-15.83707960974425
0,6,54.84422,130,4576,landed_off_centered,-0.37568647,-0.07291602,-0.22532864,-0.005911838,0.085144185,-0.074322015,1.0,1.0,29.407860453240573,28.52758266881574,0.3359070366277592,0.0,18.5,-10.0,10.400000000000007,-22.32713011384476
0,0,51.10722,61,4696,crashed,0.12915039,-0.031179741,0.111655414,-0.7164853,-0.13353303,5.009764,1.0,0.0,39.90532939881086,19.984814252704382,0.32431094271305483,0.0,11.0,-6.0,4.880000000000003,-18.987234368920326
0,7,145.622976,78,4736,crashed,-0.6012917,-0.022116736,-1.2505896,-0.79103905,0.45235193,-3.732164,0.0,1.0,58.04809527983889,95.84964928030968,0.553625026885129,0.0,12.0,-8.0,6.240000000000004,-19.06839344277978
0,3,80.900576,82,4824,crashed,-0.35660657,-0.118774034,-0.95707333,-0.5982362,-0.038573463,3.5741882,1.0,0.0,54.01483032479882,39.60607477277517,0.5204068729944993,0.0,12.5,-12.0,6.560000000000004,-20.300736002624035
0,2,335.19349,96,4840,out_of_bounds,-1.0149449,0.7226342,-1.8520153,-1.0437466,1.2111933,0.3202335,0.0,0.0,80.34341299533844,223.56692607328296,0.76720603229478,0.0,33.0,0.0,7.680000000000005,-10.16405556385871
0,6,1.352586,60,5056,landed_centered,0.026701832,-0.042777326,0.009444425,-2.6399288e-08,-0.0007666227,-3.335545e-07,1.0,1.0,15.340171716956547,8.456887657870539,0.22624238404387143,0.0,1.5,-10.0,4.8000000000000025,-18.97071590321493
0,5,208.251536,92,5264,crashed,-0.76590157,0.04080163,0.32681134,-0.17401057,1.2181729,0.46914783,0.0,1.0,89.08583279699087,132.04481101036072,0.8960874206095468,0.0,10.0,-12.0,7.360000000000005,-19.135195381822996
0,1,184.758985,91,5280,crashed,-0.7329957,-0.09918111,-0.55728096,-0.41531533,1.0756024,6.5017385,0.0,1.0,70.27818653173745,127.80910556018353,0.6796060415217653,0.0,5.0,-6.0,7.280000000000005,-20.287912943400443
0,4,326.519027,105,5296,out_of_bounds,-0.99532276,0.22871576,-1.5681942,0.01750748,1.9394614,5.359268,0.0,1.0,124.60745184868574,211.72722607851028,1.2306404974369798,0.0,7.5,-10.0,8.400000000000006,-16.94629186752718
0,7,19.374815,89,5448,landed_off_centered,0.44368544,-0.12483976,0.5937155,-0.05854682,-0.01705072,0.3662717,1.0,1.0,21.321869899518788,16.995551598723978,0.19758885209739674,0.0,4.0,-10.0,7.1200000000000045,-20.260195028036833
0,0,412.89216,103,5520,out_of_bounds,1.000078,-0.067691326,1.4963174,-1.8617228,-1.9773755,-0.8988878,0.0,0.0,131.27913337945938,287.1206754595041,1.2536097262054682,0.0,6.5,0.0,8.240000000000006,-21.50125843496062
0,2,267.924848,106,5688,crashed,0.7472242,-0.03414276,0.97134894,-0.59761125,-0.2566833,4.8829846,1.0,0.0,86.66375586390495,194.53712183237076,0.803274291800335,0.0,5.0,-6.0,8.480000000000006,-21.559304312344466
0,6,119.953027,85,5736,crashed,0.38625097,0.10908016,0.69630826,-0.73270327,-0.264424,4.261451,1.0,0.0,51.508027248084545,86.99143345654011,0.49191670055733994,0.0,-2.5,-6.0,6.800000000000004,-17.338350854814053
0,3,237.640443,124,5816,landed_off_centered,-0.5797898,-0.24475066,-0.5285978,-0.1873746,0.3461354,-3.2120876,1.0,1.0,65.12200435507111,180.97530782409012,0.5961595570224745,8.0,8.0,-10.0,9.920000000000007,-24.973028480133507
0,1,146.321376,101,6088,crashed,0.7170765,0.017351255,0.6839632,-0.48429522,0.35712937,-3.9571443,0.0,1.0,71.82191670686007,68.36325697600842,0.5890195943939034,0.0,22.0,-6.0,8.080000000000005,-18.53281681635417
0,5,381.338335,106,6112,out_of_bounds,1.003246,0.19195105,1.3150241,-0.41032296,-1.6533048,-3.196767,1.0,0.0,118.15397794544697,267.4265621379018,1.171191135654226,8.0,11.0,-14.0,8.480000000000006,-18.89339649793692
0,7,163.930655,83,6112,crashed,-0.53273636,-0.059995964,-1.0603548,-0.8826317,0.63996977,-4.4852247,0.0,1.0,60.52548447996378,100.7591452486813,0.4664287093037274,8.0,13.0,-6.0,6.640000000000004,-19.46040310524404
0,6,46.893552,59,6208,crashed,-0.35255677,0.070581086,0.30290392,-0.43038785,0.15804926,-4.1470513,0.0,1.0,29.81350509915501,30.18404334038496,0.20143586164340377,0.0,5.5,-6.0,4.720000000000002,-17.525432154536247
0,4,416.292689,131,6344,crashed,-0.6255734,-0.10766998,-1.5955968,-0.29536873,2.223765,0.8565995,0.0,1.0,143.84370377659798,284.96753515303135,1.414442298002541,0.0,20.5,-20.0,10.480000000000008,-24.912992398720235
0,0,151.350408,111,6408,out_of_bounds,-1.0012823,-0.020294264,-1.2992957,-1.168678,0.41816688,0.06343119,0.0,0.0,28.744200648274273,112.01531282067299,0.27447820871748263,0.0,21.0,0.0,8.880000000000006,-19.563583492301404
0,2,753.165824,110,6568,out_of_bounds,-1.0142643,0.04485842,-1.6208305,-2.1938872,2.666323,0.35608056,0.0,0.0,177.45921984314919,563.8221499435604,1.6945852916687727,0.0,25.0,0.0,8.800000000000006,-23.610131034860387
0,3,540.07356,119,6768,out_of_bounds,0.95520175,0.27297443,1.6454847,-0.06282367,-1.8518411,0.45163092,1.0,0.0,124.19431257247925,405.76943009067327,1.177754651173018,0.0,23.5,-4.0,9.520000000000007,-20.087937600677833
0,4,108.410206,61,6832,crashed,-0.07043419,0.0010932422,-0.26840785,-0.03609212,-0.7274452,0.9988039,1.0,0.0,55.91878778487444,66.70821361988783,0.5318313729076181,0.0,5.0,-6.0,4.880000000000003,-18.628627246245742
0,7,141.961808,90,6832,landed_off_centered,0.81883734,0.14891905,1.1993124,-0.16266225,-0.20198677,-1.8243926,1.0,1.0,46.377281323075294,90.65268087759614,0.41510623425710946,8.0,12.0,-6.0,7.200000000000005,-16.683260129764676
